gmean_atomic_radius,range_atomic_radius,wtd_entropy_atomic_radius,wtd_mean_atomic_radius
134.66503454858,171.0,1.04478578565055,146.68
139.74337176418,205.0,1.46653333800259,159.555555555556
139.74337176418,205.0,1.46154982499193,168.9
139.000513752081,205.0,1.16683237250706,171.571428571429
145.718824075364,205.0,1.2490493265422,172.235714285714
145.718824075364,205.0,1.29946414855751,172.9
145.718824075364,205.0,1.33714289166955,173.564285714286
145.718824075364,205.0,1.36614384287619,174.228571428571
145.718824075364,205.0,1.38837920726595,174.892857142857
145.718824075364,205.0,1.40495424243604,175.557142857143
133.425311183972,171.0,1.49152111074041,149.0
133.425311183972,171.0,1.47816038805919,156.375
133.425311183972,171.0,1.34878986619954,162.611111111111
133.425311183972,171.0,1.49152111074041,149.0
133.375254778514,171.0,1.17801988966963,104.068345323741
139.000513752081,205.0,1.339742693422,114.538461538462
141.508276638116,205.0,1.40170287823154,115.665078125
144.023958040282,205.0,1.41655583104551,113.448835462059
139.000513752081,205.0,1.33835981642898,115.896389324961
142.245338798365,205.0,1.35184149022472,114.91569992266
142.245338798365,205.0,1.36562535538712,114.993034055728
142.245338798365,205.0,1.38452741120446,115.03560371517
142.245338798365,205.0,1.41479343088942,115.068832173241
142.245338798365,205.0,1.45963155479761,114.876923076923
134.52082613918,205.0,1.36052634517342,114.794276875483
134.52082613918,205.0,1.37609673336581,114.689868522815
134.52082613918,205.0,1.40148481221454,114.584043377227
134.52082613918,205.0,1.42268668706154,113.966127790608
134.52082613918,205.0,1.44067415812796,113.707692307692
140.945228496831,205.0,1.3828315367265,115.241647241647
140.945228496831,205.0,1.41214128437923,115.535101404056
141.508276638116,205.0,1.35143923509122,115.06511627907
141.508276638116,205.0,1.36510071897698,114.977554179567
141.508276638116,205.0,1.38328073737122,115.527301092044
141.508276638116,205.0,1.41317832456069,115.529228371005
141.508276638116,205.0,1.43740640614849,115.321428571429
140.945228496831,205.0,1.43633924345685,114.784888203547
139.595298984601,205.0,1.38105730034457,115.501951600312
139.595298984601,205.0,1.40966171961258,115.584050039093
139.595298984601,205.0,1.43285182812917,115.825745682889
139.000513752081,205.0,1.33897800954623,115.315175097276
142.321797590921,205.0,1.17590969915264,174.571428571429
155.133631637576,205.0,1.29965480604436,173.6
155.133631637576,205.0,1.36991385194277,172.628571428571
155.133631637576,205.0,1.41664921677758,171.657142857143
155.133631637576,205.0,1.44542137959448,170.685714285714
155.133631637576,205.0,1.4581078288739,169.714285714286
126.721225128174,147.0,1.00439958307106,115.18125
126.721225128174,147.0,1.12172706969913,117.885542168675
133.425311183972,171.0,1.49152111074041,149.0
133.425311183972,171.0,1.49152111074041,149.0
139.000513752081,205.0,1.339742693422,114.538461538462
141.24059875603,205.0,1.3451629421374,115.615384615385
143.079258066457,205.0,1.34934045506262,116.538461538462
139.000513752081,205.0,1.339742693422,114.538461538462
142.015397971922,205.0,1.17511497556571,174.285714285714
139.000513752081,205.0,1.33870314115859,115.578125
138.006405771147,205.0,1.16392387651853,170.714285714286
133.425311183972,171.0,1.49152111074041,149.0
131.302196551623,171.0,1.19273404990926,104.542857142857
139.000513752081,205.0,1.36698342478117,113.4
144.95795582902,205.0,1.41572203109445,107.198666666667
139.000513752081,205.0,1.36698342478117,113.4
141.24059875603,205.0,1.3451629421374,115.615384615385
154.61023307871,205.0,1.4284807573051,115.538461538462
154.61023307871,205.0,1.44357233237991,115.498461538462
154.61023307871,205.0,1.44786077980746,115.461538461538
154.61023307871,205.0,1.44270142520445,115.421538461538
154.61023307871,205.0,1.42819789175377,115.384615384615
140.611449046856,205.0,1.34367637555002,115.307692307692
142.245338798365,205.0,1.22265774681511,171.728571428571
142.245338798365,205.0,1.2599923461726,171.885714285714
142.245338798365,205.0,1.29005154172927,172.042857142857
142.245338798365,205.0,1.31521349543352,172.2
140.945228496831,205.0,1.22082565987266,171.628571428571
140.945228496831,205.0,1.25717961742617,171.685714285714
141.508276638116,205.0,1.22161433772201,171.671428571429
141.508276638116,205.0,1.28808646601886,171.871428571429
141.508276638116,205.0,1.31300973332956,171.971428571429
139.595298984601,205.0,1.21896437739589,171.528571428571
139.595298984601,205.0,1.25430687470037,171.485714285714
141.55204628915,205.0,1.17389632790271,173.857142857143
139.000513752081,205.0,1.16683237250706,171.571428571429
139.000513752081,205.0,1.16683237250706,171.571428571429
131.302196551623,171.0,1.16005975115976,104.371428571429
138.395161248187,205.0,1.36700341036957,114.496923076923
138.395161248187,205.0,1.39514226446991,114.434615384615
138.395161248187,205.0,1.43084536308994,114.330769230769
139.000513752081,205.0,1.33964584848992,114.640986132512
142.245338798365,205.0,1.39148471835639,114.64
142.321797590921,205.0,1.3476501035762,116.153846153846
142.015397971922,205.0,1.34695405847426,116.0
138.006405771147,205.0,1.16392387651853,170.714285714286
138.006405771147,205.0,1.19212565284281,169.371428571429
138.006405771147,205.0,1.17643889309643,170.177142857143
138.006405771147,205.0,1.20417003336518,168.565714285714
147.966651071842,205.0,1.19193615941558,171.764285714286
147.966651071842,205.0,1.21038373427601,171.957142857143
147.966651071842,205.0,1.23356663512194,172.246428571429
147.966651071842,205.0,1.25345619325644,172.535714285714
139.595298984601,205.0,1.18678297842221,171.558571428571
139.595298984601,205.0,1.20178200436235,171.545714285714
139.595298984601,205.0,1.2209549772658,171.526428571429
139.595298984601,205.0,1.23769116130883,171.507142857143
134.52082613918,205.0,1.1840568904843,171.455714285714
134.52082613918,205.0,1.19717681125555,171.34
134.52082613918,205.0,1.21430511664156,171.203862660944
134.52082613918,205.0,1.22902207020853,170.992857142857
148.737352419316,205.0,1.207710890889,171.157142857143
148.737352419316,205.0,1.26230717108895,170.328571428571
148.737352419316,205.0,1.30434720828582,169.5
148.737352419316,205.0,1.33880439978811,168.671428571429
139.000513752081,205.0,1.339742693422,114.538461538462
138.006405771147,205.0,1.33722698225841,114.076923076923
143.079258066457,205.0,1.34934045506262,116.538461538462
142.015397971922,205.0,1.34695405847426,116.0
142.321797590921,205.0,1.3476501035762,116.153846153846
141.55204628915,205.0,1.34588822280937,115.769230769231
141.24059875603,205.0,1.3451629421374,115.615384615385
141.24059875603,205.0,1.3451629421374,115.615384615385
140.611449046856,205.0,1.34367637555002,115.307692307692
140.611449046856,205.0,1.34367637555002,115.307692307692
114.622083458931,205.0,1.44331662443495,110.142857142857
114.622083458931,205.0,1.44331662443495,110.142857142857
142.321797590921,205.0,1.3476501035762,116.153846153846
141.55204628915,205.0,1.34588822280937,115.769230769231
143.079258066457,205.0,1.34934045506262,116.538461538462
141.24059875603,205.0,1.3451629421374,115.615384615385
139.000513752081,205.0,1.339742693422,114.538461538462
138.006405771147,205.0,1.33722698225841,114.076923076923
125.841314676224,205.0,1.47337042439023,117.076923076923
125.841314676224,205.0,1.46477651313007,122.833333333333
128.75740008062,205.0,1.48106820033669,119.0
142.321797590921,205.0,1.3476501035762,116.153846153846
128.979588460691,205.0,1.48160650441561,119.153846153846
139.000513752081,205.0,1.33919064530292,115.10628394104
126.565976691233,205.0,1.35076891067639,113.868441064639
126.565976691233,205.0,1.35920190057139,113.262603461249
126.565976691233,205.0,1.37290167902204,112.901492537313
139.000513752081,205.0,1.16683237250706,171.571428571429
139.595298984601,205.0,1.18399915278482,171.560714285714
139.595298984601,205.0,1.19704449589353,171.55
139.595298984601,205.0,1.20851894509503,171.539285714286
139.595298984601,205.0,1.21896437739589,171.528571428571
139.595298984601,205.0,1.23769116130883,171.507142857143
139.595298984601,205.0,1.25430687470037,171.485714285714
139.595298984601,205.0,1.2830442470521,171.442857142857
142.321797590921,205.0,1.34713767299013,116.682170542636
144.95795582902,205.0,1.44560765530846,116.937984496124
144.206837901564,205.0,1.44398362781658,116.84496124031
139.000513752081,205.0,1.33924280475906,115.054263565891
133.425311183972,171.0,1.55924866878961,105.453333333333
140.945228496831,205.0,1.47343363507955,114.692307692308
136.126003095455,205.0,1.37102567188327,111.275795934024
136.126003095455,205.0,1.36434342866211,111.745203376823
136.126003095455,205.0,1.35560670624948,112.313725490196
136.126003095455,205.0,1.34464280651881,113.135344160866
136.126003095455,205.0,1.33180108348241,113.736434108527
148.737352419316,205.0,1.51082667319202,110.382208820204
148.737352419316,205.0,1.50015968199138,110.914307285768
148.737352419316,205.0,1.48706882083618,111.616376042456
148.737352419316,205.0,1.47136947992294,112.496183206107
148.737352419316,205.0,1.45283671508116,113.262754123514
148.737352419316,205.0,1.431255471797,114.011560693642
148.737352419316,205.0,1.50986468364022,111.889950324799
148.737352419316,205.0,1.48921370800629,112.259541984733
148.737352419316,205.0,1.46433693980765,113.149884704074
148.737352419316,205.0,1.43402771373441,113.874179853338
148.737352419316,205.0,1.39617359184271,114.296296296296
148.737352419316,205.0,1.38501110473792,114.229318968834
148.737352419316,205.0,1.3725042719402,114.468774094063
139.000513752081,205.0,1.33949765675025,114.795366795367
139.000513752081,205.0,1.33944747564125,114.846986089645
148.737352419316,205.0,1.35824820914112,114.683397683398
148.737352419316,205.0,1.37222861595573,114.829457364341
148.737352419316,205.0,1.38468247746301,114.717054263566
148.737352419316,205.0,1.39598568703277,114.604651162791
148.737352419316,205.0,1.43401922593345,113.899613899614
148.737352419316,205.0,1.4643329909473,113.2
148.737352419316,205.0,1.48925354578216,112.505747126437
148.737352419316,205.0,1.50987284719731,111.914373088685
142.321797590921,205.0,1.17590969915264,174.571428571429
144.95795582902,205.0,1.21986494073609,174.689285714286
144.95795582902,205.0,1.25027832779398,174.807142857143
144.95795582902,205.0,1.27541774323423,174.925
144.95795582902,205.0,1.297039231344,175.042857142857
139.000513752081,205.0,1.16683237250706,171.571428571429
139.000513752081,205.0,1.16683237250706,171.571428571429
136.126003095455,205.0,1.15819465950937,169.142857142857
146.121196729093,205.0,1.29737670923387,167.035714285714
146.121196729093,205.0,1.42158919783252,162.821428571429
146.121196729093,205.0,1.44443599510658,160.714285714286
146.121196729093,205.0,1.41242502832152,156.5
141.508276638116,205.0,1.41374422446219,114.441717791411
133.425311183972,171.0,1.46673636038487,159.5
133.425311183972,171.0,1.4560112803995,157.0
141.508276638116,205.0,1.35655798839993,114.760030864198
141.508276638116,205.0,1.37502558715128,114.732845026985
141.508276638116,205.0,1.39979913460431,114.465848042978
141.508276638116,205.0,1.42005703166062,114.710931485758
141.508276638116,205.0,1.43779999843581,114.140350877193
140.945228496831,205.0,1.36902857191904,114.505764796311
140.945228496831,205.0,1.39835710973237,115.414330218069
140.945228496831,205.0,1.43616004775965,115.251552795031
140.945228496831,205.0,1.48807883569376,115.032457496136
131.302196551623,171.0,1.08538672972079,104.102930664761
131.302196551623,171.0,1.10435115509761,104.179582499285
131.302196551623,171.0,1.12981874408339,104.346979673633
131.302196551623,171.0,1.15651535169111,104.354285714286
131.302196551623,171.0,1.16005975115976,104.371428571429
131.302196551623,171.0,1.18305063945862,104.783457782883
131.302196551623,171.0,1.20405913231075,105.059755219582
131.302196551623,171.0,1.2205055675467,105.361652940327
131.302196551623,171.0,1.23085577773275,105.497468537538
136.126003095455,205.0,1.33233913976934,114.007874015748
136.126003095455,205.0,1.35551249990776,112.437596302003
151.951527817962,205.0,1.23467588168556,171.660714285714
151.951527817962,205.0,1.26801208290392,171.75
151.951527817962,205.0,1.28582564372136,171.839285714286
151.951527817962,205.0,1.29152879652443,171.928571428571
151.951527817962,205.0,1.28597371977719,172.017857142857
151.951527817962,205.0,1.26841686776609,172.107142857143
151.951527817962,205.0,1.23560683338488,172.196428571429
136.126003095455,205.0,1.13254686280436,104.685714285714
136.126003095455,205.0,1.07942497516108,148.8675
131.302196551623,171.0,1.12153513993506,104.361031518625
131.302196551623,171.0,0.987960280573636,146.5
131.302196551623,171.0,1.15982534573976,104.532951289398
131.302196551623,171.0,1.03170588535009,146.8
131.302196551623,171.0,1.19263809136191,104.623748211731
131.302196551623,171.0,1.08644640588666,147.25
127.382977261505,147.0,1.11293845256175,104.107363284053
127.382977261505,147.0,1.149029725427,104.30221838087
127.382977261505,147.0,1.1803136736299,104.498482000867
139.000513752081,205.0,1.33944747564125,114.846986089645
139.000513752081,205.0,1.33919064530292,115.10628394104
139.000513752081,205.0,1.33892384591777,115.367601246106
139.000513752081,205.0,1.33886927831943,115.420109119252
139.000513752081,205.0,1.33841806754816,115.843137254902
139.000513752081,205.0,1.33812265452698,116.110236220472
139.000513752081,205.0,1.33612525263779,117.758064516129
142.245338798365,205.0,1.36336770626792,115.144685802948
142.245338798365,205.0,1.38452741120446,115.03560371517
134.52082613918,205.0,1.45299848637552,114.879120879121
134.52082613918,205.0,1.50567223492934,114.090551181102
134.52082613918,205.0,1.37464652859276,113.322083333333
150.378783904961,205.0,1.35455199477551,115.46261682243
150.378783904961,205.0,1.37641935928456,115.811085089774
150.378783904961,205.0,1.42707682318934,117.192575406032
142.015397971922,205.0,1.34566088256625,117.278996865204
142.015397971922,205.0,1.34633603900159,116.633540372671
142.245338798365,205.0,1.35184149022472,114.91569992266
139.595298984601,205.0,1.34188247448739,116.486302454473
131.302196551623,171.0,1.22115995562567,104.714285714286
143.079258066457,205.0,1.30586898524225,146.666666666667
147.007668259103,183.0,1.30663401727953,105.057142857143
139.000513752081,205.0,1.339742693422,114.538461538462
152.230595865577,205.0,1.52298973682689,113.178461538462
152.230595865577,205.0,1.52298973682689,113.178461538462
142.015397971922,205.0,1.17511497556571,174.285714285714
143.079258066457,205.0,1.34855192785699,117.338521400778
143.079258066457,205.0,1.35444194104568,117.172494172494
143.079258066457,205.0,1.36463847671894,116.629343629344
143.079258066457,205.0,1.36894289760783,116.255188316679
143.079258066457,205.0,1.37432286340438,116.058326937836
143.079258066457,205.0,1.37795709126802,115.769701606733
142.173436397764,171.0,1.39213451288523,151.165
139.000513752081,205.0,1.33841806754816,115.843137254902
139.000513752081,205.0,1.33824206914317,116.003144654088
139.000513752081,205.0,1.33762814649351,116.541996830428
141.24059875603,205.0,1.3451629421374,115.615384615385
133.425311183972,171.0,1.57318466329146,106.133333333333
143.326342175328,205.0,1.35988286737653,107.3
110.717078369674,147.0,1.00993035195536,102.838709677419
131.302196551623,171.0,1.12181816170133,104.2
131.302196551623,171.0,1.22115995562567,104.714285714286
133.425311183972,171.0,1.4560112803995,157.0
133.425311183972,171.0,1.46673636038487,159.5
139.74337176418,205.0,1.43416198380119,168.75
139.000513752081,205.0,1.33870314115859,115.578125
139.000513752081,205.0,1.16683237250706,171.571428571429
139.000513752081,205.0,1.339742693422,114.538461538462
133.425311183972,171.0,1.57841949651112,105.87417218543
133.425311183972,171.0,1.55572947182664,102.843049327354
136.124920937295,171.0,1.60796793926938,149.231404958678
136.652833253888,171.0,1.57606634308091,149.366666666667
142.245338798365,205.0,1.25322638717301,171.854285714286
142.245338798365,205.0,1.29005154172927,172.042857142857
133.425311183972,171.0,1.4268426371487,162.24
136.652833253888,171.0,1.6583849202997,106.857894736842
139.000513752081,205.0,1.33717300403646,116.924302788845
143.326342175328,205.0,1.37251624106744,107.2
143.850015554236,205.0,1.40329408174734,114.769230769231
139.000513752081,205.0,1.33924280475906,115.054263565891
139.000513752081,205.0,1.33881430569825,115.472698907956
139.000513752081,205.0,1.33787878816544,116.325434439179
139.000513752081,205.0,1.33662666108638,117.366479550922
139.000513752081,205.0,1.33655637674921,117.422150882825
149.08230766353,190.0,1.6562542722725,111.686274509804
139.000513752081,205.0,1.32677160799004,112.133333333333
139.887140969359,205.0,1.57670230585125,110.533333333333
139.887140969359,205.0,1.56373718786558,111.177777777778
127.618033181518,158.0,1.13328008361569,106.55
139.000513752081,205.0,1.33903177025439,115.262830482115
139.000513752081,205.0,1.3395474452529,114.743827160494
139.74337176418,205.0,1.46154982499193,168.9
140.945228496831,205.0,1.19818363889541,171.6
140.945228496831,205.0,1.22082565987266,171.628571428571
139.595298984601,205.0,1.19704449589353,171.55
139.595298984601,205.0,1.21896437739589,171.528571428571
138.006405771147,205.0,1.16392387651853,170.714285714286
140.138237108161,205.0,1.19543217746979,170.742857142857
140.138237108161,205.0,1.21818746680689,170.771428571429
138.796036708178,205.0,1.19428797527145,170.692857142857
138.796036708178,205.0,1.21631822523928,170.671428571429
142.321797590921,205.0,1.17590969915264,174.571428571429
143.633052438479,205.0,1.20672363492235,174.6
143.633052438479,205.0,1.22897811954937,174.628571428571
142.257379785448,205.0,1.20560155139227,174.55
142.257379785448,205.0,1.22714357042112,174.528571428571
141.55204628915,205.0,1.17389632790271,173.857142857143
143.011240975565,205.0,1.20483649798969,173.885714285714
143.011240975565,205.0,1.22718202093021,173.914285714286
141.641523839111,205.0,1.2037104403226,173.835714285714
141.641523839111,205.0,1.22534125819174,173.814285714286
141.24059875603,205.0,1.17306591006094,173.571428571429
142.759459059513,205.0,1.20405686808683,173.6
142.759459059513,205.0,1.22643901938472,173.628571428571
141.392153411854,205.0,1.2029292058269,173.55
141.392153411854,205.0,1.22459574544364,173.528571428571
133.425311183972,171.0,1.53429432051104,95.0384615384615
146.121196729093,205.0,1.55824331366951,108.785824345146
141.24059875603,205.0,1.33951032755352,120.345679012346
141.24059875603,205.0,1.34104976388993,119.231766612642
141.24059875603,205.0,1.3408179090305,119.40536149472
141.24059875603,205.0,1.34333512568928,117.376479873717
141.24059875603,205.0,1.34470761064384,116.086754453912
143.326342175328,205.0,1.37251624106744,107.2
131.302196551623,171.0,1.12181816170133,104.2
131.302196551623,171.0,1.16005975115976,104.371428571429
131.302196551623,171.0,1.19273404990926,104.542857142857
131.302196551623,171.0,1.24611309408638,104.885714285714
139.000513752081,205.0,1.339742693422,114.538461538462
139.000513752081,205.0,1.339742693422,114.538461538462
139.000513752081,205.0,1.33955735592991,114.733528776423
148.737352419316,205.0,1.57215825769228,125.17774944642
148.737352419316,205.0,1.38724685995654,114.360200539915
148.737352419316,205.0,1.3962184212977,114.219653179191
148.737352419316,205.0,1.41254033696509,114.015408320493
148.737352419316,205.0,1.43411939075998,113.580573272881
148.737352419316,205.0,1.44695202411875,113.347051597052
148.737352419316,205.0,1.46435108523373,112.905429205912
148.737352419316,205.0,1.47486589487635,112.658456360438
148.737352419316,205.0,1.4892282333267,112.343040587021
148.737352419316,205.0,1.50202876084249,111.906083244397
141.508276638116,205.0,1.36492594918541,115.185559006211
141.508276638116,205.0,1.38355731813376,115.160589604344
