superconduct/table12.gmean_atomic_radius,superconduct/table12.range_atomic_radius,superconduct/table12.wtd_entropy_atomic_radius,superconduct/table12.wtd_mean_atomic_radius
144.413129186683,205.0,1.18109223522336,176.571428571429
157.658344155177,57.0,0.737261610326453,141.97
131.591274450506,111.0,1.31073133255246,128.0
166.728496170949,65.0,1.01918668981744,170.75
142.0,0.0,0.0,142.0
133.375254778514,171.0,1.13274121224364,104.195714285714
139.000513752081,205.0,1.33813467126797,116.099511887892
159.588184524061,205.0,1.42925805647245,118.577075098814
118.626847024857,69.0,0.86245526610817,135.9
150.058643736427,76.0,1.0776640243562,153.333333333333
150.007430721753,199.0,1.61831101857674,162.125
131.247857125364,111.0,0.691064568948292,124.0
115.630562673697,111.0,0.849423621401584,137.714285714286
135.794553371491,199.0,1.48565832591848,139.5
167.658319161101,151.0,1.09042463532599,161.0
154.337372472517,73.0,1.08338069038171,144.736842105263
146.121196729093,205.0,1.52065997781682,109.500803182131
123.078757653494,171.0,1.45756391315345,126.625
141.392153411854,205.0,1.38680871131343,115.592307692308
125.493811962421,53.0,0.958511929051923,135.5
142.332972798315,205.0,1.53189699503069,120.75
105.934417160649,82.0,0.863950998100356,133.237563451777
155.045364686465,205.0,1.36782869001398,116.337301587302
148.584487396916,205.0,1.37727262647371,119.753948462178
155.199343378993,205.0,1.65818867025121,113.329411764706
146.4168886257,185.0,1.74023350957101,106.656
173.940923265894,39.0,0.0601960240459928,172.852147852148
120.123529670991,205.0,1.19171494498781,170.68
168.481452985188,5.0,0.665496340463805,169.05
159.893771207227,36.0,0.886602363884968,159.485714285714
188.780295581928,33.0,0.60719976897524,195.0
144.214209469418,205.0,1.61435580901016,115.325227963526
154.729178733072,205.0,1.62979527847164,110.109067321503
135.5569339502,171.0,1.54922852359248,104.792452830189
155.938199338429,205.0,1.43796389535002,116.132295719844
134.66503454858,171.0,1.17999201975361,104.382857142857
131.302196551623,171.0,1.16031130176986,104.194816291655
158.839541676498,29.0,0.357025646405732,170.085
161.718877230019,205.0,1.31559878282392,172.314285714286
120.739873298264,145.0,0.789471292845402,85.5555555555556
153.068612066615,23.0,0.582710746112186,158.1
152.996731991242,43.0,0.50207566761205,165.25
113.120944982493,82.0,0.828835082389543,131.8
140.945228496831,205.0,1.34649244795018,112.144
110.140120919945,177.0,1.55204250293769,103.428571428571
119.250026663827,146.0,1.40292656994271,116.6
133.375254778514,171.0,1.17683621898605,104.364142857143
160.157449176823,117.0,1.08749863409679,154.2
138.648997552587,171.0,1.62071207484328,108.692307692308
136.782834706684,178.0,1.33186232686355,164.941176470588
140.64767930516,33.0,0.766809027370625,134.109452736318
172.858323490655,14.0,0.578717978916037,169.5
147.924890717573,190.0,1.57478868481508,156.4
145.718824075364,205.0,1.36614384287619,174.228571428571
128.740025194666,205.0,1.30132615816943,112.784946236559
177.0,0.0,0.0,177.0
137.77155003846,60.0,0.468170623308091,156.0
150.497049610273,205.0,1.38790687725854,115.369230769231
67.0,0.0,0.0,67.0
148.986149748486,185.0,1.58232353239704,108.767857142857
136.652833253888,171.0,1.65157338292945,106.828947368421
162.034232072105,94.0,1.20759732793825,160.6
140.282965106421,250.0,1.03194302634116,96.8235294117647
139.000513752081,205.0,1.33870314115859,115.578125
160.910379765458,139.0,1.18864543918647,158.3984
153.384950209046,185.0,1.62536247626745,108.438571428571
143.823800617424,171.0,1.67869737288842,106.543333333333
133.542493259005,199.0,0.914030204329851,169.425
185.0,0.0,0.0,185.0
155.471334782666,205.0,1.26450444143259,167.1875
169.46386045408,7.0,0.57076871341521,167.75
161.714286781057,139.0,1.1807850111084,158.4992
158.223982753592,205.0,1.4575763157752,117.031007751938
142.1243373044,141.0,1.00026474027682,160.333333333333
147.966651071842,205.0,1.19193615941558,171.764285714286
155.938199338429,205.0,1.43822488935181,115.501927525058
125.31525756624,69.0,0.720398632835046,106.377333333333
152.568049894821,58.0,0.880477105627037,166.025
133.425311183972,171.0,1.57318466329146,106.133333333333
140.894424794025,171.0,1.63178271377181,106.013333333333
144.130036670764,171.0,1.63741920841559,105.605263157895
139.000513752081,205.0,1.33957219259368,114.718087157732
131.302196551623,171.0,1.12703797162933,104.997166336073
174.134781197745,29.0,0.874768913332091,163.552571428571
162.348406271844,205.0,1.43565977210678,114.976923076923
149.92331373072,36.0,0.686025305866616,151.0
149.268018763625,199.0,1.4225550795697,116.275714285714
146.638012714645,171.0,1.63576137025752,162.785714285714
160.123992428581,55.0,0.576845201121373,184.675
157.751611455964,205.0,1.63688731420057,112.366197183099
139.405300509911,93.0,0.873175843444955,133.125
135.507009799709,113.0,1.01594251680165,122.107843137255
131.302196551623,171.0,1.02825860649627,102.87237026648
119.180535323517,145.0,0.667517320075387,115.333333333333
155.938199338429,205.0,1.43828175620502,115.346153846154
126.229902176896,199.0,1.33765125951317,141.15
145.426116832014,205.0,1.6025185211321,108.669230769231
195.862843095885,91.0,0.658428365826218,166.179
143.864697369125,74.0,1.08288112359848,139.626865671642
134.66503454858,171.0,1.18382426241838,104.385714285714
151.484349356656,205.0,1.21435944223605,106.608695652174
145.14385400984,174.0,1.64108966432126,161.142857142857
160.910379765458,139.0,1.16094602383685,158.4712
171.895316981004,12.0,0.692538620108348,172.0
131.729022092529,205.0,1.24727364536146,123.089392133492
164.284804076956,205.0,1.47025890723043,115.511538461538
154.534785728004,24.0,0.690147301347692,155.0
139.595298984601,205.0,1.33744681573507,112.129333333333
149.148362612274,205.0,1.47955935059052,115.511737089202
154.67708298258,20.0,0.434864422253169,161.5
114.179925171495,58.0,0.766058717993493,105.883333333333
156.461650243934,57.0,0.933543996558247,141.3
147.885746700867,205.0,1.35247752896963,105.497142857143
141.25271687766,164.0,1.30185295033519,106.708571428571
123.428863205025,150.0,1.43545188553456,126.707317073171
189.736659610103,20.0,0.346285523457422,182.0
133.375254778514,171.0,1.20362404854194,104.538571428571
143.115338101826,21.0,0.690467808703202,143.5
133.425311183972,171.0,1.4560112803995,157.0
180.975136413818,6.0,0.64152558477429,180.0
148.97073130489,113.0,0.78968807593196,125.737704918033
130.376815981951,195.0,1.08126998283112,101.222222222222
121.791832594226,85.0,0.887148067361488,131.83
146.638012714645,171.0,1.63469049342605,160.785714285714
86.6714546977512,153.0,1.33907227541926,111.4
131.437690653589,93.0,1.00337057536609,139.155555555556
144.350092771296,183.0,1.55928630758773,108.642857142857
141.650467462895,144.0,1.0975711327312,137.22
138.511106555337,171.0,1.53863437386926,157.55
87.6279410969876,164.0,1.33056815124251,113.48
123.778016451102,171.0,1.27887527254468,108.555555555556
151.981119218063,205.0,1.5847671801462,109.080557707204
141.100875213221,171.0,1.59041192041829,159.89504950495
146.121196729093,205.0,1.5026907246702,110.347959969207
141.650097020732,133.0,1.2527405774341,152.28
149.759502355389,217.0,1.37739730262038,153.566666666667
144.95795582902,205.0,1.41645078222513,116.306153846154
147.291342987178,183.0,1.61618184949083,109.428571428571
152.499180325666,35.0,0.513364037146759,162.25
152.752993384346,250.0,1.70630658666595,166.409523809524
101.490338905552,190.0,1.30284836002639,139.2375
139.000513752081,205.0,1.339742693422,114.538461538462
142.807562824943,95.0,0.692951108534983,134.666666666667
150.541645796024,76.0,1.11651361686096,153.3
88.0909792120017,164.0,1.09358259899771,102.666666666667
138.006405771147,205.0,1.34902952680278,114.22480620155
133.425311183972,171.0,1.4560112803995,157.0
139.000513752081,205.0,1.33886927831943,115.420109119252
111.333466798777,67.0,0.927905648778745,124.5
144.130036670764,171.0,1.50233342815963,157.18
140.64767930516,33.0,0.87267171488727,134.5445
139.000513752081,205.0,1.33924280475906,115.054263565891
135.324749764457,199.0,1.59987632813356,139.275
140.003537325589,53.0,0.581644747368974,161.589
88.9487313938072,180.0,1.32372795870719,116.8
129.308706630092,158.0,1.18744058522287,103.661726193004
121.505894784823,171.0,1.32937262582262,103.96803652968
141.508276638116,205.0,1.38868634889668,113.928237129485
152.997821319739,35.0,0.156607941334738,136.571286141575
149.268018763625,199.0,1.46745339606841,115.165714285714
179.265525635954,12.0,0.979410193806944,178.375
114.0,0.0,0.0,114.0
155.077950780322,205.0,1.74410009068483,108.584615384615
154.462032247338,205.0,1.52345788319172,114.461538461538
154.729178733072,205.0,1.65625172163497,108.364464692483
132.309028711257,190.0,1.08996865905305,115.082857142857
149.268018763625,199.0,1.33706716544954,116.745714285714
138.006405771147,205.0,1.34919088022767,114.045612678779
142.245338798365,205.0,1.35127008234601,112.17
134.52082613918,205.0,1.38459225769248,114.268461538462
139.000513752081,205.0,1.33870314115859,115.578125
131.302196551623,171.0,1.2205055675467,105.361652940327
155.960597105111,231.0,0.511697528118623,74.5714285714286
172.858323490655,14.0,0.48948638067438,168.52
136.561076383821,33.0,0.864805852012494,133.99
133.375254778514,171.0,1.17096636285423,104.367142857143
165.019188959367,205.0,1.66821051797451,114.082234290147
142.245338798365,205.0,1.35215948769738,114.555384615385
137.641671342,171.0,1.32377751828018,106.4750499002
110.717078369674,147.0,1.00873397767565,103.304101838755
159.598001243805,150.0,0.924353416086315,136.891891891892
181.839848597122,139.0,1.22126332477754,158.3
185.612499579096,24.0,0.498497515948438,192.72
173.481987537611,5.0,0.544990953961519,174.8
115.965903573786,142.0,0.930807930156738,87.9536152796726
181.839848597122,139.0,1.30758434251116,157.6
133.425311183972,171.0,1.5778254518759,105.626666666667
173.481987537611,5.0,0.670116073864357,174.0
142.136065302749,171.0,1.64200042333861,106.15
132.847858300348,158.0,1.1449137164578,106.565714285714
188.10350402949,114.0,0.929440794940886,150.855882352941
133.425311183972,171.0,1.57318466329146,106.133333333333
142.807562824943,95.0,0.692951108534983,134.666666666667
140.945228496831,205.0,1.46522776363875,114.676923076923
157.199482313773,80.0,1.32212378909285,149.033817119318
109.411502594038,211.0,1.18413430377354,167.723684210526
142.321797590921,205.0,1.36347235324042,115.975365665897
141.522053128546,171.0,1.61209411245566,106.106666666667
115.175029551822,146.0,1.38401367448747,112.328571428571
144.130036670764,171.0,1.62507093423362,105.171916010499
131.302196551623,171.0,1.07523273630141,104.028571428571
160.946897988716,205.0,1.4312766343057,114.3
112.333362178264,205.0,1.76138760296277,112.964705882353
197.838317825441,16.0,0.281826559033035,204.6
145.340365696991,80.0,1.06569663118528,150.666666666667
88.0909792120017,164.0,1.05678015572357,106.742857142857
177.834192437787,128.0,0.693129394525934,167.666666666667
81.0397610003258,150.0,0.546000321350192,126.92
146.444942754688,95.0,1.01081871450172,132.990291262136
147.592661015872,205.0,1.408187051986,169.392857142857
164.097531974128,62.0,0.416680777207399,185.6
169.440254957315,53.0,0.67526962769358,162.666666666667
105.778069560755,100.0,0.687125215356782,100.333333333333
166.292656437015,129.0,1.08518499001479,165.75
138.438429191704,133.0,0.983282886166582,133.25
145.340365696991,80.0,1.06569663118528,150.666666666667
144.904783815535,171.0,1.75152498503664,106.733333333333
119.139891617767,137.0,1.39074377591954,125.65
115.824447098209,103.0,0.887715616953611,132.142857142857
140.176567642299,205.0,1.36734495379153,116.905882352941
142.245338798365,205.0,1.39865911642138,112.28
158.077935133554,117.0,1.25081377318178,153.972
127.382977261505,147.0,1.11342091148742,103.842857142857
94.5483641463815,78.0,0.83888562666949,105.0
181.46625030567,7.0,0.64232654719618,180.333333333333
183.670901342592,22.0,0.588631294699412,188.4
154.337372472517,73.0,1.08338069038171,144.736842105263
112.156244516276,128.0,1.09694102497143,89.1666666666667
143.678252509203,171.0,1.2608705415534,104.447857142857
112.316517040015,58.0,0.689009238476659,106.333333333333
131.909059582729,113.0,0.690728804438769,124.666666666667
167.988986252994,139.0,1.17510573647366,159.02
155.938199338429,205.0,1.32353369502859,171.357142857143
155.545935260333,183.0,1.73135020030106,107.494117647059
130.363593588974,147.0,1.44346722941558,144.642857142857
131.302196551623,171.0,1.16005975115976,104.371428571429
139.595298984601,205.0,1.3558317101572,114.531538461538
142.173436397764,171.0,1.43329565667919,107.142857142857
142.939547695054,80.0,0.537569482584711,178.35
143.678252509203,171.0,1.28609878201602,104.567857142857
95.768942547908,150.0,1.16847323551864,110.906976744186
136.652833253888,171.0,1.67626705085394,107.291666666667
134.933170373073,171.0,1.35179631105395,151.993333333333
96.4917977403901,200.0,1.02748441188247,72.4509803921569
134.66503454858,171.0,1.03550757416967,146.67
139.555322052591,171.0,1.69762280969099,152.733333333333
111.0,0.0,0.0,111.0
157.368144748751,205.0,1.64542118193804,110.596153846154
175.396110944903,129.0,1.28993699417584,153.72
155.077950780322,205.0,1.74410009068483,108.584615384615
139.000513752081,205.0,1.33703905715994,117.03431763767
118.773274148886,147.0,1.29144172652413,131.322077922078
136.329793621801,97.0,1.00257408851904,138.666666666667
159.588184524061,205.0,1.44803743550914,117.011583011583
141.55204628915,205.0,1.36819366019727,106.4
65.4625001438711,26.0,0.27535120109437,67.3384615384615
143.254881303946,155.0,1.11144525271325,155.7104
134.711448383193,171.0,1.00761760336899,115.428428571429
113.229470162061,170.0,1.51732389727197,128.93875
139.000513752081,205.0,1.33886927831943,115.420109119252
161.05212064637,81.0,1.25054157825936,144.5475
133.247889289099,198.0,0.448045539967486,76.4285714285714
92.5824296795131,142.0,1.31152754610761,69.4972067039106
139.595298984601,205.0,1.39687922537311,114.503846153846
125.296299984713,190.0,1.37281113752278,138.85
131.325250225859,183.0,1.10468122038469,113.157142857143
154.857129381478,199.0,1.68565128832642,109.941176470588
115.65693327872,145.0,0.979492217741347,90.0232558139535
139.000513752081,205.0,1.33859034380725,115.683881064163
134.491635427636,3.0,0.693084991075459,134.5
139.000513752081,205.0,1.33594081198342,117.89898989899
157.902806981813,108.0,1.17289896996135,160.5
145.574820487533,205.0,1.36999480769263,117.589383294301
169.958582759207,53.0,0.57156303480625,184.3045
161.554944214035,35.0,0.66550354401349,156.666666666667
142.332972798315,205.0,1.55902600313282,116.803945745993
161.799477548718,101.0,1.08164344627609,152.105263157895
146.527370897536,33.0,0.735986113746269,138.515
136.652833253888,171.0,1.52004537043307,162.82
141.508276638116,205.0,1.19866743723205,171.621428571429
163.327891065795,15.0,0.307221869307788,169.5
135.907214936949,171.0,1.03405147129552,146.7375
123.22583929828,171.0,1.00668029351341,115.428571428571
99.2500637610302,164.0,1.56934045354308,110.84
144.130036670764,171.0,1.56670087747186,157.9
137.90029905685,139.0,0.955209594404022,130.1
94.6414285606467,116.0,0.508531258806388,116.492063492063
155.938199338429,205.0,1.39256674451745,114.807692307692
154.190090362412,205.0,1.57263053161098,113.301391035549
133.425311183972,171.0,1.57259528563771,105.652892561983
160.00965732874,80.0,1.24299867904708,146.176352705411
149.617846510421,62.0,1.12570895254827,136.409090909091
141.100875213221,171.0,1.52832878319943,166.342857142857
160.493269387109,87.0,1.08596655796623,154.8
139.000513752081,205.0,1.33537028481813,118.325203252033
136.355434509461,171.0,1.5225576673942,157.14
186.585101227295,37.0,0.573196404919019,194.9
156.057681643679,75.0,0.688729940442659,155.142857142857
134.074845087858,171.0,1.35103335637976,107.037037037037
121.449578014911,7.0,0.624882823092928,122.69
110.679718105893,27.0,0.685799439296425,111.5
148.737352419316,205.0,1.4892282333267,112.343040587021
139.812941759091,205.0,1.34174907677111,114.923076923077
122.6846215132,141.0,1.40514502789101,129.13
154.99677415998,2.0,0.267696057467503,154.149253731343
149.799866488592,29.0,0.457238186380044,159.2
141.24059875603,205.0,1.3451629421374,115.615384615385
185.254385861075,29.0,0.870744855948477,191.76
142.859611426881,178.0,1.66685161638708,110.907125
134.039102301166,171.0,1.39240759335168,118.025
142.862752215684,205.0,1.37703962633191,116.524615384615
163.560386402087,24.0,0.612203226446043,168.0
139.74337176418,205.0,1.46154982499193,168.9
137.40705595264,171.0,1.46183237312209,110.192307692308
136.126003095455,205.0,1.16552173358015,105.017142857143
157.856235265649,205.0,1.72296464019632,166.714285714286
184.932420089069,29.0,0.529164039851731,192.75
148.737352419316,205.0,1.3956415043151,115.125
155.938199338429,205.0,1.42107669246112,114.060606060606
157.214010280468,67.0,0.788896321913939,133.435294117647
114.622083458931,205.0,1.43764492895204,110.877801879971
134.66503454858,171.0,1.14925539644511,104.217142857143
140.945228496831,205.0,1.456367852897,114.661538461538
147.847736219578,199.0,1.540609918816,158.12625
176.898275853667,12.0,0.189208980538167,182.4
136.769981240206,171.0,1.53651619395094,152.166666666667
142.245338798365,205.0,1.38334249694318,116.520569620253
131.302196551623,171.0,1.26810420283283,105.057142857143
136.126003095455,205.0,1.20703998701461,105.514285714286
152.230595865577,205.0,1.54954895431847,112.807395993837
209.928559276722,31.0,0.0656579530612447,195.3255
93.0916906741733,153.0,1.31372617987565,128.085
107.487053083331,211.0,1.42651691935451,118.685714285714
148.737352419316,205.0,1.40928711473836,111.36
136.674908574689,199.0,1.40335993110022,154.0625
141.74113119768,205.0,1.30345484616384,125.060975609756
157.321327225523,73.0,0.461942675017015,179.75
181.839848597122,139.0,1.274962561845,158.04
146.4168886257,185.0,1.51020959306333,157.43875
136.659717595328,171.0,1.50584631603546,151.65
143.326342175328,205.0,1.36552356158519,107.26
147.007668259103,183.0,1.42138328913459,90.3466666666667
139.000513752081,205.0,1.33648564592543,117.477911646586
139.595298984601,205.0,1.33269538500788,112.131333333333
176.951970884757,54.0,0.582764430397635,188.0
138.989549012589,205.0,1.4045929292041,114.457230769231
133.425311183972,171.0,1.4560112803995,157.0
144.524685587656,205.0,1.69593440799336,113.4
135.015126579817,205.0,1.25466137658299,126.76
140.236983096458,158.0,1.25764775279722,103.992857142857
90.3181768995913,153.0,1.30397567065198,124.1
151.72126896589,108.0,1.05559039124791,159.0
179.298633569807,17.0,0.542462246142279,183.75
142.332972798315,205.0,1.5590367244728,116.550368550369
126.695814811487,111.0,0.909856014585723,132.1828
139.000513752081,205.0,1.33944747564125,114.846986089645
131.302196551623,171.0,1.19273404990926,104.542857142857
156.768642426112,84.0,0.988575397245369,158.5
155.045364686465,205.0,1.43578872490763,115.023076923077
158.902277675578,62.0,0.51697577752117,186.38
142.321797590921,205.0,1.35879583615521,116.0
158.223982753592,139.0,1.16555324446909,158.4812
133.375254778514,171.0,1.20948516877966,104.535571428571
156.315377157927,205.0,1.20295000223497,104.376285714286
145.674407433318,178.0,1.63287724361842,105.996666666667
107.487053083331,211.0,1.47484568059534,113.64
136.126003095455,205.0,1.07942497516108,148.8675
127.382977261505,147.0,1.14974813327138,103.835714285714
139.000513752081,205.0,1.3380015638102,116.217665615142
146.121196729093,205.0,1.49279706657922,111.114880493446
112.316517040015,58.0,0.689009238476659,106.333333333333
147.40717323163,56.0,0.274979154016984,170.66
122.682517091882,86.0,0.616962356919368,132.6875
116.18340085379,177.0,1.5216726596761,112.2
155.938199338429,205.0,1.44791764602431,116.4046692607
139.000513752081,205.0,1.33791579830385,116.293068056213
147.466243048445,205.0,1.47120991993799,114.22
201.960392156482,8.0,0.570425719577846,200.0
122.762579890214,171.0,1.08402910134411,107.8
139.540923742378,171.0,1.20980547995778,104.602857142857
112.156244516276,128.0,1.05356029317753,101.481428571429
93.0916906741733,153.0,1.31985409972262,128.025
139.595298984601,205.0,1.3677271567622,114.781467181467
135.907214936949,171.0,1.16993818658603,104.384
135.907214936949,171.0,1.13669744798162,104.242142857143
148.942942095287,70.0,0.358148910934308,175.931034482759
144.524685587656,205.0,1.5960133631436,112.941176470588
166.728496170949,65.0,0.985060717937116,176.25
198.997487421324,2.0,0.437430892369545,199.68
107.487053083331,211.0,1.45730947537163,112.673684210526
140.382730009771,171.0,1.52219993740372,161.566666666667
139.595298984601,205.0,1.35124513538102,114.533846153846
142.807562824943,95.0,0.668985704500609,126.75
136.652833253888,171.0,1.50540878718252,166.180952380952
145.921273433292,171.0,1.65226165838127,108.240963855422
144.130036670764,171.0,1.66382452662063,106.733333333333
112.316517040015,58.0,0.689009238476659,106.333333333333
157.46741578388,62.0,0.531544384771223,184.6375
156.899813972854,205.0,1.41041295147134,169.042857142857
128.340053697884,171.0,1.48919314068403,127.7
133.425311183972,171.0,1.5722278692492,105.37219553918
117.723536812069,177.0,1.25476487200017,138.0
139.000513752081,205.0,1.33924280475906,115.054263565891
195.0,0.0,0.0,195.0
173.142519835797,29.0,0.93172455853597,163.321428571429
168.83849514743,88.0,0.464109772755979,178.015
157.466931833116,140.0,1.08704826004653,146.540909090909
142.245338798365,205.0,1.38405799433527,115.6640625
149.213339637175,171.0,1.64400013183823,104.633684210526
140.236983096458,158.0,1.41234123722865,105.672727272727
126.759615019927,53.0,0.648212987052263,132.120879120879
93.0916906741733,153.0,1.31985409972262,128.025
142.321797590921,205.0,1.34734732171717,116.469860896445
126.643304401726,145.0,0.799562599721348,123.367346938776
136.126003095455,205.0,1.16552173358015,105.017142857143
177.251135736199,77.0,0.986367531633011,163.0
131.729022092529,205.0,1.23400318662384,126.14465408805
126.522725231478,97.0,0.628458119387008,135.379052369077
178.315046128437,122.0,0.925273032295965,143.682352941176
148.584487396916,205.0,1.40384216625465,116.967173738991
90.8721789540056,144.0,0.641000479244025,131.155784061697
141.153597519851,145.0,0.829318267257335,128.106382978723
174.413302244984,39.0,0.514653165428929,185.25
195.862843095885,91.0,0.986956982178091,195.0
127.382977261505,147.0,1.1803136736299,104.498482000867
149.929039052106,171.0,1.64584752983822,104.946315789474
139.595298984601,205.0,1.39687922537311,114.503846153846
212.238073869888,36.0,0.0262166044633878,195.1224
142.939547695054,80.0,0.570051403862184,179.0675
136.767455889009,171.0,1.26476783244253,104.817142857143
117.837446942918,155.0,1.27784194483044,126.833333333333
139.000513752081,205.0,1.33881430569825,115.472698907956
130.161184968297,171.0,1.60330372859131,105.393860222077
144.046432385079,199.0,1.46122666245804,110.489971346705
141.24059875603,205.0,1.33268376874445,113.066666666667
183.0,0.0,0.0,183.0
168.481452985188,5.0,0.493809068871408,170.0
140.611449046856,205.0,1.34301162126409,115.987567987568
133.375254778514,171.0,1.15644909432341,104.298571428571
136.126003095455,205.0,1.16704513324849,105.033714285714
158.729733498967,38.0,0.711911149672805,148.626666666667
143.14569766254,205.0,1.20527508598151,171.708571428571
168.513475311125,155.0,0.864858137673707,125.881355932203
131.302196551623,171.0,1.18531714807186,104.501714285714
139.000513752081,205.0,1.339742693422,114.538461538462
120.756334085557,205.0,0.946109237076856,120.428571428571
135.015126579817,205.0,1.24849665907003,126.755
157.856235265649,205.0,1.78515696215039,109.980456026059
161.718877230019,205.0,1.47931650521037,114.8
134.947462286349,161.0,1.48289844497218,127.666666666667
111.813358362772,69.0,0.849342102119741,127.9
165.976462630054,33.0,0.914206562757428,160.441428571429
164.099557832965,105.0,1.0651718343216,170.0
153.831076184235,38.0,0.166389862655393,172.1
140.945228496831,205.0,1.42506886678896,114.615384615385
142.015397971922,205.0,1.37914588466862,114.504559270517
139.000513752081,205.0,1.33870314115859,115.578125
110.717078369674,147.0,1.00752785431229,103.761551625784
149.148362612274,205.0,1.45236330587967,114.297856049005
139.000513752081,205.0,1.339742693422,114.538461538462
101.946377311018,164.0,1.33470224779629,130.815
151.104382309632,80.0,1.07851954515885,146.8
141.641523839111,205.0,1.37377184300894,115.755384615385
162.849623886578,59.0,0.484225829253411,180.25
189.934199132226,10.0,0.644381437330351,188.333333333333
136.355434509461,171.0,1.47951147997914,157.035
141.441464390834,205.0,1.30608276305204,122.979228486647
155.938199338429,205.0,1.44814881804329,115.771781033153
155.471334782666,205.0,1.44546873307135,169.852941176471
145.921273433292,171.0,1.5551763718317,111.807692307692
149.499397841745,135.0,0.990409997915271,140.222222222222
123.0,0.0,0.0,123.0
153.987012439361,4.0,0.132136808263081,155.88
193.0,0.0,0.0,193.0
146.4168886257,185.0,1.64385715279827,106.653333333333
186.493967730863,3.0,0.218989022950842,187.826
154.729178733072,205.0,1.65328481086525,108.363912054587
163.058455704685,62.0,0.536144303020751,185.36
138.60866930701,103.0,0.929371668709717,132.672413793103
185.0,0.0,0.0,185.0
141.301096952571,231.0,0.474306224410052,78.0
133.425311183972,171.0,1.5718103005189,105.068062827225
121.959009507293,155.0,0.65094505041992,89.1428571428571
136.94703062439,171.0,1.54467780220966,103.372857142857
139.000513752081,205.0,1.3392945664929,115.002323780015
150.444452273101,183.0,1.67968575998515,107.352941176471
143.678252509203,171.0,1.40275892082887,104.897142857143
116.487425279581,145.0,1.27823630852632,125.166666666667
170.992039730076,139.0,1.18173866655017,147.26
140.611449046856,205.0,1.17136102886915,173.0
144.516293555741,171.0,1.78687172631337,106.519444444444
157.199482313773,80.0,1.305091436836,148.580975609756
149.148362612274,205.0,1.51838814813179,114.182795698925
179.265525635954,12.0,0.569833242658665,183.5125
133.542493259005,199.0,1.07979811675204,117.474285714286
201.960392156482,8.0,0.692951108534983,202.0
139.812941759091,205.0,1.16914526250695,172.285714285714
169.752523418464,50.0,1.09138548957812,171.0
124.234899862189,65.0,1.07458143366132,113.357142857143
136.126003095455,205.0,1.19072824593217,105.307142857143
127.618033181518,158.0,1.13328008361569,106.55
145.115896243357,60.0,0.726776807599176,155.25
200.424549394529,11.0,0.10230665184167,195.22
144.95795582902,205.0,1.40789338924663,116.280769230769
149.089677414566,205.0,1.60569354183016,117.94125
189.325117192622,32.0,0.526524158516218,198.0
181.644321595462,151.0,1.3069083122846,157.6
139.74337176418,205.0,1.41204102067783,170.333333333333
143.678252509203,171.0,1.22558002466607,104.377142857143
188.0,0.0,0.0,188.0
111.481303062339,223.0,1.11930855505183,90.2380952380952
185.304373555314,50.0,0.703176977778054,193.75
155.621369731933,141.0,0.963350742170072,138.789473684211
157.321327225523,73.0,0.461942675017015,179.75
