superconduct/table7.wtd_mean_FusionHeat,superconduct/table7.wtd_range_Density,superconduct/table7.wtd_range_ElectronAffinity,superconduct/table7.wtd_range_atomic_radius
13.23,2973.2,48.91,57.4
4.53016666666667,1492.61883333333,71.125,27.9166666666667
30.7248730964467,5370.74923857868,68.8324873096447,88.8006091370558
5.06787301587302,2132.58480952381,74.4384920634921,39.1785714285714
5.63197506234414,2233.69768329177,71.3955112219451,40.4488778054863
4.59941176470588,1580.41994117647,75.4235294117647,27.7529411764706
5.02906666666667,1303.23786666667,75.742,16.9013333333333
21.6056943056943,12307.046953047,109.928571428571,170.904095904096
10.6105714285714,3737.39585714286,48.2394285714286,71.52
21.903,923.0,6.119,39.57
5.45714285714286,4966.91428571429,18.4714285714286,107.171428571429
21.2333333333333,190.666666666666,8.66666666666666,79.6666666666667
4.72862613981763,1633.30850759878,73.1534954407295,26.0790273556231
4.89326905434833,2074.94082810545,76.2965065097531,28.8189778992726
4.11844839067703,1490.8813218646,78.6571587125416,18.1442841287458
5.20394552529183,2091.0670311284,74.7607003891051,33.6108949416342
3.84642857142857,1623.48342857143,81.2886428571429,51.11
3.82339561378525,1618.39256080889,81.4804186841356,46.6960979777841
11.7575,15707.65,179.3315,130.935
9.39085714285714,3839.79585714286,51.3304285714286,69.5142857142857
8.83851851851852,4752.02790123457,104.885185185185,45.3086419753086
10.115,5201.0,88.52,72.9
18.95,1706.0,19.35,98.75
33.06,4997.2,67.8,76.0
5.44933333333333,2364.67786666667,75.6973333333333,37.8826666666667
4.59523214285714,1702.70728571429,72.8326339285714,30.7633928571429
5.86228571428571,1279.59171428571,92.1762857142857,44.4571428571429
3.82075,1623.48342857143,81.4249285714286,51.1908571428571
18.46,2100.8,24.92,16.8
4.36761538461538,1377.69207692308,76.4330769230769,27.7692307692308
10.0431764705882,3689.24364705882,49.2567647058823,61.5294117647059
12.2202985074627,3418.60696517413,95.8731343283582,67.6467661691542
21.875,247.5,11.225,79.5
9.33555555555555,2986.50788888889,39.5689166666667,46.6833333333333
10.0402857142857,3071.79585714286,40.3285714285714,65.4285714285714
3.48275268817204,2122.8671469534,75.8870967741936,32.3476702508961
20.0,0.0,0.0,0.0
29.65,4000.0,5.3,100.5
5.616,2066.92284615385,76.701,37.4307692307692
105.0,0.0,0.0,0.0
5.67685714285714,1279.18342857143,81.0314285714286,30.6678571428571
4.99302631578947,1413.98473684211,74.5926315789474,23.2368421052632
21.02,3971.96,46.894,54.88
8.51494117647059,4528.40305882353,97.8235294117647,27.8823529411765
5.328875,2099.24084375,73.2890625,22.96875
18.29792,2666.2784,28.71,53.616
5.65385714285714,1279.18342857143,80.7664285714286,28.6371428571429
5.00196666666667,1303.23786666667,75.995,28.7266666666667
6.728,3070.64275,33.69375,107.3
31.0,0.0,0.0,0.0
9.927875,4479.821375,59.8774375,70.0625
20.8,2280.0,21.55,81.25
18.26048,2726.8952,30.15696,54.6384
5.10324031007752,2082.95658139535,74.2248062015504,30.3875968992248
50.5,3683.33333333333,51.3,47.0
9.65842857142857,3801.39585714286,50.5572857142857,71.4714285714286
5.15785196607556,2071.70700616808,75.387432536623,33.2999228989977
36.2537333333333,1608.504,18.7312,57.376
18.5455,2276.665,7.871,87.02
4.9544,1303.23786666667,75.742,16.2666666666667
4.91386666666667,1303.23786666667,75.7936,26.7333333333333
4.92976315789474,1286.07119736842,76.6713157894737,26.0263157894737
5.263881989973,2072.5065187042,74.1698804473583,22.6764365599691
3.8465429300085,1691.12524794559,80.6530249362426,50.1133465570983
6.79085714285714,5086.6,20.4144,110.316
5.846,2066.92284615385,76.701,37.4307692307692
18.2,2663.0,24.75,18.0
4.1855,1279.18342857143,80.325,41.7307142857143
7.95314285714286,2559.79585714286,34.1071428571429,56.7428571428571
21.99625,6060.75,62.22375,143.1375
5.02293896713615,2102.5282769953,75.5380281690141,31.0015649452269
12.6078125,4917.1875,84.921875,69.84375
11.3431862745098,2860.6862745098,117.477941176471,35.2352941176471
3.73546423562412,1714.53551612903,82.5329172510519,54.1178120617111
73.8,16.0,93.2333333333333,26.0
5.14646153846154,2066.92284615385,75.5423076923077,33.2230769230769
12.2155,1771.29275,33.995,57.95
4.85530769230769,1997.99976923077,76.7192307692308,31.2538461538462
4.72995,8832.72,15.100125,114.96225
26.31592039801,2638.80597014925,43.2661691542289,19.9751243781095
3.84935714285714,1623.48342857143,81.2886428571429,51.0035714285714
7.01434782608696,1862.11152173913,92.7928260869565,38.2826086956522
9.42671428571428,2559.79585714286,33.9807142857143,55.7142857142857
18.26256,2840.8112,29.7116,56.788
23.1,2590.0,18.5,6.0
3.85751847437425,1612.36313349225,74.3831942789034,43.0274135876043
5.09069230769231,2066.92284615385,76.6563461538461,37.0230769230769
6.95,4622.5,15.8,12.0
5.43073333333333,2376.62453333333,75.998,38.284
5.34062284820031,1962.30918466354,75.5380281690141,37.2143974960876
10.5475,7375.0,85.8175,110.75
36.2666666666667,1595.0,18.325,56.0333333333333
19.9033333333333,4019.0,116.68,64.7
3.86,1439.10342857143,81.0754285714286,39.9028571428571
4.10621428571429,1666.562,80.6066428571429,45.0342857142857
42.8747967479675,2312.16260162602,30.9617886178862,37.4065040650406
27.0,18639.0,134.0,142.0
3.83864285714286,1579.58342857143,81.4264285714286,49.94
12.235,2321.5,34.05,10.5
9.09525,2444.821375,29.49125,48.75
22.4666666666667,7251.66666666667,62.0,57.3333333333333
12.9803278688525,5443.14754098361,131.240983606557,62.4590163934426
8.40688888888889,2283.49177777778,89.4555555555555,15.2222222222222
33.05,5166.72,66.665,86.39
8.14171428571428,2559.79585714286,34.1928571428571,55.7142857142857
4.1802,1955.8571,70.7,34.8
30.6888888888889,9139.11111111111,64.0555555555556,45.0666666666667
5.64114285714286,1279.18342857143,80.4957142857143,18.5714285714286
16.1000666666667,3990.16666666667,94.9066666666667,73.5833333333333
8.84275,2444.821375,26.49375,50.575
4.34096,1955.88568,70.3,37.36
3.88666666666667,1259.20611111111,77.7155555555556,32.5555555555556
4.92037335398915,2081.34203020914,76.0728117738187,32.9783113865221
9.3590099009901,2581.40306930693,34.0811881188119,41.8425742574257
4.84547959969207,2068.5151108545,76.5609699769053,27.5134719014627
15.2128,2930.84,15.38,50.64
13.9766666666667,2232.09516666667,33.2866666666667,50.6666666666667
5.15230769230769,1942.86130769231,76.4926153846154,36.7630769230769
5.96257142857143,1279.18342857143,80.4957142857143,29.2142857142857
18.4975,3106.5,31.475,94.25
8.91504761904762,2559.8639047619,33.52,37.3142857142857
12.57146,1968.49572975,25.327,56.9825
5.25030769230769,2066.92284615385,74.3538461538461,22.6153846153846
12.5333333333333,356.0,101.8,2.66666666666666
14.72,2484.88333333333,25.9566666666667,62.0666666666667
3.77573333333333,1869.22026666667,62.2666666666667,52.1333333333333
4.94897674418605,2082.95658139535,73.9453488372093,19.6976744186046
9.09525,2444.821375,29.49125,48.75
5.31693374902572,2094.32891114575,73.4508963367108,22.9150428682775
4.1675,5180.0,32.075,55.25
9.12385,2444.821375,29.664,52.63
12.06487,2931.31,94.3452,57.6005
5.28928682170543,2082.95658139535,73.8255813953488,22.7906976744186
12.05175,1968.14275,35.053625,36.8125
18.54942,4479.05,37.6265,124.209
4.4602,1955.8571,70.3,40.2
3.78848405317026,1565.23724198412,80.524659900058,43.8555513087301
4.76,1874.83342465753,76.9789497716895,23.7579908675799
5.28441809672387,2026.06172542902,76.4102964118565,36.3104524180967
5.62021934197408,5715.02093718843,29.3652043868395,131.556331006979
4.43128571428571,1279.18342857143,80.325,32.9828571428571
25.725,5651.25,36.5375,64.0
27.7,0.0,0.0,0.0
4.58461538461538,1377.69207692308,76.6116923076923,26.4307692307692
5.22723076923077,2066.92284615385,76.4796153846154,25.0384615384615
4.78449050873197,2040.22430296128,77.4328018223235,25.6643887623386
4.36685714285714,1952.98057142857,80.3985714285714,59.54
4.08142857142857,1450.49771428571,80.325,50.0228571428571
4.93618631619637,2077.31657402397,74.1308465403943,19.6443757247777
5.44073333333333,2358.70453333333,75.9426666666667,37.6633333333333
5.22630769230769,1977.32284615385,76.2907692307692,37.7430769230769
5.328875,2099.24084375,73.2890625,22.96875
3.90051466551076,1553.22885291143,80.4955931223812,41.395752058951
100.115714285714,2122.55555555556,147.253968253968,59.0793650793651
21.49,1835.0,26.506,103.72
12.5099,3292.22975,95.09,65.0275
3.8265,1623.48342857143,81.4264285714286,51.3328571428571
5.15357486423584,2084.57363770365,75.7642358417378,26.0822342901474
5.25138461538462,2053.13823076923,76.7043076923077,38.6830769230769
5.51165668662675,898.745109780439,85.089880239521,23.125748502994
3.76287694483734,1737.79122630835,68.0304101838755,34.6534653465347
9.62702702702703,3640.86486486487,89.4486486486486,62.2162162162162
18.0299,3123.92,30.303,55.11
23.654,2438.6,18.982,116.16
19.684,1958.92,5.588,92.72
6.48949522510232,1666.14665757162,94.7586630286494,38.1036834924966
17.633,3064.0,30.255,38.1
4.97373333333333,1368.43786666667,75.742,14.8066666666667
20.34,260.2,15.38,37.2
4.91706666666667,1303.23786666667,75.8065,25.95
3.99357142857143,1851.82628571429,81.404,54.22
21.6111764705882,5129.73529411765,72.5426470588235,88.4294117647059
4.9544,1303.23786666667,75.742,16.2666666666667
12.5333333333333,356.0,101.8,2.66666666666666
5.39223076923077,1756.769,74.3538461538461,33.7653846153846
19.1344541840303,2097.6672893615,33.3453082339417,31.9596206351487
9.67328947368421,4126.22177631579,51.1513157894737,63.6184210526316
5.16949807544265,2068.5151108545,74.479792147806,15.4041570438799
4.9148,1303.23786666667,75.7678,27.9333333333333
5.14064285714286,1279.59171428571,99.1338928571429,45.8285714285714
4.90218372703412,1282.69193175853,76.8431758530184,25.9120734908136
3.81042857142857,1711.28342857143,81.3819285714286,52.7571428571429
4.92907692307692,2066.92284615385,76.701,37.4307692307692
18.5982352941176,1054.07349411765,58.3764705882353,27.7882352941176
22.3125,5041.7875,32.45,171.35
15.0133333333333,3515.66666666667,31.2333333333333,26.6666666666667
4.02848571428571,2002.78445714286,61.2,57.0571428571429
23.8666666666667,2378.66666666667,75.1833333333333,1.0
13.57862,4284.98571,42.375,98.52
10.5085436893204,1452.97087378641,117.122330097087,43.0679611650485
9.29421428571429,3519.79585714286,47.05,58.1785714285714
22.558,5675.2,64.0,131.2
14.7333333333333,1698.0,28.2,30.6666666666667
71.0,1328.33333333333,83.2333333333333,11.0
18.6575,2482.25,17.3375,19.5
69.35,5172.5,66.75,50.25
15.0133333333333,3515.66666666667,31.2333333333333,26.6666666666667
4.69,1193.90453333333,75.7936,26.4533333333333
11.8655,1771.29275,33.995,42.45
16.9985714285714,3960.0,54.9,68.0
5.98611764705882,2072.34150980392,75.3219607843137,39.1529411764706
5.44773333333333,2269.10453333333,75.7706666666667,34.6533333333333
18.5968,2193.482,28.0836,44.844
3.83028571428571,1667.38342857143,81.3732857142857,50.1571428571429
39.9,1325.33333333333,16.42,47.7333333333333
18.9666666666667,6017.0,51.3666666666667,57.0
10.92,567.2,1.29,84.6
36.1052631578947,3963.94736842105,65.9473684210526,20.5263157894737
3.76466666666667,750.214,93.4833333333333,4.16666666666667
3.8405,1544.46342857143,81.3212928571429,45.4307142857143
36.2333333333333,1060.66666666667,18.3,9.66666666666667
45.3333333333333,3910.0,7.96666666666667,8.66666666666666
18.324,2563.12,28.71,55.74
9.521,3839.79585714286,49.5464285714286,56.3928571428571
5.22823529411765,1053.27705882353,83.0552941176471,26.0
9.16885714285714,2794.08157142857,33.4278571428571,34.7142857142857
3.83471428571429,1623.48342857143,81.2886428571429,46.8428571428571
5.23703846153846,2046.24592307692,76.7273076923077,38.5953846153846
4.03257142857143,1401.18342857143,81.0554285714286,35.9142857142857
23.83,6161.35,59.675,142.25
3.849,1513.73342857143,81.2886428571429,44.375
7.07241860465116,1993.01698372093,61.0953488372093,42.3488372093023
5.00666666666667,1399.25572916667,73.815625,21.7916666666667
8.387,3259.76183333333,30.88,63.8066666666667
58.3364705882353,1240.74905882353,84.4088235294118,21.9019607843137
6.56475,2842.16775,35.380125,89.4425
9.01044444444444,2173.17455555556,32.6226666666667,43.9555555555556
50.2,0.0,0.0,0.0
5.17646153846154,2066.92284615385,76.4330769230769,29.7115384615385
17.7464,3081.12,31.0164,42.96
4.58461538461538,1377.69207692308,76.6116923076923,26.4307692307692
5.43891939345571,2144.50667438148,71.7976855546688,23.463687150838
12.4394675324675,2014.20138961039,31.4551948051948,50.0961038961039
17.6166666666667,4510.0,87.4166666666667,46.1666666666667
5.00871814671815,2074.90876061776,75.2837837837838,33.3513513513513
4.6012,1791.1426,83.646,12.12
98.6947384615384,2120.92169384615,144.693846153846,62.0615384615385
19.408464,3552.9912,44.994,59.0512
6.0835,1765.93735714286,81.4279214285714,62.5588571428571
12.261095,1962.54786,31.705125,38.87925
5.31693374902572,2094.32891114575,73.4508963367108,22.9150428682775
19.3286,2571.565,38.966325,47.7375
100.104285714286,2079.42857142857,145.695238095238,51.1904761904762
2.66192737430168,1242.98411452514,63.7055865921788,15.2234636871508
5.18396153846154,1963.53823076923,76.7134615384615,37.2846153846154
12.6455,1837.89275,33.18,53.8
4.574,1385.09771428571,80.325,57.0857142857143
4.96,1053.27705882353,83.0552941176471,22.7941176470588
8.50372093023256,4475.74720930233,95.1558139534884,33.2325581395349
5.33686697965571,2102.5282769953,73.1807511737089,23.0046948356807
12.645,396.5,37.15,1.5
5.50426262626263,2171.38506060606,70.9121212121212,23.7575757575758
15.6466666666667,3296.0,27.1333333333333,62.9
5.10068852459016,2069.62283450429,75.7015612802498,39.0132708821233
21.784,6185.28,63.39495,142.4115
13.3333333333333,2646.66666666667,21.7,36.6666666666667
4.7160813810111,1656.48912577065,72.1239210850802,20.6535141800247
34.8947368421053,3572.63157894737,62.9210526315789,20.5263157894737
11.128375,5566.675,95.774,75.455
9.6002,2412.30473333333,31.2413333333333,40.72
9.58242857142857,3775.79585714286,50.0635714285714,71.2
2.387,11449.6,1.69,138.3
6.55025,2826.80275,35.582,89.31
6.084,1766.32628571429,79.5628571428571,37.1428571428571
4.14972,1955.91426,76.48,31.92
9.23825,2444.821375,29.68475,48.75
69.0,3460.9,73.44,55.4
9.39324904214559,6580.69274915162,3.41877394636015,68.5106732348112
5.21569230769231,2066.92284615385,76.3346153846154,37.0230769230769
5.70638948995363,2076.51334930448,75.9211746522411,16.6924265842349
4.91528925619835,1292.45549586777,76.2937190082645,16.1322314049587
17.5419238476954,3053.40681362725,31.6077955911824,49.6953907815631
13.7304545454545,2888.18181818182,102.9,60.0909090909091
9.9487619047619,2986.59861904762,39.4704761904762,46.7047619047619
20.52,2255.2,41.98,20.0
5.53647154471545,2184.63392682927,70.4756097560976,23.9024390243902
9.15725,2444.821375,27.09325,51.71
19.71,950.8,13.26,93.5
21.4857142857143,107.142857142857,72.0,14.5714285714286
5.06407407407407,1990.31722222222,78.1992592592593,16.7407407407407
24.837,2675.41,66.215,44.81
16.22,1750.0,24.0,13.5
5.16643170526638,2053.80099312084,75.6346021554689,27.2873194221509
6.06569230769231,2066.92284615385,74.3538461538461,22.2307692307692
12.7215,1732.257525,18.9075,43.94
4.72746268656716,9609.40298507463,32.3238805970149,130.865671641791
10.158,7211.2,95.6,104.8
5.68107692307692,2066.92284615385,74.3538461538461,21.5384615384615
27.024,3561.12,47.232,99.68
4.958925,1669.2055,71.2005,27.24225
4.8542,1119.2855,71.13,47.28
5.00069230769231,2025.569,76.7238461538462,38.2676923076923
17.8666666666667,38.0,15.6666666666667,66.6666666666667
8.1002,2687.8571,35.196,45.8
4.26953846153846,1377.69207692308,75.475,34.1923076923077
3.83228571428571,1632.26342857143,81.1195714285714,46.7542857142857
8.86314285714286,3199.79585714286,42.6832142857143,44.9285714285714
32.7,10960.0,11.35,107.25
5.31559375,2099.24084375,75.31640625,36.03125
5.10593939393939,2035.58418181818,76.9469696969697,34.5909090909091
15.2270588235294,3670.11764705882,28.8094117647059,81.8588235294118
4.97088792480116,1943.59488734635,68.9642082429501,33.061460592914
3.84014285714286,1667.38342857143,81.3352857142857,52.29
5.37646153846154,1791.23053846154,74.3538461538461,34.3384615384615
9.0604,2444.821375,29.5734875,49.50125
22.99,10619.5,49.17,165.3
8.0125,2607.76183333333,22.92425,52.225
5.39905696202532,2054.94552531646,74.7215189873418,38.7974683544304
3.88328571428571,1447.88342857143,81.1020714285714,35.0142857142857
3.84685714285714,1579.58342857143,80.9871428571429,42.9142857142857
5.25805546995378,2070.10982896764,76.2772727272727,21.7026194144838
6.41235,5989.1195,48.4395,190.5795
12.006545,1968.45336,27.40625,47.595
4.95337142857143,1706.45668571429,56.6314285714286,42.9904761904762
5.41573333333333,2388.5712,75.34,36.0666666666667
9.12775,2444.821375,28.765625,54.625
4.35285365853658,1484.70709756098,72.8231707317073,59.390243902439
28.05,5096.75,35.575,117.25
17.88248,3101.664,29.5752,48.792
9.111675,2444.821375,29.5347875,52.12875
8.1833,2933.76183333333,27.7086666666667,58.6766666666667
3.49362,1955.1426,83.5533,13.896
3.51533333333333,1492.38066666667,94.8694,27.62
5.47244176706827,2158.29581927711,71.3433734939759,23.6144578313253
5.43456666666667,2382.59786666667,75.999,38.4753333333333
19.4,1374.0,6.66666666666666,86.6666666666667
5.17028769230769,1963.53823076923,76.7251153846154,38.3878461538462
9.09525,2444.821375,29.49125,48.75
3.93373333333333,1193.90453333333,75.9,23.3333333333333
4.045,1691.0355,71.0625,62.8775
3.85771428571429,1535.68342857143,81.3456428571429,45.8071428571429
5.24145,1968.4576,27.7625,47.7
14.4466666666667,3542.33333333333,22.8666666666667,36.0
30.45,14237.5,1.025,98.25
4.69951842751843,1650.37886240786,72.3832923832924,20.5773955773956
33.1722,5063.9304,66.3018,85.0836
5.2736228748068,2076.51334930448,74.0378670788253,22.7202472952087
3.84685714285714,1579.58342857143,81.242,43.8857142857143
30.6333333333333,5408.33333333333,43.15,56.5
4.91492307692308,2066.92284615385,75.5423076923077,33.2230769230769
23.2546,6321.52,65.824,149.46
5.158,2066.92284615385,74.4726923076923,17.2615384615385
18.2158,2952.3704,31.22624,58.7396
3.83289285714286,1579.58342857143,81.4249285714286,49.798
3.83733714285714,1623.48342857143,81.4097742857143,50.596
5.08625333333333,1368.43786666667,75.78844,25.918
4.94728,1791.84170666667,62.184,29.8133333333333
6.571875,2742.29525,34.7945625,75.01875
3.84628571428571,1623.48342857143,81.3456428571429,47.3785714285714
5.37720504731861,2119.121,72.6340694006309,23.186119873817
4.8722698535081,2071.70700616808,76.4592906707787,27.5558982266769
36.2333333333333,1060.66666666667,18.3,9.66666666666667
12.1328,17621.0,205.444,155.4
12.3390625,5695.3125,35.378125,51.125
4.274,1955.6608,79.947,26.4
5.16892607003891,2091.0670311284,74.5108949416342,31.6887159533074
5.38290320543187,2121.46488915206,72.5568450971104,23.2117479867361
5.12669230769231,1942.86130769231,76.71,36.9569230769231
25.35,4799.75,55.05,97.0
5.4732,900.5426,84.194,15.0
3.88042857142857,1588.36342857143,81.2513285714286,49.9128571428571
5.74128571428571,1241.82771428571,78.9195714285714,22.9985714285714
12.006925,1968.4364,25.98125,47.175
5.24308108108108,2033.39524710425,76.4698841698842,38.415444015444
3.83551428571429,1623.48342857143,81.4089142857143,51.3574285714286
3.8255,1658.60342857143,81.4162857142857,52.5385714285714
29.1551724137931,16930.3448275862,5.6551724137931,135.241379310345
4.59976470588235,1580.41994117647,75.4235294117647,27.7529411764706
23.0,3158.25,41.525,65.75
34.528,12614.8,13.284,136.32
5.06766315789474,1886.20867368421,65.3889473684211,27.978947368421
9.46283333333333,2971.61425,39.555,48.225
5.24146153846154,2053.13823076923,76.7284615384615,38.7046153846154
10.75,1471.75,125.475,27.75
9.77704761904762,2986.59861904762,39.0452380952381,46.047619047619
4.62163855421687,1618.53678313253,73.708734939759,20.5421686746988
5.04973333333333,1303.23786666667,75.871,22.7333333333333
36.2333333333333,1060.66666666667,18.3,9.66666666666667
21.832375,6353.7,65.32,146.8
9.44,3839.79585714286,51.2751428571429,56.6
12.9405,2226.64275,35.2985,28.05
4.89243884466083,1286.15590690177,76.6160602671228,16.0536877426146
13.4614871794872,2107.10612820513,28.474358974359,46.6153846153846
5.28928682170543,2082.95658139535,73.8255813953488,22.7906976744186
6.3,0.0,0.0,0.0
6.675,4776.78571428571,17.7428571428571,105.25
22.764125,6399.223125,65.455875,147.7425
8.05277272727273,2826.68181818182,82.8290909090909,17.9863636363636
5.33434375,2029.24084375,75.56875,38.3125
4.29215789473684,1296.01478947368,81.8126315789474,25.2894736842105
4.45890909090909,1628.31145454545,77.4931818181818,30.9727272727273
10.0153846153846,2155.17582417582,79.0824175824176,39.3076923076923
12.006925,1968.4364,25.98125,47.175
5.16543122102009,2076.51334930448,74.0378670788253,21.097372488408
66.7755102040816,1243.59183673469,88.1877551020408,72.0408163265306
3.83228571428571,1632.26342857143,81.1195714285714,46.7542857142857
11.5888888888889,3161.90476190476,60.9047619047619,56.8253968253968
4.18169811320755,1446.31245283019,71.5377358490566,45.3647798742138
8.84720698254364,506.334164588529,91.2256857855362,48.1620947630923
27.5423529411765,4968.36470588235,84.4529411764706,86.0588235294118
5.40983026421137,2151.37916653323,73.9832666132906,37.4059247397918
29.336205655527,8559.93084987147,13.4449871465296,96.0071979434447
65.8255319148936,1348.0,85.5446808510638,72.7659574468085
5.54,2782.0,29.525,107.25
5.8875,2212.125,22.66875,70.6875
3.90596703773312,1598.55466343791,80.5838513806563,45.1351742084719
4.51621052631579,1296.01478947368,81.8126315789474,25.2894736842105
5.18396153846154,1963.53823076923,76.7134615384615,37.2846153846154
6.3102,6107.274,49.1566,193.5516
25.99275,6164.25,61.41,136.995
3.85742857142857,1544.46342857143,81.4157142857143,47.6485714285714
42.7,2592.66666666667,29.25,38.5
5.32090795631825,2095.96366770671,73.3970358814352,22.9329173166927
4.90781319399086,1276.83003984324,76.1629653821032,27.8576094056172
3.87242979942693,1282.85280515759,80.4419770773639,28.5787965616046
6.00506666666667,2388.5712,73.94,23.6
23.0,0.0,0.0,0.0
22.34,3450.0,28.52,103.6
5.7206790986791,2087.81528904429,73.6655011655012,22.0668220668221
3.82164285714286,1641.04342857143,81.4264285714286,51.89
3.83277142857143,1630.50742857143,81.1151571428571,46.6262857142857
7.92693333333333,6182.74933333333,72.5306666666667,89.3146666666667
9.56114285714286,3762.99585714286,50.3451428571429,70.9057142857143
9.19128329297821,4550.53268765133,52.1771186440678,63.2227602905569
3.84394285714286,1590.11942857143,81.2531942857143,44.5954285714286
5.25030769230769,2066.92284615385,74.3538461538461,22.6153846153846
4.284,1279.18342857143,77.0142857142857,51.5714285714286
4.039875,1691.0355,71.108125,63.06375
4.76297719869707,1750.36272638436,77.440651465798,24.5472312703583
5.13707692307692,2066.92284615385,76.6712307692308,35.9384615384615
42.2416666666667,2592.66666666667,33.5416666666667,38.5
9.233,3741.0,70.0,69.3
5.65642857142857,4705.64285714286,17.1074285714286,104.261428571429
18.5666666666667,6273.33333333333,66.7566666666667,35.0
12.1545,18039.8,211.565,158.5
5.32915384615385,1894.61515384615,74.5480769230769,36.0576923076923
5.06911246200608,2041.7757112462,75.6519756838906,8.48024316109423
5.328875,2099.24084375,73.2890625,22.96875
3.79216543069025,1752.17724643468,67.4144324015972,34.9401026811181
5.27559877488515,1885.90438437979,77.0181087289433,38.0015313935682
5.25030769230769,2066.92284615385,74.3538461538461,22.6153846153846
12.218545,1929.08336,31.38025,50.74
18.308,2839.6,31.026,23.6
5.20069230769231,2025.569,76.7238461538462,38.2676923076923
6.1225,3133.5,29.525,112.25
22.7666666666667,13011.3333333333,55.2333333333333,58.3333333333333
9.11075,2444.821375,29.0495,53.99
4.20692581602374,1445.01800296736,74.6839762611276,57.8278931750742
5.1231565150347,2071.70700616808,75.1399383191982,31.3955281418658
9.38588235294118,4040.64421568627,53.8449019607843,60.6862745098039
4.62376923076923,1377.69207692308,76.5819230769231,36.1923076923077
33.7333333333333,4497.77777777778,43.7,52.2222222222222
17.5,0.0,0.0,0.0
3.6482,6823.7,27.532,146.76
35.0,0.0,0.0,0.0
4.97386666666667,1303.23786666667,75.7936,26.0933333333333
32.884,18490.62,8.8312,166.366
4.76665504169826,2037.12854359363,77.5608036391205,27.0962850644428
22.4382,6385.8,68.268,148.0
15.6824270557029,3983.23607427056,105.465384615385,73.8660477453581
31.0,0.0,0.0,0.0
100.099523809524,2062.90476190476,145.761904761905,49.6190476190476
