mean_Density,wtd_mean_Density,wtd_range_Valence,wtd_std_Valence
4428.85725,2633.5774,0.96,0.271293199325011
5093.10725,2846.1374,0.96,0.271293199325011
5255.60725,2898.1374,0.96,0.271293199325011
5316.60725,2917.6574,0.96,0.271293199325011
5384.35725,2939.3374,0.96,0.271293199325011
5447.85725,2959.6574,0.96,0.271293199325011
5578.10725,3001.3374,0.96,0.271293199325011
4870.35725,6304.67536363636,0.727272727272727,0.385694607919935
4956.10725,5893.48985714286,0.571428571428571,0.349927106111883
5093.10725,6466.67536363636,0.727272727272727,0.385694607919935
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4235.85725,2552.5774,1.02,0.237486841740758
4235.85725,4187.75725,0.1,0.4
4235.85725,4229.60828571429,0.0571428571428572,0.376883027379226
6430.2858,3021.85942857143,1.1,0.428809457708675
4434.35725,2961.47371428571,1.1,0.440952123830019
5037.4858,5351.15725,1.1,0.49749371855331
4434.35725,2861.01657142857,1.04285714285714,0.424444414764159
4235.85725,4285.40966666667,0.266666666666667,0.339934634239519
4760.35725,2739.6574,0.96,0.271293199325011
5578.10725,3911.64514285714,1.08571428571429,0.43705881545081
4235.85725,2223.586,1.3,0.357071421427142
4654.35725,2980.33085714286,1.1,0.440952123830019
4434.35725,2961.47371428571,1.1,0.440952123830019
4448.8858,2904.55228571429,1.11428571428571,0.460478898893891
4769.4858,2932.288,1.13571428571429,0.449060243220012
4985.4858,2933.83085714286,1.13428571428571,0.459245165950584
5041.4858,2932.10228571429,1.13142857142857,0.446629097821009
5122.2858,2928.60228571429,1.12142857142857,0.440952123830019
5327.4858,2935.93085714286,1.11428571428571,0.460478898893891
5329.0858,2935.988,1.12857142857143,0.43705881545081
4975.4858,2933.75942857143,1.14,0.43705881545081
4875.4858,2943.41657142857,1.08571428571429,0.475737880152763
4949.4858,2948.70228571429,1.1,0.43705881545081
5018.0858,2953.60228571429,1.1,0.43705881545081
5127.6858,2961.43085714286,1.1,0.43705881545081
4963.4858,2939.931,1.04230769230769,0.283964953250496
4963.4858,2927.40023076923,1.00769230769231,0.3
4963.4858,2949.95561538462,1.07,0.270098601325275
4963.4858,2947.44946153846,1.06307692307692,0.273660265344464
4963.4858,2942.43715384615,1.04923076923077,0.28059109206592
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
3780.6858,3103.12107692308,0.692307692307692,1.07692307692308
3389.3286,2952.59907692308,0.692307692307692,0.821313711694716
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5093.10725,3216.231,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5316.60725,3050.45942857143,0.928571428571428,0.257539376818856
4968.8858,2962.10942857143,1.12142857142857,0.257539376818856
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5102.6858,2432.31361290323,1.0,0.591300089671721
4956.10725,2840.7274,0.98,0.286181760425084
4956.10725,2802.2974,0.96,0.271293199325011
4956.10725,1527.577,1.44555555555556,0.187942071453473
4956.10725,2725.4374,1.02,0.237486841740758
4956.10725,2687.0074,1.05,0.217944947177034
4956.10725,2648.5774,1.08,0.195959179422654
4956.10725,2763.8674,0.99,0.255147016443461
4235.85725,2558.99073333333,1.0,0.249443825784929
5342.85725,3288.46176923077,0.769230769230769,1.08240363688233
5342.85725,5342.85725,0.75,1.29903810567666
5384.35725,6138.20414285714,0.571428571428571,0.349927106111883
5316.60725,6099.48985714286,0.571428571428571,0.349927106111883
5093.10725,5971.77557142857,0.571428571428571,0.349927106111883
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
4428.85725,5716.06128571429,0.571428571428571,0.410325903324145
5093.10725,6285.41842857143,0.571428571428571,0.410325903324145
4235.85725,5550.63271428571,0.571428571428571,0.410325903324145
4760.35725,6000.20414285714,0.571428571428571,0.410325903324145
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5170.2858,2951.46176923077,1.03846153846154,0.266469355010596
3928.6858,2928.38484615385,1.06538461538462,0.272480388523977
3928.6858,2904.30792307692,1.05384615384615,0.278308500232701
4434.35725,2961.47371428571,1.1,0.440952123830019
5329.0858,2961.288,1.13571428571429,0.440952123830019
5329.0858,2961.10228571429,1.12857142857143,0.440952123830019
3928.6858,2899.49253846154,1.05153846153846,0.279453185417946
3928.6858,2894.67715384615,1.04923076923077,0.28059109206592
3928.6858,2889.86176923077,1.04692307692308,0.281722302314357
3928.6858,2887.45407692308,1.04576923076923,0.282285421464867
3928.6858,2865.78484615385,1.03538461538462,0.287280659834234
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4235.85725,2998.57165625,0.828125,0.268368188083089
5384.35725,3305.84638461538,0.846153846153846,0.266469355010596
3388.70378,2921.00575235921,1.05479452054795,0.287183596105224
3388.70378,2847.33280059347,1.00296735905045,0.329096038765858
3388.70378,2741.57806428571,0.928571428571429,0.377964473009227
4235.85725,2558.99073333333,1.0,0.249443825784929
4428.85725,2988.86609923664,0.854961832061069,0.26553476535765
5093.10725,3196.56860244648,0.853211009174312,0.265720905152642
5255.60725,3312.07065366615,0.829953198127925,0.268176496687536
5316.60725,3359.92042407553,0.819826907946499,0.269235855739869
5384.35725,3352.24226053042,0.829953198127925,0.268176496687536
5447.85725,3417.35200395257,0.814229249011858,0.269818943334008
4760.35725,3184.86141542093,0.819826907946499,0.269235855739869
5578.10725,3365.46176923077,0.846153846153846,0.266469355010596
4235.85725,3017.42161006289,0.820754716981132,0.269139037242511
4870.35725,3109.44009422492,0.860182370820669,0.264978659181804
4956.10725,3147.45691762014,0.8558352402746,0.265441840447068
4434.35725,2961.47371428571,1.1,0.440952123830019
4434.35725,2961.47371428571,1.1,0.440952123830019
5170.2858,3021.77767899292,1.02439024390244,0.269235855739869
4816.6858,2838.694546851,0.949308755760369,0.266281656272807
5486.6858,3040.23359338061,1.04389282899921,0.293945550119983
7678.6858,3193.96496774194,0.984838709677419,0.441015760653337
5168.6858,2997.56574551132,0.967993754879001,0.395145812277666
5170.2858,3023.31024371069,1.03867924528302,0.270365967200175
4882.6858,2940.34031782946,0.975813953488372,0.394934910229914
4963.4858,2939.42976923077,1.04092307692308,0.284632681387098
4963.4858,5430.79643874644,0.638888888888889,0.389941256875242
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
3495.6858,2989.68502423263,1.02156704361874,0.296235294282936
3495.6858,2920.39963607595,1.02911392405063,0.301507679684131
4963.4858,2939.931,1.04230769230769,0.283964953250496
4963.4858,2939.931,1.04230769230769,0.283964953250496
4963.4858,2927.40023076923,1.00769230769231,0.3
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4963.4858,2948.70253846154,1.06653846153846,0.271887713944714
4963.4858,2948.70253846154,1.06653846153846,0.271887713944714
4963.4858,2943.69023076923,1.05269230769231,0.278881695347687
3389.025,4904.13139936102,0.661341853035144,0.482417535800048
3389.025,2880.51842213884,0.727954971857411,0.443277295205597
3389.025,5430.7303900368,0.839796207189358,0.365227509214943
3389.025,5430.7303900368,0.839796207189358,0.365227509214943
3389.025,5355.71651639916,0.814375436147941,0.386024192210449
3389.025,5469.42077194983,0.85290763968073,0.35375352468617
3389.025,5456.20431792976,0.848428835489833,0.357734839340513
3389.025,5443.05160283688,0.843971631205674,0.36163258961651
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
5093.10725,5971.77557142857,0.571428571428571,0.349927106111883
5384.35725,6138.20414285714,0.571428571428571,0.349927106111883
5255.60725,6064.63271428571,0.571428571428571,0.349927106111883
5316.60725,6099.48985714286,0.571428571428571,0.349927106111883
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4434.35725,2961.47371428571,1.1,0.440952123830019
5329.0858,2961.43657142857,1.14142857142857,0.440952123830019
5329.0858,2961.39942857143,1.14,0.440952123830019
5329.0858,2961.32514285714,1.13714285714286,0.440952123830019
5329.0858,5181.11725,1.3725,0.498591766879478
5174.2858,6354.60322222222,0.444444444444444,0.415739709641549
5174.2858,6070.1429,0.4,0.4
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4290.0858,5386.497,0.728571428571429,0.440546969860265
4290.0858,5291.07557142857,0.6,0.511899224776255
4290.0858,5195.65414285714,0.471428571428571,0.571249972089492
4290.0858,5100.23271428571,0.4,0.622044030202207
4290.0858,5004.81128571429,0.357142857142857,0.666241360934915
4290.0858,4909.38985714286,0.314285714285714,0.705083581671604
4584.2858,5313.5715,0.5,1.11803398874989
4584.2858,5509.428625,1.0,1.29903810567666
4584.2858,5851.74605555556,0.777777777777778,0.942809041582063
4584.2858,5313.5715,0.5,1.11803398874989
4975.4858,2911.77208633094,1.14388489208633,0.441963238946983
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5168.6858,2997.82634375,1.0128125,0.342359367512322
4826.6858,2860.5673703982,1.00946656649136,0.539013073182826
4235.85725,3012.6869277865,0.822605965463108,0.268945709560625
4963.4858,2966.75815699923,1.06728538283063,0.269561237674656
4963.4858,2966.53163157895,1.05959752321981,0.273248316776041
4963.4858,2962.32884520124,1.04798761609907,0.279088902081704
4963.4858,2951.63982753287,1.02552204176334,0.290162379598394
4963.4858,2919.04638461538,0.984615384615385,0.309991410455537
3928.6858,2944.23070146945,1.06032482598608,0.273151974993252
3928.6858,2920.02343155452,1.04872389791183,0.278990997728772
3928.6858,2876.05533617351,1.02401239349342,0.290364038618827
3928.6858,2810.16079368745,1.00692840646651,0.300102615631694
3928.6858,2759.84638461538,0.984615384615385,0.309991410455537
5170.2858,2981.86614063714,1.05205905205905,0.267699039268877
5170.2858,2993.08469422777,1.03276131045242,0.268176496687536
5168.6858,2975.24496899225,1.06356589147287,0.277887244820781
5168.6858,2970.50221981424,1.05572755417957,0.29262698670093
5168.6858,2993.42790795632,1.03276131045242,0.316926974642223
5168.6858,2990.62822057677,1.00233826968044,0.358314344846673
5168.6858,2978.55834782609,0.975155279503106,0.394177561515022
5170.2858,2958.08482112567,1.02852737085582,0.266751640586063
4816.6858,2982.02431615925,1.04761904761905,0.268272291607175
4816.6858,2972.45527052385,1.03049257232213,0.26846418629225
4816.6858,2969.82978492936,1.01098901098901,0.268945709560625
4235.85725,2986.90962256809,0.832684824902724,0.267889719502856
5093.10725,5971.77557142857,0.571428571428571,0.349927106111883
4600.4858,5946.63271428571,0.8,0.349927106111883
4600.4858,5921.48985714286,0.742857142857143,0.349927106111883
4600.4858,5896.347,0.685714285714286,0.349927106111883
4600.4858,5871.20414285714,0.628571428571429,0.349927106111883
4600.4858,5846.06128571429,0.571428571428571,0.349927106111883
4018.85725,3354.267,1.07,0.504225891838172
4018.85725,3268.01638554217,0.995180722891566,0.555258319543758
4584.2858,5313.5715,0.5,1.11803398874989
4584.2858,5313.5715,0.5,1.11803398874989
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
5316.60725,3285.00023076923,0.846153846153846,0.266469355010596
4956.10725,3174.07715384615,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4428.85725,5592.20414285714,0.571428571428571,0.349927106111883
4235.85725,2998.57165625,0.828125,0.268368188083089
4870.35725,5844.48985714286,0.571428571428571,0.349927106111883
4584.2858,5313.5715,0.5,1.11803398874989
4434.35725,2936.35942857143,1.08571428571429,0.43705881545081
4235.85725,2448.588,0.914285714285714,0.376883027379226
5649.2858,2774.55873333333,1.164,0.26921779700128
4235.85725,2448.588,0.914285714285714,0.376883027379226
5384.35725,3305.84638461538,0.846153846153846,0.266469355010596
5621.4858,3257.84638461538,1.01923076923077,0.266469355010596
5621.4858,3232.88638461538,0.989230769230769,0.266469355010596
5621.4858,3209.84638461538,0.961538461538461,0.266469355010596
5621.4858,3184.88638461538,0.991538461538461,0.266469355010596
5621.4858,3161.84638461538,1.01923076923077,0.266469355010596
4760.35725,3113.84638461538,0.846153846153846,0.266469355010596
4963.4858,5466.40414285714,0.785714285714286,0.363935405795914
4963.4858,5450.88985714286,0.714285714285714,0.376883027379226
4963.4858,5435.37557142857,0.642857142857143,0.388875931109034
4963.4858,5419.86128571429,0.571428571428571,0.4
5170.2858,5481.17557142857,0.8,0.349927106111883
5170.2858,5480.43271428571,0.742857142857143,0.349927106111883
5168.6858,5481.06128571429,0.771428571428571,0.413052351280027
5168.6858,5479.347,0.6,0.511899224776255
5168.6858,5478.48985714286,0.514285714285714,0.552545131594678
4816.6858,5455.91842857143,0.8,0.349927106111883
4816.6858,5429.91842857143,0.742857142857143,0.349927106111883
5255.60725,6064.63271428571,0.571428571428571,0.349927106111883
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4434.35725,2961.47371428571,1.1,0.440952123830019
4569.4858,2938.35715384615,1.06307692307692,0.273660265344464
4569.4858,2917.20023076923,1.04230769230769,0.283964953250496
4569.4858,2881.93869230769,1.00769230769231,0.3
4235.85725,2957.00881510015,0.844375963020031,0.266657446839396
4963.4858,2942.43715384615,1.04923076923077,0.28059109206592
5093.10725,3216.231,0.846153846153846,0.266469355010596
4428.85725,3011.84638461538,0.846153846153846,0.266469355010596
4870.35725,5844.48985714286,0.571428571428571,0.349927106111883
4870.35725,5944.48985714286,0.571428571428571,0.376883027379226
4870.35725,5884.48985714286,0.571428571428571,0.361222414383522
4870.35725,6004.48985714286,0.571428571428571,0.39116779634571
5444.6858,5487.57557142857,0.822857142857143,0.431078382000967
5444.6858,5493.23271428571,0.788571428571428,0.498618499619965
5444.6858,5501.71842857143,0.737142857142857,0.584556346684372
5444.6858,5510.20414285714,0.685714285714286,0.658383921245881
4816.6858,5474.11842857143,0.84,0.349927106111883
4816.6858,5466.31842857143,0.822857142857143,0.349927106111883
4816.6858,5454.61842857143,0.797142857142857,0.349927106111883
4816.6858,5442.91842857143,0.771428571428571,0.349927106111883
3928.6858,5455.08985714286,0.835714285714286,0.354248269910657
3928.6858,5428.26128571429,0.814285714285714,0.358466119994168
3928.6858,5382.90829756795,0.780400572246066,0.364818788551033
3928.6858,5347.77557142857,0.75,0.370534638552655
4617.8858,5500.747,0.835714285714286,0.357071421427142
4617.8858,5538.40414285714,0.792857142857143,0.370534638552655
4617.8858,5576.06128571429,0.75,0.382993046241557
4617.8858,5613.71842857143,0.707142857142857,0.394541842275471
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4870.35725,3147.69253846154,0.846153846153846,0.266469355010596
4956.10725,3174.07715384615,0.846153846153846,0.266469355010596
4428.85725,3011.84638461538,0.846153846153846,0.266469355010596
5093.10725,3216.231,0.846153846153846,0.266469355010596
5255.60725,3266.231,0.846153846153846,0.266469355010596
5316.60725,3285.00023076923,0.846153846153846,0.266469355010596
5384.35725,3305.84638461538,0.846153846153846,0.266469355010596
5447.85725,3325.38484615385,0.846153846153846,0.266469355010596
4760.35725,3113.84638461538,0.846153846153846,0.266469355010596
3388.70378,2741.57806428571,0.928571428571429,0.377964473009227
3388.70378,2741.57806428571,0.928571428571429,0.377964473009227
5093.10725,3216.231,0.846153846153846,0.266469355010596
5255.60725,3266.231,0.846153846153846,0.266469355010596
4956.10725,3174.07715384615,0.846153846153846,0.266469355010596
5316.60725,3285.00023076923,0.846153846153846,0.266469355010596
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4870.35725,3147.69253846154,0.846153846153846,0.266469355010596
4288.2858,3298.35184615385,0.692307692307692,1.07692307692308
4288.2858,3573.09541666667,0.583333333333333,1.11492401335497
3935.0858,3162.50569230769,0.692307692307692,1.07692307692308
5093.10725,3216.231,0.846153846153846,0.266469355010596
4466.4858,3366.89030769231,0.692307692307692,1.07692307692308
4235.85725,2977.64513653995,0.836307214895268,0.267508761048358
3780.6858,2923.26802129278,1.06920152091255,0.324489463293522
3780.6858,2896.90983220466,1.06094808126411,0.372523575082895
3780.6858,2881.91068059702,1.03283582089552,0.45355456100498
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4816.6858,5475.41842857143,0.842857142857143,0.349927106111883
4816.6858,5468.91842857143,0.828571428571429,0.349927106111883
4816.6858,5462.41842857143,0.814285714285714,0.349927106111883
4816.6858,5455.91842857143,0.8,0.349927106111883
4816.6858,5442.91842857143,0.771428571428571,0.349927106111883
4816.6858,5429.91842857143,0.742857142857143,0.349927106111883
4816.6858,5403.91842857143,0.685714285714286,0.349927106111883
5093.10725,3241.15194573643,0.837209302325582,0.2674137722583
5649.2858,3215.89613178295,1.0,0.30103081920849
5854.4858,3239.75659689922,0.976744186046512,0.393902202043798
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
4584.2858,3063.16213333333,0.96,1.06131993291373
5170.2858,2950.46176923077,1.0,0.266469355010596
4654.35725,3153.85140122746,0.833908707326429,0.309625111612056
4654.35725,3134.8308419033,0.818112049117421,0.299692770450833
4654.35725,3120.58517070358,0.800461361014994,0.28940981937831
4654.35725,3118.29102629544,0.816705336426914,0.278990997728772
4654.35725,3105.10543410853,0.837209302325582,0.2674137722583
4617.8858,3055.96544930268,0.982284206558613,0.316689993385525
4617.8858,3040.6759611174,0.98074745186863,0.307453603634762
4617.8858,3033.36425398029,0.976497346474602,0.298069684519382
4617.8858,3034.07220610687,0.969465648854962,0.288464788209026
4617.8858,3028.97222976601,0.964326812428078,0.277969098599166
4617.8858,3022.65643737958,0.959537572254335,0.266704531375696
4617.8858,3034.01791860909,0.968284294994268,0.318581037020936
4617.8858,3010.42335114504,0.99236641221374,0.308948188470963
4617.8858,3010.97750115296,1.00845503458878,0.299897487370747
4617.8858,3003.40707796218,1.02740254727904,0.289910885495222
4617.8858,2981.90940123457,1.05092592592593,0.278697893107606
4617.8858,2968.81076221624,1.05925355906118,0.275464777897316
4617.8858,2969.44950886662,1.06322282189668,0.272767611720758
4235.85725,2963.85571814672,0.841698841698842,0.266940324593724
4235.85725,2966.14507418856,0.84080370942813,0.267034815195842
4617.8858,2968.94452123552,1.06756756756757,0.269973637547645
4617.8858,2985.55504651163,1.05813953488372,0.273441302704764
4617.8858,2990.66357364341,1.05232558139535,0.276385399196283
4617.8858,2995.77210077519,1.04651162790698,0.279285016041113
4617.8858,3004.56614285714,1.02702702702703,0.289961132903762
4617.8858,3013.29253846154,1.00769230769231,0.3
4617.8858,3021.9520651341,0.988505747126437,0.309468513506646
4617.8858,3035.17716513761,0.967889908256881,0.318634036455271
5093.10725,5971.77557142857,0.571428571428571,0.349927106111883
5649.2858,5960.13985714286,0.803571428571428,0.360537438968492
5649.2858,5948.50414285714,0.75,0.370534638552655
5649.2858,5936.86842857143,0.696428571428571,0.379967103839267
5649.2858,5925.23271428571,0.642857142857143,0.388875931109034
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4654.35725,5721.06128571429,0.571428571428571,0.349927106111883
4033.4858,5651.06128571429,0.785714285714286,0.349927106111883
4033.4858,5511.06128571429,0.642857142857143,0.349927106111883
4033.4858,5441.06128571429,0.571428571428571,0.349927106111883
4033.4858,5301.06128571429,0.714285714285714,0.349927106111883
5168.6858,2942.48927607362,1.01840490797546,0.355682750039836
4584.2858,5480.1429,0.8,1.2
4584.2858,5536.428625,1.0,1.29903810567666
5168.6858,2961.43100617284,1.06481481481481,0.282365240055044
5168.6858,2958.94064225135,1.05165767154973,0.303923701575602
5168.6858,2944.97665924789,1.03300076745971,0.335915983411709
5168.6858,2953.69428098537,1.00692840646651,0.365795528256069
5168.6858,2926.32800839054,0.993135011441648,0.391044798783979
5170.2858,2949.95367332821,1.06840891621829,0.266375456589753
5170.2858,2988.62728660436,1.04205607476635,0.267985210811297
5170.2858,2978.74468322981,1.02173913043478,0.267603849994008
5170.2858,2963.73394590417,0.979907264296754,0.267034815195842
4434.35725,3008.82757040743,1.12508934953538,0.44768621928602
4434.35725,2999.20323505862,1.11924506720046,0.446272594591251
4434.35725,2987.5373595763,1.1096478671629,0.444239355556982
4434.35725,2963.98514285714,1.10142857142857,0.441333207452147
4434.35725,2961.47371428571,1.1,0.440952123830019
4434.35725,2959.10461746123,1.08529580700747,0.438976223697726
4434.35725,2949.47694816415,1.07271418286537,0.436589125345326
4434.35725,2944.45934243606,1.06082935991909,0.434647758199346
4434.35725,2937.69299537104,1.05395631419066,0.433158757316621
4654.35725,3083.4422992126,0.834645669291339,0.269332777582474
4654.35725,3126.59279044684,0.798151001540832,0.289660032975528
5356.8858,5577.79342857143,0.803571428571428,0.349927106111883
5356.8858,5673.66842857143,0.75,0.349927106111883
5356.8858,5769.54342857143,0.696428571428571,0.349927106111883
5356.8858,5865.41842857143,0.642857142857143,0.349927106111883
5356.8858,5961.29342857143,0.696428571428571,0.349927106111883
5356.8858,6057.16842857143,0.75,0.349927106111883
5356.8858,6153.04342857143,0.803571428571428,0.349927106111883
4654.35725,2999.15942857143,1.11428571428571,0.444696640464954
4654.35725,5171.67225,1.23125,0.49710254223852
4434.35725,2995.14146418338,1.11174785100287,0.445095531248451
4434.35725,5203.48225,1.34375,0.499022481958478
4434.35725,2969.95521776504,1.0974212034384,0.441356090618211
4434.35725,5159.53225,1.28125,0.498082259772419
4434.35725,2940.55818454936,1.08440629470672,0.437263025818027
4434.35725,5093.60725,1.1875,0.496078370824611
4164.35725,2985.22589966987,1.11009042629539,0.445355112375395
4164.35725,2962.86849870354,1.09248055315471,0.442125386377448
4164.35725,2940.34948575972,1.07474338586092,0.438759148886759
4235.85725,2966.14507418856,0.84080370942813,0.267034815195842
4235.85725,2977.64513653995,0.836307214895268,0.267508761048358
4235.85725,2989.23476323988,0.831775700934579,0.267985210811297
4235.85725,2991.56352844895,0.830865159781761,0.26808080314762
4235.85725,3010.32515686274,0.823529411764706,0.268849200015727
4235.85725,3022.17120472441,0.818897637795276,0.269332777582474
4235.85725,3095.25367741935,0.790322580645161,0.272289403486034
4963.4858,2973.85382544608,1.05857253685027,0.27294350258912
4963.4858,2962.32884520124,1.04798761609907,0.279088902081704
3928.6858,2776.83135478807,0.945054945054945,0.320428122385736
3928.6858,2553.90348818898,0.830708661417323,0.360510415848863
3928.6858,2544.11929083333,1.11125,0.287964299002498
4690.8858,2985.42012149533,1.05919003115265,0.278480976362664
4690.8858,2984.76124043716,1.04449648711944,0.298588469928263
4690.8858,3055.27035962877,0.982211910286156,0.357054043650793
4428.85725,3068.46865517241,0.824451410658307,0.268752793095333
4428.85725,3039.8937515528,0.835403726708075,0.267603849994008
4963.4858,2966.75815699923,1.06728538283063,0.269561237674656
4816.6858,3038.04863578781,1.04893111638955,0.270014139429611
4434.35725,2911.24514285714,1.07142857142857,0.433012701892219
4956.10725,4669.543,0.266666666666667,0.339934634239519
4596.2858,2923.47371428571,1.1,0.43705881545081
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
3914.6858,2917.26176923077,0.996923076923077,0.266469355010596
3914.6858,2917.26176923077,0.996923076923077,0.266469355010596
4428.85725,5592.20414285714,0.571428571428571,0.349927106111883
4956.10725,3211.11195719844,0.832684824902724,0.267889719502856
4956.10725,3221.05417482517,0.822843822843823,0.273731540104236
4956.10725,3230.84027413127,0.806949806949807,0.284459312067859
4956.10725,3230.71616372022,0.800922367409685,0.289359853096448
4956.10725,3249.3542494244,0.81504221028396,0.29763191756969
4956.10725,3259.99640627391,0.82938026013772,0.304337243347524
5058.0858,5274.73975,0.785,0.619495762697373
4235.85725,3010.32515686274,0.823529411764706,0.268849200015727
4235.85725,3017.42161006289,0.820754716981132,0.269139037242511
4235.85725,3041.3201251981,0.811410459587956,0.27011189459682
5384.35725,3305.84638461538,0.846153846153846,0.266469355010596
4584.2858,2953.4288,0.933333333333333,1.01980390271856
3536.85725,2473.0774,1.13,1.26059509756305
5035.80966666667,2981.47289901823,0.877980364656382,0.449245929257979
4434.35725,2986.588,1.11428571428571,0.444696640464954
4434.35725,2911.24514285714,1.07142857142857,0.433012701892219
4584.2858,5536.428625,1.0,1.29903810567666
4584.2858,5480.1429,0.8,1.2
5174.2858,6273.928625,0.5,0.433012701892219
4235.85725,2998.57165625,0.828125,0.268368188083089
4235.85725,5481.91842857143,0.571428571428571,0.349927106111883
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4584.2858,3045.98887417219,0.927152317880795,1.05840163723448
4584.2858,2962.58191479821,0.977578475336323,1.15099101181385
5851.20414285714,5376.57504132231,0.619834710743802,1.07653947027661
5710.23816666667,5365.5715,0.533333333333333,1.05619863451699
4963.4858,5453.99271428571,0.728571428571429,0.374372945123998
4963.4858,5435.37557142857,0.642857142857143,0.388875931109034
4584.2858,6096.09526666667,1.33333333333333,1.36586968631711
5710.23816666667,2909.59421052632,0.989473684210526,0.882281730872616
4235.85725,3058.27569322709,0.804780876494024,0.270799130963608
3536.85725,2446.5374,1.12,1.2687001221723
5486.6858,2970.11561538462,1.06538461538462,0.290148910962189
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
