superconduct/table8.wtd_mean_FusionHeat,superconduct/table8.wtd_range_Density,superconduct/table8.wtd_range_ElectronAffinity,superconduct/table8.wtd_range_ThermalConductivity
5.45714285714286,4966.91428571429,18.4714285714286,57.0
21.2333333333333,190.666666666666,8.66666666666666,34.6666666666667
4.72862613981763,1633.30850759878,73.1534954407295,72.9346747112462
4.89326905434833,2074.94082810545,76.2965065097531,92.6512590399852
4.11844839067703,1490.8813218646,78.6571587125416,66.5778950277469
5.20394552529183,2091.0670311284,74.7607003891051,93.3710449027237
3.84642857142857,1623.48342857143,81.2886428571429,55.9848114285714
3.82339561378525,1618.39256080889,81.4804186841356,56.9486037083452
11.7575,15707.65,179.3315,267.755
9.39085714285714,3839.79585714286,51.3304285714286,171.424774285714
8.83851851851852,4752.02790123457,104.885185185185,41.9556197530864
10.115,5201.0,88.52,265.0
18.95,1706.0,19.35,10.5
33.06,4997.2,67.8,26.6
5.44933333333333,2364.67786666667,75.6973333333333,105.585824
4.59523214285714,1702.70728571429,72.8326339285714,35.7132964285714
5.86228571428571,1279.59171428571,92.1762857142857,57.1352628571429
3.82075,1623.48342857143,81.4249285714286,56.15624
18.46,2100.8,24.92,28.8
4.36761538461538,1377.69207692308,76.4330769230769,61.5241492307692
10.0431764705882,3689.24364705882,49.2567647058823,164.702755294118
12.2202985074627,3418.60696517413,95.8731343283582,31.1094527363184
21.875,247.5,11.225,33.0
9.33555555555555,2986.50788888889,39.5689166666667,133.33038
10.0402857142857,3071.79585714286,40.3285714285714,137.13906
3.48275268817204,2122.8671469534,75.8870967741936,35.8276225089606
20.0,0.0,0.0,0.0
29.65,4000.0,5.3,14.25
5.616,2066.92284615385,76.701,92.29338
105.0,0.0,0.0,0.0
5.67685714285714,1279.18342857143,81.0314285714286,57.1276685714286
4.99302631578947,1413.98473684211,74.5926315789474,63.1439052631579
21.02,3971.96,46.894,21.92
8.51494117647059,4528.40305882353,97.8235294117647,39.9812376470588
5.328875,2099.24084375,73.2890625,93.735879375
18.29792,2666.2784,28.71,26.704
5.65385714285714,1279.18342857143,80.7664285714286,57.1276685714286
5.00196666666667,1303.23786666667,75.995,51.985824
6.728,3070.64275,33.69375,99.993355
31.0,0.0,0.0,0.0
9.927875,4479.821375,59.8774375,199.9966775
20.8,2280.0,21.55,33.0
18.26048,2726.8952,30.15696,27.0892
5.10324031007752,2082.95658139535,74.2248062015504,93.0090386046512
50.5,3683.33333333333,51.3,39.0
9.65842857142857,3801.39585714286,50.5572857142857,169.710488571429
5.15785196607556,2071.70700616808,75.387432536623,92.506918843485
36.2537333333333,1608.504,18.7312,52.3773333333333
18.5455,2276.665,7.871,27.345
4.9544,1303.23786666667,75.742,53.3191573333333
4.91386666666667,1303.23786666667,75.7936,53.3191573333333
4.92976315789474,1286.07119736842,76.6713157894737,52.6172397368421
5.263881989973,2072.5065187042,74.1698804473583,92.5426047281141
3.8465429300085,1691.12524794559,80.6530249362426,56.6582147917257
6.79085714285714,5086.6,20.4144,58.1251428571429
5.846,2066.92284615385,76.701,92.29338
18.2,2663.0,24.75,23.5
4.1855,1279.18342857143,80.325,57.1276685714286
7.95314285714286,2559.79585714286,34.1071428571429,114.281917142857
21.99625,6060.75,62.22375,40.2
5.02293896713615,2102.5282769953,75.5380281690141,93.8826124882629
12.6078125,4917.1875,84.921875,70.21640625
11.3431862745098,2860.6862745098,117.477941176471,13.8429656862745
3.73546423562412,1714.53551612903,82.5329172510519,56.0855854978962
73.8,16.0,93.2333333333333,87.6666666666667
5.14646153846154,2066.92284615385,75.5423076923077,92.29338
12.2155,1771.29275,33.995,17.768355
4.85530769230769,1997.99976923077,76.7192307692308,89.2164569230769
4.72995,8832.72,15.100125,34.39275
26.31592039801,2638.80597014925,43.2661691542289,156.960199004975
3.84935714285714,1623.48342857143,81.2886428571429,55.6990971428571
7.01434782608696,1862.11152173913,92.7928260869565,11.7217956521739
9.42671428571428,2559.79585714286,33.9807142857143,114.281917142857
18.26256,2840.8112,29.7116,28.472
23.1,2590.0,18.5,13.0
3.85751847437425,1612.36313349225,74.3831942789034,47.6618967580453
5.09069230769231,2066.92284615385,76.6563461538461,92.29338
6.95,4622.5,15.8,38.5
5.43073333333333,2376.62453333333,75.998,106.119157333333
5.34062284820031,1962.30918466354,75.5380281690141,87.6228315805947
10.5475,7375.0,85.8175,343.025
36.2666666666667,1595.0,18.325,46.75
19.9033333333333,4019.0,116.68,33.0
3.86,1439.10342857143,81.0754285714286,57.1276685714286
4.10621428571429,1666.562,80.6066428571429,57.1276685714286
42.8747967479675,2312.16260162602,30.9617886178862,24.7723577235772
27.0,18639.0,134.0,129.3
3.83864285714286,1579.58342857143,81.4264285714286,56.55624
12.235,2321.5,34.05,5.5
9.09525,2444.821375,29.49125,99.9966775
22.4666666666667,7251.66666666667,62.0,74.6666666666667
12.9803278688525,5443.14754098361,131.240983606557,18.5540983606557
8.40688888888889,2283.49177777778,89.4555555555555,30.8711688888889
33.05,5166.72,66.665,52.69
8.14171428571428,2559.79585714286,34.1928571428571,114.281917142857
4.1802,1955.8571,70.7,2.597342
30.6888888888889,9139.11111111111,64.0555555555556,53.7333333333333
5.64114285714286,1279.18342857143,80.4957142857143,57.1276685714286
16.1000666666667,3990.16666666667,94.9066666666667,55.5722666666667
8.84275,2444.821375,26.49375,89.9966775
4.34096,1955.88568,70.3,3.3978736
3.88666666666667,1259.20611111111,77.7155555555556,44.4296777777778
4.92037335398915,2081.34203020914,76.0728117738187,92.936973834237
9.3590099009901,2581.40306930693,34.0811881188119,115.244893069307
4.84547959969207,2068.5151108545,76.5609699769053,92.3644500230947
15.2128,2930.84,15.38,31.57168
13.9766666666667,2232.09516666667,33.2866666666667,7.99557
5.15230769230769,1942.86130769231,76.4926153846154,86.7549184615385
5.96257142857143,1279.18342857143,80.4957142857143,57.1276685714286
18.4975,3106.5,31.475,16.0
8.91504761904762,2559.8639047619,33.52,114.283182857143
12.57146,1968.49572975,25.327,19.74461755
5.25030769230769,2066.92284615385,74.3538461538461,92.29338
12.5333333333333,356.0,101.8,17.6533333333333
14.72,2484.88333333333,25.9566666666667,45.8333333333333
3.77573333333333,1869.22026666667,62.2666666666667,53.3314866666667
4.94897674418605,2082.95658139535,73.9453488372093,93.0090386046512
9.09525,2444.821375,29.49125,99.9966775
5.31693374902572,2094.32891114575,73.4508963367108,93.5166374590803
4.1675,5180.0,32.075,17.44875
9.12385,2444.821375,29.664,99.9966775
12.06487,2931.31,94.3452,28.6835
5.28928682170543,2082.95658139535,73.8255813953488,93.0090386046512
12.05175,1968.14275,35.053625,19.743355
18.54942,4479.05,37.6265,16.75
4.4602,1955.8571,70.3,7.797342
3.78848405317026,1565.23724198412,80.524659900058,56.6090480347107
4.76,1874.83342465753,76.9789497716895,36.5151159817352
5.28441809672387,2026.06172542902,76.4102964118565,90.469271950078
5.62021934197408,5715.02093718843,29.3652043868395,28.0687936191426
4.43128571428571,1279.18342857143,80.325,57.1276685714286
25.725,5651.25,36.5375,56.25
27.7,0.0,0.0,0.0
4.58461538461538,1377.69207692308,76.6116923076923,61.5241492307692
5.22723076923077,2066.92284615385,76.4796153846154,92.29338
4.78449050873197,2040.22430296128,77.4328018223235,91.1017024601367
4.36685714285714,1952.98057142857,80.3985714285714,57.1276685714286
4.08142857142857,1450.49771428571,80.325,57.1276685714286
4.93618631619637,2077.31657402397,74.1308465403943,92.7572993969849
5.44073333333333,2358.70453333333,75.9426666666667,105.319157333333
5.22630769230769,1977.32284615385,76.2907692307692,88.29338
5.328875,2099.24084375,73.2890625,93.735879375
3.90051466551076,1553.22885291143,80.4955931223812,57.7800577691085
100.115714285714,2122.55555555556,147.253968253968,132.761904761905
21.49,1835.0,26.506,50.08
12.5099,3292.22975,95.09,30.01525
3.8265,1623.48342857143,81.4264285714286,56.55624
5.15357486423584,2084.57363770365,75.7642358417378,93.0812151900698
5.25138461538462,2053.13823076923,76.7043076923077,91.6779953846154
5.51165668662675,898.745109780439,85.089880239521,12.3593333333333
3.76287694483734,1737.79122630835,68.0304101838755,56.5617849222065
9.62702702702703,3640.86486486487,89.4486486486486,38.1935135135135
18.0299,3123.92,30.303,28.6
23.654,2438.6,18.982,28.28
19.684,1958.92,5.588,9.28
6.48949522510232,1666.14665757162,94.7586630286494,8.44025920873124
17.633,3064.0,30.255,29.8
4.97373333333333,1368.43786666667,75.742,53.3191573333333
20.34,260.2,15.38,0.799999999999999
4.91706666666667,1303.23786666667,75.8065,53.3191573333333
3.99357142857143,1851.82628571429,81.404,56.55624
21.6111764705882,5129.73529411765,72.5426470588235,20.05
4.9544,1303.23786666667,75.742,53.3191573333333
12.5333333333333,356.0,101.8,17.6533333333333
5.39223076923077,1756.769,74.3538461538461,78.4472261538462
19.1344541840303,2097.6672893615,33.3453082339417,41.0060353499066
9.67328947368421,4126.22177631579,51.1513157894737,184.208777631579
5.16949807544265,2068.5151108545,74.479792147806,92.3644500230947
4.9148,1303.23786666667,75.7678,53.3191573333333
5.14064285714286,1279.59171428571,99.1338928571429,57.1403142857143
4.90218372703412,1282.69193175853,76.8431758530184,52.4790669816273
3.81042857142857,1711.28342857143,81.3819285714286,57.1276685714286
4.92907692307692,2066.92284615385,76.701,92.29338
18.5982352941176,1054.07349411765,58.3764705882353,47.0579118823529
22.3125,5041.7875,32.45,8.825
15.0133333333333,3515.66666666667,31.2333333333333,39.9213333333333
4.02848571428571,2002.78445714286,61.2,57.14167
23.8666666666667,2378.66666666667,75.1833333333333,34.0
13.57862,4284.98571,42.375,26.9997342
10.5085436893204,1452.97087378641,117.122330097087,12.7836893203883
9.29421428571429,3519.79585714286,47.05,157.13906
22.558,5675.2,64.0,37.4
14.7333333333333,1698.0,28.2,88.6666666666667
71.0,1328.33333333333,83.2333333333333,65.0
18.6575,2482.25,17.3375,16.5
69.35,5172.5,66.75,63.25
15.0133333333333,3515.66666666667,31.2333333333333,39.9213333333333
4.69,1193.90453333333,75.7936,53.3191573333333
11.8655,1771.29275,33.995,17.768355
16.9985714285714,3960.0,54.9,59.5542857142857
5.98611764705882,2072.34150980392,75.3219607843137,92.5349478431372
5.44773333333333,2269.10453333333,75.7706666666667,101.319157333333
18.5968,2193.482,28.0836,24.297
3.83028571428571,1667.38342857143,81.3732857142857,57.1276685714286
39.9,1325.33333333333,16.42,44.0
18.9666666666667,6017.0,51.3666666666667,76.3333333333333
10.92,567.2,1.29,35.9
36.1052631578947,3963.94736842105,65.9473684210526,74.7368421052632
3.76466666666667,750.214,93.4833333333333,14.1489466666667
3.8405,1544.46342857143,81.3212928571429,57.1276685714286
36.2333333333333,1060.66666666667,18.3,35.3333333333333
45.3333333333333,3910.0,7.96666666666667,1.0
18.324,2563.12,28.71,28.6
9.521,3839.79585714286,49.5464285714286,171.424774285714
5.22823529411765,1053.27705882353,83.0552941176471,47.0431882352941
9.16885714285714,2794.08157142857,33.4278571428571,114.281917142857
3.83471428571429,1623.48342857143,81.2886428571429,57.1276685714286
5.23703846153846,2046.24592307692,76.7273076923077,91.3703030769231
4.03257142857143,1401.18342857143,81.0554285714286,57.1276685714286
23.83,6161.35,59.675,44.0
3.849,1513.73342857143,81.2886428571429,57.1276685714286
7.07241860465116,1993.01698372093,61.0953488372093,19.7550790697674
5.00666666666667,1399.25572916667,73.815625,62.48615625
8.387,3259.76183333333,30.88,61.3289033333333
58.3364705882353,1240.74905882353,84.4088235294118,76.7919607843137
6.56475,2842.16775,35.380125,97.993355
9.01044444444444,2173.17455555556,32.6226666666667,88.8859355555555
50.2,0.0,0.0,0.0
5.17646153846154,2066.92284615385,76.4330769230769,92.29338
17.7464,3081.12,31.0164,27.4
4.58461538461538,1377.69207692308,76.6116923076923,61.5241492307692
5.43891939345571,2144.50667438148,71.7976855546688,95.7562994892259
12.4394675324675,2014.20138961039,31.4551948051948,20.20582
17.6166666666667,4510.0,87.4166666666667,18.74
5.00871814671815,2074.90876061776,75.2837837837838,92.6498277220077
4.6012,1791.1426,83.646,79.984052
98.6947384615384,2120.92169384615,144.693846153846,131.384204615385
19.408464,3552.9912,44.994,36.3986784
6.0835,1765.93735714286,81.4279214285714,17.1327142857143
12.261095,1962.54786,31.705125,19.68998825
5.31693374902572,2094.32891114575,73.4508963367108,93.5166374590803
19.3286,2571.565,38.966325,39.8825
100.104285714286,2079.42857142857,145.695238095238,130.571428571429
2.66192737430168,1242.98411452514,63.7055865921788,13.9542298882682
5.18396153846154,1963.53823076923,76.7134615384615,87.6779953846154
12.6455,1837.89275,33.18,16.780855
4.574,1385.09771428571,80.325,57.1276685714286
4.96,1053.27705882353,83.0552941176471,47.0431882352941
8.50372093023256,4475.74720930233,95.1558139534884,39.5163395348837
5.33686697965571,2102.5282769953,73.1807511737089,93.8826124882629
12.645,396.5,37.15,2.5
5.50426262626263,2171.38506060606,70.9121212121212,96.9560042424242
15.6466666666667,3296.0,27.1333333333333,35.9213333333333
5.10068852459016,2069.62283450429,75.7015612802498,92.4136604371585
21.784,6185.28,63.39495,39.0975
13.3333333333333,2646.66666666667,21.7,5.33333333333334
4.7160813810111,1656.48912577065,72.1239210850802,73.9692671023428
34.8947368421053,3572.63157894737,62.9210526315789,74.4736842105263
11.128375,5566.675,95.774,17.0325
9.6002,2412.30473333333,31.2413333333333,106.664894666667
9.58242857142857,3775.79585714286,50.0635714285714,168.567631428571
2.387,11449.6,1.69,0.73
6.55025,2826.80275,35.582,98.993355
6.084,1766.32628571429,79.5628571428571,17.1276685714286
4.14972,1955.91426,76.48,1.5984052
9.23825,2444.821375,29.68475,99.9966775
69.0,3460.9,73.44,67.7
9.39324904214559,6580.69274915162,3.41877394636015,38.7798174603175
5.21569230769231,2066.92284615385,76.3346153846154,92.29338
5.70638948995363,2076.51334930448,75.9211746522411,92.721447820711
4.91528925619835,1292.45549586777,76.2937190082645,52.8782834710744
17.5419238476954,3053.40681362725,31.6077955911824,18.436873747495
13.7304545454545,2888.18181818182,102.9,1.54545454545455
9.9487619047619,2986.59861904762,39.4704761904762,133.332067619048
20.52,2255.2,41.98,28.2
5.53647154471545,2184.63392682927,70.4756097560976,97.5473614634146
9.15725,2444.821375,27.09325,91.9966775
19.71,950.8,13.26,5.2
21.4857142857143,107.142857142857,72.0,21.4285714285714
5.06407407407407,1990.31722222222,78.1992592592593,88.8741222222222
24.837,2675.41,66.215,37.35
16.22,1750.0,24.0,29.882
5.16643170526638,2053.80099312084,75.6346021554689,91.7076919559734
6.06569230769231,2066.92284615385,74.3538461538461,92.29338
12.7215,1732.257525,18.9075,49.954875
4.72746268656716,9609.40298507463,32.3238805970149,28.955223880597
10.158,7211.2,95.6,338.2
5.68107692307692,2066.92284615385,74.3538461538461,92.29338
27.024,3561.12,47.232,23.2
4.958925,1669.2055,71.2005,74.53671
4.8542,1119.2855,71.13,49.98671
5.00069230769231,2025.569,76.7238461538462,90.4472261538461
17.8666666666667,38.0,15.6666666666667,18.6666666666667
8.1002,2687.8571,35.196,119.997342
4.26953846153846,1377.69207692308,75.475,61.5241492307692
3.83228571428571,1632.26342857143,81.1195714285714,57.1276685714286
8.86314285714286,3199.79585714286,42.6832142857143,142.853345714286
32.7,10960.0,11.35,35.0
5.31559375,2099.24084375,75.31640625,93.735879375
5.10593939393939,2035.58418181818,76.9469696969697,90.8945927272727
15.2270588235294,3670.11764705882,28.8094117647059,174.058823529412
4.97088792480116,1943.59488734635,68.9642082429501,86.755888647867
3.84014285714286,1667.38342857143,81.3352857142857,55.4133828571429
5.37646153846154,1791.23053846154,74.3538461538461,79.9856876923077
9.0604,2444.821375,29.5734875,99.9966775
22.99,10619.5,49.17,46.9
8.0125,2607.76183333333,22.92425,66.6622366666667
5.39905696202532,2054.94552531646,74.7215189873418,91.7581889873418
3.88328571428571,1447.88342857143,81.1020714285714,57.1276685714286
3.84685714285714,1579.58342857143,80.9871428571429,57.1276685714286
5.25805546995378,2070.10982896764,76.2772727272727,92.4356295531587
6.41235,5989.1195,48.4395,12.6955
12.006545,1968.45336,27.40625,19.74923825
4.95337142857143,1706.45668571429,56.6314285714286,76.1870466666667
5.41573333333333,2388.5712,75.34,106.652490666667
9.12775,2444.821375,28.765625,99.9966775
4.35285365853658,1484.70709756098,72.8231707317073,48.7668736585366
28.05,5096.75,35.575,25.5
17.88248,3101.664,29.5752,29.008
9.111675,2444.821375,29.5347875,99.9966775
8.1833,2933.76183333333,27.7086666666667,65.3289033333333
3.49362,1955.1426,83.5533,7.384052
3.51533333333333,1492.38066666667,94.8694,66.6489466666667
5.47244176706827,2158.29581927711,71.3433734939759,96.3717718072289
5.43456666666667,2382.59786666667,75.999,106.385824
19.4,1374.0,6.66666666666666,18.0
5.17028769230769,1963.53823076923,76.7251153846154,87.6779953846154
9.09525,2444.821375,29.49125,99.9966775
3.93373333333333,1193.90453333333,75.9,53.3191573333333
4.045,1691.0355,71.0625,48.98671
3.85771428571429,1535.68342857143,81.3456428571429,57.1276685714286
5.24145,1968.4576,27.7625,19.7493075
14.4466666666667,3542.33333333333,22.8666666666667,49.9213333333333
30.45,14237.5,1.025,28.25
4.69951842751843,1650.37886240786,72.3832923832924,73.6965551351351
33.1722,5063.9304,66.3018,51.8148
5.2736228748068,2076.51334930448,74.0378670788253,92.721447820711
3.84685714285714,1579.58342857143,81.242,57.1276685714286
30.6333333333333,5408.33333333333,43.15,57.8333333333333
4.91492307692308,2066.92284615385,75.5423076923077,92.29338
23.2546,6321.52,65.824,39.14
5.158,2066.92284615385,74.4726923076923,92.29338
18.2158,2952.3704,31.22624,29.4244
3.83289285714286,1579.58342857143,81.4249285714286,56.15624
3.83733714285714,1623.48342857143,81.4097742857143,57.1276685714286
5.08625333333333,1368.43786666667,75.78844,53.3191573333333
4.94728,1791.84170666667,62.184,79.9974146666667
6.571875,2742.29525,34.7945625,99.993355
3.84628571428571,1623.48342857143,81.3456428571429,57.1276685714286
5.37720504731861,2119.121,72.6340694006309,94.6232212618296
4.8722698535081,2071.70700616808,76.4592906707787,92.506918843485
36.2333333333333,1060.66666666667,18.3,35.3333333333333
12.1328,17621.0,205.444,291.94
12.3390625,5695.3125,35.378125,79.59140625
4.274,1955.6608,79.947,3.49446
5.16892607003891,2091.0670311284,74.5108949416342,93.3710449027237
5.38290320543187,2121.46488915206,72.5568450971104,94.7278397063003
5.12669230769231,1942.86130769231,76.71,86.7549184615385
25.35,4799.75,55.05,34.75
5.4732,900.5426,84.194,6.984052
3.88042857142857,1588.36342857143,81.2513285714286,55.9848114285714
5.74128571428571,1241.82771428571,78.9195714285714,12.9776685714286
12.006925,1968.4364,25.98125,19.74896125
5.24308108108108,2033.39524710425,76.4698841698842,90.7965458687259
3.83551428571429,1623.48342857143,81.4089142857143,56.6705257142857
3.8255,1658.60342857143,81.4162857142857,56.8419542857143
29.1551724137931,16930.3448275862,5.6551724137931,0.793103448275865
4.59976470588235,1580.41994117647,75.4235294117647,70.5741635294118
23.0,3158.25,41.525,21.5
34.528,12614.8,13.284,39.24
5.06766315789474,1886.20867368421,65.3889473684211,84.2087768421053
9.46283333333333,2971.61425,39.555,132.664451666667
5.24146153846154,2053.13823076923,76.7284615384615,91.6779953846154
10.75,1471.75,125.475,13.11
9.77704761904762,2986.59861904762,39.0452380952381,133.332067619048
4.62163855421687,1618.53678313253,73.708734939759,72.2753862650602
5.04973333333333,1303.23786666667,75.871,53.3191573333333
36.2333333333333,1060.66666666667,18.3,35.3333333333333
21.832375,6353.7,65.32,40.1375
9.44,3839.79585714286,51.2751428571429,171.424774285714
12.9405,2226.64275,35.2985,22.743355
4.89243884466083,1286.15590690177,76.6160602671228,52.6207033739062
13.4614871794872,2107.10612820513,28.474358974359,20.2502764102564
5.28928682170543,2082.95658139535,73.8255813953488,93.0090386046512
6.3,0.0,0.0,0.0
6.675,4776.78571428571,17.7428571428571,57.0
22.764125,6399.223125,65.455875,58.706875
8.05277272727273,2826.68181818182,82.8290909090909,29.5681818181818
5.33434375,2029.24084375,75.56875,90.610879375
4.29215789473684,1296.01478947368,81.8126315789474,57.8793484210526
4.45890909090909,1628.31145454545,77.4931818181818,72.7127745454546
10.0153846153846,2155.17582417582,79.0824175824176,43.1723076923077
12.006925,1968.4364,25.98125,19.74896125
5.16543122102009,2076.51334930448,74.0378670788253,92.721447820711
66.7755102040816,1243.59183673469,88.1877551020408,82.530612244898
3.83228571428571,1632.26342857143,81.1195714285714,57.1276685714286
11.5888888888889,3161.90476190476,60.9047619047619,39.8412698412698
4.18169811320755,1446.31245283019,71.5377358490566,55.3325383647799
8.84720698254364,506.334164588529,91.2256857855362,7.87729426433915
27.5423529411765,4968.36470588235,84.4529411764706,42.2235294117647
5.40983026421137,2151.37916653323,73.9832666132906,96.0630501040833
29.336205655527,8559.93084987147,13.4449871465296,29.2959922827763
65.8255319148936,1348.0,85.5446808510638,78.1276595744681
5.54,2782.0,29.525,10.75
5.8875,2212.125,22.66875,9.0625
3.90596703773312,1598.55466343791,80.5838513806563,57.8134865028191
4.51621052631579,1296.01478947368,81.8126315789474,57.8793484210526
5.18396153846154,1963.53823076923,76.7134615384615,87.6779953846154
6.3102,6107.274,49.1566,12.9082
25.99275,6164.25,61.41,31.35
3.85742857142857,1544.46342857143,81.4157142857143,53.6990971428571
42.7,2592.66666666667,29.25,27.5
5.32090795631825,2095.96366770671,73.3970358814352,93.5896040873635
4.90781319399086,1276.83003984324,76.1629653821032,52.2504964075767
3.87242979942693,1282.85280515759,80.4419770773639,57.2914343266476
6.00506666666667,2388.5712,73.94,106.652490666667
23.0,0.0,0.0,0.0
22.34,3450.0,28.52,6.0
5.7206790986791,2087.81528904429,73.6655011655012,93.2259048484848
3.82164285714286,1641.04342857143,81.4264285714286,56.55624
3.83277142857143,1630.50742857143,81.1151571428571,57.1276685714286
7.92693333333333,6182.74933333333,72.5306666666667,103.538666666667
9.56114285714286,3762.99585714286,50.3451428571429,167.996202857143
9.19128329297821,4550.53268765133,52.1771186440678,40.990799031477
3.84394285714286,1590.11942857143,81.2531942857143,57.1276685714286
5.25030769230769,2066.92284615385,74.3538461538461,92.29338
4.284,1279.18342857143,77.0142857142857,57.1276685714286
4.039875,1691.0355,71.108125,49.48671
4.76297719869707,1750.36272638436,77.440651465798,78.1614369381108
5.13707692307692,2066.92284615385,76.6712307692308,92.29338
42.2416666666667,2592.66666666667,33.5416666666667,29.4166666666667
9.233,3741.0,70.0,39.4795
5.65642857142857,4705.64285714286,17.1074285714286,57.0
18.5666666666667,6273.33333333333,66.7566666666667,12.0
12.1545,18039.8,211.565,302.55
5.32915384615385,1894.61515384615,74.5480769230769,84.6010723076923
5.06911246200608,2041.7757112462,75.6519756838906,91.1709488753799
5.328875,2099.24084375,73.2890625,93.735879375
3.79216543069025,1752.17724643468,67.4144324015972,57.0298575356532
5.27559877488515,1885.90438437979,77.0181087289433,84.2122775803982
5.25030769230769,2066.92284615385,74.3538461538461,92.29338
12.218545,1929.08336,31.38025,19.35423825
18.308,2839.6,31.026,20.0
5.20069230769231,2025.569,76.7238461538462,90.4472261538461
6.1225,3133.5,29.525,2.5
22.7666666666667,13011.3333333333,55.2333333333333,53.6666666666667
9.11075,2444.821375,29.0495,97.9966775
4.20692581602374,1445.01800296736,74.6839762611276,47.4637843916914
5.1231565150347,2071.70700616808,75.1399383191982,92.506918843485
9.38588235294118,4040.64421568627,53.8449019607843,180.389550980392
4.62376923076923,1377.69207692308,76.5819230769231,61.5241492307692
33.7333333333333,4497.77777777778,43.7,64.7777777777778
17.5,0.0,0.0,0.0
3.6482,6823.7,27.532,76.54
35.0,0.0,0.0,0.0
4.97386666666667,1303.23786666667,75.7936,53.3191573333333
32.884,18490.62,8.8312,40.17
4.76665504169826,2037.12854359363,77.5608036391205,90.9635246247157
22.4382,6385.8,68.268,41.812
15.6824270557029,3983.23607427056,105.465384615385,55.1962864721485
31.0,0.0,0.0,0.0
