superconduct/table42.wtd_mean_atomic_radius,superconduct/table42.wtd_range_FusionHeat,superconduct/table42.wtd_range_atomic_mass,superconduct/table42.wtd_range_fie
115.501927525058,2.91076792598304,17.9168623747109,693.471626831149
106.377333333333,33.2781333333333,7.78106666666667,530.430266666667
166.025,9.5215,24.43363421,304.811
106.133333333333,1.62826666666667,25.1921866666667,661.026666666667
106.013333333333,1.67333333333333,25.99584,693.118666666667
105.605263157895,1.60392105263158,26.3276072368421,700.28552631579
114.718087157732,2.91197608947165,14.3268916313151,657.951523332048
104.997166336073,1.73023519410598,36.8117070289034,735.23165202607
163.552571428571,3.42514285714286,80.7866148571429,393.1148
114.976923076923,2.97,20.8189384615385,703.003076923077
151.0,1.5,7.67,14.9
116.275714285714,1.75357142857143,23.0654295357143,738.769285714286
162.785714285714,3.71114285714286,22.7486571428571,188.055714285714
184.675,19.69125,61.84302,471.34125
112.366197183099,2.95734272300469,14.2897026604069,687.397339593114
133.125,9.3609375,36.223390625,414.025
122.107843137255,7.74651960784314,24.3879362745098,528.895588235294
102.87237026648,1.82608695652174,38.6459586676017,759.833520336606
115.333333333333,66.2,21.62815,518.666666666667
115.346153846154,2.90353846153846,17.8755157692308,694.901538461538
141.15,6.8695,33.753582625,309.3225
108.669230769231,2.86576923076923,13.6727230769231,700.086153846154
166.179,3.093075,152.1249868875,437.33055
139.626865671642,18.8582089552239,17.4025671641791,202.666169154229
104.385714285714,1.76321428571429,36.5011120714286,747.713571428571
106.608695652174,5.68130434782609,18.2922565217391,844.434782608696
161.142857142857,3.71114285714286,22.7486571428571,171.521428571429
158.4712,10.76352,28.88868144,364.93392
172.0,2.6,24.53695,28.95
123.089392133492,1.79087246722288,25.1618593563766,598.272824791418
115.511538461538,2.97,20.3565,703.003076923077
155.0,3.95,101.0197,91.5
112.129333333333,3.46606666666667,18.2230933333333,699.112266666667
115.511737089202,2.75233489827856,20.8637245696401,687.397339593114
161.5,8.0975,68.217015,478.7275
105.883333333333,33.155,7.24689102333333,523.846666666667
141.3,9.49666666666667,74.7761166666667,507.383333333333
105.497142857143,1.74457142857143,29.4046644,738.857142857143
106.708571428571,1.75357142857143,31.9593353928571,738.769285714286
126.707317073171,16.2829268292683,26.4969268292683,223.247154471545
182.0,19.8,154.900512,705.28
104.538571428571,1.84221428571429,35.6251494285714,749.048857142857
143.5,7.465,42.72,59.05
157.0,3.24725,50.245175,112.575
180.0,11.8,52.394696,263.266666666667
125.737704918033,11.7606557377049,58.9502923068853,646.95737704918
101.222222222222,7.852,16.9801888888889,828.9
131.83,20.838,34.03977405,426.777
160.785714285714,3.71114285714286,22.7486571428571,170.757142857143
111.4,2.1578,40.19614,291.38
139.155555555556,15.8444444444444,77.3143777777778,202.686666666667
108.642857142857,1.74457142857143,5.29785714285714,711.278571428571
137.22,14.2833333333333,36.4055,467.716666666667
157.55,2.91975,52.071575,162.7275
113.48,2.16224,40.516128,294.552
108.555555555556,1.65444444444444,15.9615555555556,650.033333333333
109.080557707204,3.02285050348567,14.2240278853602,700.737103020914
159.89504950495,3.75237623762376,36.7900975247525,208.855544554455
110.347959969207,2.90594457274827,13.4416320246343,688.437952270978
152.28,7.6792,26.67594856,194.26
153.566666666667,6.52966666666667,37.9201,264.34
116.306153846154,2.72215384615385,20.3539923076923,696.543230769231
109.428571428571,1.95714285714286,10.8212857142857,740.225714285714
162.25,15.7025,20.775375,342.9
166.409523809524,3.72171428571429,32.3111695238095,194.97619047619
139.2375,6.898495,37.54212285,203.616
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
134.666666666667,5.33333333333333,21.6712066666667,405.733333333333
153.3,9.09833333333333,24.4827567083333,309.0825
102.666666666667,1.876,37.19797312,600.986666666667
114.22480620155,2.92776744186047,11.6686387596899,657.034108527132
157.0,3.24725,50.245175,112.575
115.420109119252,2.94495245518316,14.4776422447389,651.057911145752
124.5,1.9525,95.58375,122.5
157.18,3.24725,51.3560415,180.096
134.5445,8.58863,58.116509,406.879
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
139.275,6.177,19.853493125,307.4425
161.589,16.6971,37.2229159578,468.7401
116.8,2.1578,40.19614,279.0
103.661726193004,1.72672666015487,31.3106334848034,740.401425517759
103.96803652968,1.96876712328767,34.2751452054795,651.470319634703
113.928237129485,2.84350702028081,19.8929781981279,702.873790951638
136.571286141575,5.36017946161515,67.5547133599202,560.023429710868
115.165714285714,1.75357142857143,21.9328714285714,738.769285714286
178.375,8.375,47.309125,251.2375
114.0,0.0,0.0,0.0
108.584615384615,1.89584615384615,10.8988307692308,699.323076923077
114.461538461538,2.90353846153846,12.4754230769231,685.938461538461
108.364464692483,2.86319362186788,12.9536066818527,694.698329536826
115.082857142857,2.14857142857143,37.15048,739.540857142857
116.745714285714,1.75357142857143,27.7959006428571,738.769285714286
114.045612678779,2.91924468496328,11.5937735601082,658.809315809818
112.17,3.40366666666667,18.1241166666667,697.789666666667
114.268461538462,2.78507692307692,20.8574153832308,701.281846153846
115.578125,2.952375,14.51157421875,649.50625
105.361652940327,1.76701892790059,31.9577477965612,724.088296488947
74.5714285714286,99.9668253968254,10.7089279593651,1028.03968253968
168.52,12.13,8.03774199999999,378.71
133.99,8.6685,62.7650225,423.67
104.367142857143,1.84221428571429,36.6173313571429,749.048857142857
114.082234290147,2.9302110162917,10.6512404965089,685.54065166796
114.555384615385,2.98169230769231,21.0413153846154,705.886
106.4750499002,3.59960079840319,9.76243912175649,749.81756487026
103.304101838755,1.72510042432815,30.3062149929279,650.539886845827
136.891891891892,6.28108108108108,28.8558378378378,404.913513513513
158.3,11.0101,28.795691,365.925
192.72,18.154,29.13433122,321.962
174.8,8.74,24.15296,343.904
87.9536152796726,6.10395634379263,12.8644442206821,873.390450204638
157.6,10.847,26.05881,336.63
105.626666666667,1.62826666666667,26.5853893333333,661.026666666667
174.0,2.1,8.3436,134.64
106.15,1.64166666666667,25.8601533333333,691.301666666667
106.565714285714,1.85671428571429,38.0413214285714,749.258428571428
150.855882352941,13.7179411764706,82.1300647058824,574.142647058824
106.133333333333,1.62826666666667,25.1921866666667,661.026666666667
134.666666666667,5.33333333333333,21.6712066666667,405.733333333333
114.676923076923,2.45007692307692,19.0955361538462,681.57
149.033817119318,9.99952100397567,22.6998323513915,323.617440245246
167.723684210526,6.01828947368421,35.0860921052632,262.118421052632
115.975365665897,2.90594457274827,10.9483559661278,653.98298691301
106.106666666667,1.72933333333333,27.7107882048,697.016
112.328571428571,2.16307142857143,9.87416291085714,362.781428571429
105.171916010499,1.64435695538058,26.8418776246719,705.932020997375
104.028571428571,1.81428571428571,38.0692380714286,746.421428571428
114.3,2.97,20.8189384615385,703.003076923077
112.964705882353,14.8108235294118,15.6617635294118,506.047058823529
204.6,16.0125,74.8454,542.05625
150.666666666667,8.35333333333333,23.3654126666667,117.8
106.742857142857,2.01742857142857,40.39778272,622.067142857143
167.666666666667,18.5333333333333,2.64433333333333,339.166666666667
126.92,13.39778,46.293196,673.604
132.990291262136,5.85650485436893,26.5124320388349,487.114563106796
169.392857142857,5.11471428571429,32.0461214285714,273.353571428571
185.6,20.322,60.380504,415.14
162.666666666667,3.13333333333333,14.76546,270.333333333333
100.333333333333,69.0,5.69346666666667,550.5
165.75,9.805,18.321025,250.2
133.25,49.15,61.850105,459.9
150.666666666667,8.35333333333333,23.3654126666667,117.8
106.733333333333,1.652,17.5816106666667,693.233333333333
125.65,6.8695,33.555670125,309.3225
132.142857142857,14.6871428571429,29.7108571428571,265.0
116.905882352941,3.00905882352941,21.2680666666667,692.901176470588
112.28,3.20026666666667,17.5656666666667,690.198666666667
153.972,10.1566,27.033607885,335.2683
103.842857142857,1.74942857142857,37.1303704285714,741.922857142857
105.0,27.1,7.30095333333333,407.74
180.333333333333,15.3,20.6746666666667,293.5
188.4,2.1,66.362179,162.92
144.736842105263,22.2105263157895,28.6362336842105,247.684210526316
89.1666666666667,2.96866666666667,9.50943333333333,788.75
104.447857142857,1.74464285714286,33.4853324571429,741.323571428571
106.333333333333,30.4333333333333,0.894333333333334,287.7
124.666666666667,21.3333333333333,53.1086266666667,280.1
159.02,10.68,26.06696,361.118
171.357142857143,5.58257142857143,32.0461214285714,300.478571428571
107.494117647059,1.41058823529412,12.2796470588235,764.355294117647
144.642857142857,3.71114285714286,57.4230571428571,174.207142857143
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
114.531538461538,2.97588461538462,20.9763538461538,704.963538461538
107.142857142857,1.74457142857143,24.8450857142857,734.911428571428
178.35,18.51,66.048285,459.7
104.567857142857,1.74464285714286,32.3527051071429,740.851785714286
110.906976744186,6.19362790697674,21.5358134883721,519.258139534884
107.291666666667,1.9475,15.4171208333333,669.00625
151.993333333333,3.59633333333333,68.7884,222.222666666667
72.4509803921569,57.4282352941177,7.68278823529412,566.511764705882
146.67,3.154,63.950312875,324.594
152.733333333333,2.88644444444444,44.6623777777778,151.88
111.0,0.0,0.0,0.0
110.596153846154,2.90353846153846,11.9932025,696.648076923077
153.72,10.8936,26.840776,345.0
108.584615384615,1.89584615384615,10.8988307692308,699.323076923077
117.03431763767,3.02077733439745,14.8242737430168,635.206943335994
131.322077922078,7.16616883116883,35.8246155844156,286.376103896104
138.666666666667,9.3,39.0492933333333,325.366666666667
117.011583011583,2.91560617760618,17.9445332046332,692.514671814672
106.4,2.4868,6.8796,742.5
67.3384615384615,98.5298769230769,11.2560732307692,998.713846153846
155.7104,10.921296,29.3756259728,367.51856
115.428428571429,3.66825714285714,25.0308666428571,750.295871428571
128.93875,6.91785,27.73989046625,291.62715
115.420109119252,2.94495245518316,14.4776422447389,651.057911145752
144.5475,13.55075,30.862790175,447.39775
76.4285714285714,99.8957142857143,7.36886666666667,1014.81904761905
69.4972067039106,2.16815642458101,7.864881424581,587.203072625698
114.503846153846,2.78711538461538,20.3728461538462,696.602307692308
138.85,6.8695,35.3800051875,299.84625
113.157142857143,2.34,37.1594285714286,738.769285714286
109.941176470588,1.44588235294118,8.31196911764706,756.526470588235
90.0232558139535,7.9846511627907,42.2692325581395,879.844186046512
115.683881064163,2.95734272300469,14.5342840375587,648.467762128325
134.5,7.055,26.0185,127.3
117.89898989899,3.06139393939394,15.0099515151515,626.716161616162
160.5,7.49666666666667,26.9778166666667,313.083333333333
117.589383294301,2.98391881342701,21.2662138953942,695.694535519126
184.3045,19.2816,67.30629498,476.02395
156.666666666667,4.0,15.0676666666667,182.766666666667
116.803945745993,2.3104290998767,11.9912453760789,603.49457459926
152.105263157895,23.4210526315789,25.6848947368421,251.736842105263
138.515,8.74185,101.758955,433.105
162.82,3.47853333333333,50.481872,184.362666666667
171.621428571429,5.489,38.8153343214286,308.549285714286
169.5,1.735,169.0492,849.6
146.7375,3.20775,63.7569037,326.37725
115.428571428571,3.54457142857143,15.8917714285714,648.871428571429
110.84,2.16668,40.836116,357.08
157.9,3.24725,50.245175,155.48
130.1,50.4,32.37865,476.88
116.492063492063,8.88808648056924,57.7922460974275,153.774001094691
114.807692307692,2.97,20.0433257692308,703.003076923077
113.301391035549,2.91803091190108,7.96120556414219,665.410664605873
105.652892561983,1.61297520661157,24.9839867768595,666.415702479339
146.176352705411,10.7583166332665,27.378248496994,340.260120240481
136.409090909091,9.32863636363636,60.1818181818182,441.490909090909
166.342857142857,4.35609523809524,31.3594752380952,242.141904761905
154.8,10.44,11.27083,180.92
118.325203252033,3.08141463414634,15.1014756097561,622.530894308943
157.14,2.98525,51.0664361,160.563
194.9,9.69,31.9308,220.74
155.142857142857,1.48571428571429,33.0972657142857,212.171428571429
107.037037037037,2.78777777777778,7.53571481481481,683.914814814815
122.69,17.775,39.758192262,318.724
111.5,15.58,20.828119,125.6
112.343040587021,2.88370969961018,12.5476581823741,694.355063823282
114.923076923077,2.90353846153846,12.5121692307692,667.592307692308
129.13,6.7855,18.478415,305.082
154.149253731343,4.10059701492537,176.484828358209,617.879104477612
159.2,7.922,72.34996,468.66
115.615384615385,2.90353846153846,12.5121692307692,662.9
191.76,14.48,42.4328832,296.144
110.907125,2.429475,25.869645769075,655.90065
118.025,1.889,19.5651755,627.192
116.524615384615,2.92869230769231,20.8254769230769,702.873230769231
168.0,7.06666666666667,12.266935,185.833333333333
168.9,3.9078,39.27672,123.0
110.192307692308,1.89584615384615,11.3022307692308,686.611538461538
105.017142857143,1.74457142857143,34.1626277428571,740.292857142857
166.714285714286,4.64685714285714,21.2636428571429,245.021428571429
192.75,21.3,122.975535,407.55
115.125,3.02109375,19.299277578125,693.35703125
114.060606060606,2.87272727272727,18.6721568181818,708.257575757576
133.435294117647,6.97294117647059,31.0517647058824,407.962352941176
110.877801879971,2.80452928416486,19.7922411569053,611.577801879971
104.217142857143,1.74157142857143,37.4513701428571,747.187714285714
114.661538461538,2.50046153846154,19.32128,684.401538461538
158.12625,3.24725,50.245175,175.05975
182.4,20.71,90.552925,634.585
152.166666666667,2.86966666666667,53.06154,187.285833333333
116.520569620253,2.89636075949367,21.2871439873418,683.7875
105.057142857143,1.74457142857143,28.3610036428571,722.892857142857
105.514285714286,1.74457142857143,31.7949208571429,735.985714285714
112.807395993837,2.90835439137134,9.9617873651772,676.512942989214
195.3255,6.05535,135.715194205,529.39145
128.085,6.91785,34.203911412,245.96475
118.685714285714,2.46304761904762,23.8053405561905,469.106666666667
111.36,3.40933333333333,15.0935270666667,693.105333333333
154.0625,3.24725,50.245175,153.3375
125.060975609756,1.83751219512195,32.3241463414634,664.212195121951
179.75,12.15,51.522285,307.7
158.04,10.94952,27.7791352,355.044
157.43875,3.24725,50.4760375,179.56525
151.65,3.25136666666667,62.46171,216.921
107.26,2.0468,38.9028058,756.891
90.3466666666667,2.03533333333333,13.9902199333333,864.42
117.477911646586,3.04161445783133,14.9195301204819,630.851004016064
112.131333333333,3.4797,18.26668,699.716133333333
188.0,8.6,41.1716016666667,187.1
114.457230769231,2.84421923076923,20.8807984615385,703.639676923077
157.0,3.24725,50.245175,112.575
113.4,1.62826666666667,15.6384,661.06
126.76,1.957,34.1850165,654.7095
103.992857142857,1.77,33.8675532142857,742.75
124.1,3.4435,34.25140742,253.4475
159.0,7.02,23.977246,117.166666666667
183.75,19.05,126.919875,406.8
116.550368550369,2.30109582309582,11.9470515970516,606.109828009828
132.1828,20.66076,33.10716312,422.6262
114.846986089645,2.91803091190108,14.3545710973725,656.685780525502
104.542857142857,1.74457142857143,33.2151208571429,734.657142857143
158.5,15.6833333333333,41.1731666666667,264.966666666667
115.023076923077,2.90353846153846,17.8755157692308,694.901538461538
186.38,20.6574,70.8035,486.708
116.0,2.90353846153846,11.4558076923077,656.775384615384
158.4812,10.98044,29.4856904,372.818
104.535571428571,1.82176428571429,35.5597694285714,748.143057142857
104.376285714286,1.84171428571429,36.5160667857143,748.476428571428
105.996666666667,1.62826666666667,27.584666,694.51
113.64,2.59573333333333,16.537082368,510.764
148.8675,3.2195,57.9867159875,301.265625
103.835714285714,1.74457142857143,35.8519170714286,737.712857142857
116.217665615142,2.98241640378549,14.6489077287066,643.2261829653
111.114880493446,2.91076792598304,14.6460524286816,687.474710871241
106.333333333333,30.4333333333333,0.894333333333334,287.7
170.66,11.4022,179.86016655,801.416
132.6875,10.7171875,39.638078125,86.046875
112.2,2.128,37.99639936,345.59
116.4046692607,2.9400233463035,17.2226062256809,683.587159533074
116.293068056213,2.98595831359545,14.6650994789199,642.485757145113
114.22,2.73992307692308,20.5106461538462,697.986153846154
200.0,14.85,46.873785,332.775
107.8,3.6068,7.9506,678.06
104.602857142857,1.76057142857143,35.6282143857143,748.313428571429
101.481428571429,5.029,12.1366342857143,670.872428571428
128.025,6.91525,34.01392738,216.03375
114.781467181467,2.94,20.9058841698842,700.517142857143
104.384,1.84068571428571,36.6469085,749.475314285714
104.242142857143,1.85221428571429,37.4645876142857,749.800642857143
175.931034482759,25.4655172413793,149.450355413793,528.703448275862
112.941176470588,2.28482352941176,13.7962352941176,683.335294117647
176.25,8.725,34.48644,167.35
199.68,25.952,137.1311984,532.308
112.673684210526,2.74147368421053,13.2555745347368,555.277894736842
161.566666666667,4.32633333333333,27.684273,245.874166666667
114.533846153846,2.99161538461538,21.0266461538462,705.660307692308
126.75,2.65,35.993405,539.4
166.180952380952,4.35609523809524,31.0827561904762,221.087619047619
108.240963855422,2.2524578313253,23.7566867469879,662.527710843373
106.733333333333,1.62826666666667,26.52812,680.673333333333
106.333333333333,30.4333333333333,0.894333333333334,287.7
184.6375,20.030125,68.8082475,490.46625
169.042857142857,5.58257142857143,32.2057571428571,302.445714285714
127.7,6.8695,23.781244,300.825
105.37219553918,1.60404118692019,24.8623462069873,669.564241068491
138.0,7.05133333333333,37.0579205128205,157.125641025641
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
195.0,0.0,0.0,0.0
163.321428571429,2.01071428571429,78.3376607142857,372.875
178.015,20.010375,69.3345405375,495.2188125
146.540909090909,4.8145,29.3152859090909,357.070454545455
115.6640625,2.86015625,21.0210546875,691.65390625
104.633684210526,1.76752631578947,13.5601663157895,751.205263157895
105.672727272727,2.34954545454545,22.0743405454545,713.820454545454
132.120879120879,5.14945054945055,4.89131868131868,6.60879120879116
128.025,6.91525,34.01392738,216.03375
116.469860896445,2.91803091190108,12.644371251932,658.324111282844
123.367346938776,61.6979591836735,25.5509183673469,613.867346938775
105.017142857143,1.74457142857143,34.1626277428571,740.292857142857
163.0,1.81111111111111,54.1369603174603,356.15873015873
126.14465408805,1.90088050314465,26.4976603773585,557.59748427673
135.379052369077,7.1128927680798,6.34941995012469,186.13216957606
143.682352941176,22.3823529411765,49.6198117647059,530.116470588235
116.967173738991,3.03116253002402,21.3481505204163,672.869415532426
131.155784061697,18.370735218509,91.8096459640103,427.738766066838
128.106382978723,59.1787234042553,30.0955859574468,595.46170212766
185.25,3.91,75.4746025,266.325
195.0,2.49375,51.7141425,205.63125
104.498482000867,1.76816914847477,34.9883252855284,726.548026601128
104.946315789474,1.76752631578947,13.5601663157895,751.205263157895
114.503846153846,2.78711538461538,20.3728461538462,696.602307692308
195.1224,6.24696,137.916513802,537.4008
179.0675,19.05675,67.0490849865,441.423
104.817142857143,1.646,34.4539063571429,744.198857142857
126.833333333333,14.7,26.1539183333333,168.566666666667
115.472698907956,2.94742277691108,14.4889352574103,650.541497659906
105.393860222077,1.66061397779229,26.4709570868713,697.565055519269
110.489971346705,1.79011461318052,17.6923653295129,740.218767908309
113.066666666667,3.37493333333333,9.77725333333333,661.586666666667
183.0,0.0,0.0,0.0
170.0,14.14,30.35398,389.6
115.987567987568,2.93510955710956,12.8001648795649,655.166822066822
104.298571428571,1.84221428571429,37.0142041285714,749.048857142857
105.033714285714,1.74457142857143,34.08370418,740.149285714286
148.626666666667,3.93306666666667,63.228430448,379.372
171.708571428571,5.47028571428571,38.7653881857143,306.756
125.881355932203,8.2227602905569,40.1906755447942,718.710653753027
104.501714285714,1.74457142857143,33.6034502342857,735.598285714286
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
120.428571428571,2.15885714285714,30.1582857142857,643.914285714286
126.755,1.9785,34.25838325,655.62975
109.980456026059,2.4394983713355,11.6361302931596,702.772964169381
114.8,2.91692307692308,20.5106461538462,698.952307692308
127.666666666667,16.575,17.5626833333333,219.483333333333
127.9,6.727,28.3775,279.65
160.441428571429,1.54285714285714,77.7496292857143,368.763571428571
170.0,6.56666666666667,40.0541333333333,132.4
172.1,11.5955,183.63209055,815.9
114.615384615385,2.65161538461538,19.9985115384615,692.896153846154
114.504559270517,2.86553799392097,7.99145106382979,656.241337386018
115.578125,2.952375,14.51157421875,649.50625
103.761551625784,1.74120593268682,30.556893896178,645.059498003423
114.297856049005,2.72572741194487,20.876730474732,707.581623277182
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
130.815,6.91785,35.765834025,288.37425
146.8,9.372,21.95304,260.6
115.755384615385,2.92869230769231,20.8254769230769,702.873230769231
180.25,3.3275,86.7483525,261.15
188.333333333333,18.5666666666667,80.5181766666667,366.166666666667
157.035,3.18175,51.950434025,178.7345
122.979228486647,1.78251038575668,30.3897091988131,680.659643916914
115.771781033153,2.91076792598304,17.0632606013878,689.411488049345
169.852941176471,5.88607843137255,27.089431372549,317.880392156863
111.807692307692,1.89584615384615,15.3085384615385,684.384615384615
140.222222222222,20.3555555555556,40.9308888888889,290.2
123.0,0.0,0.0,0.0
155.88,2.6762,109.60546415,518.517
193.0,0.0,0.0,0.0
106.653333333333,1.62826666666667,25.7673866666667,692.397333333333
187.826,29.288,164.373654,667.5238
108.363912054587,2.85851554207733,13.2378165276725,697.909704321456
185.36,20.376,70.2694546,488.936
132.672413793103,14.1672413793103,37.4218647214854,521.080901856764
185.0,0.0,0.0,0.0
78.0,99.9004761904762,5.10993086190476,1016.11904761905
105.068062827225,1.5943612565445,24.7305497382199,672.975654450262
89.1428571428571,88.9,14.4271142857143,844.457142857143
103.372857142857,1.53742857142857,29.7745642857143,749.258428571428
115.002323780015,2.92532765298218,14.3879279628195,655.160418280403
107.352941176471,1.41058823529412,9.28752941176471,756.526470588235
104.897142857143,1.74457142857143,27.8665279428571,740.931428571428
125.166666666667,15.6,17.5626833333333,164.166666666667
147.26,10.92,27.2221,368.43
173.0,5.58257142857143,36.9506571428571,235.142857142857
106.519444444444,1.34861111111111,11.2075488888889,718.998055555556
148.580975609756,10.4926829268293,23.117287804878,342.992634146342
114.182795698925,2.59689400921659,20.1713210445469,694.404147465438
183.5125,23.67625,147.93551875,613.37875
117.474285714286,1.76142857142857,34.6388555714286,739.540857142857
202.0,2.9,0.841189999999997,1.94999999999999
172.285714285714,5.58257142857143,36.9506571428571,246.0
171.0,5.13333333333333,11.99999,59.4666666666666
