superconduct/table30.entropy_Density,superconduct/table30.mean_Density,superconduct/table30.range_atomic_radius,superconduct/table30.wtd_mean_Density
0.684875384287952,11795.0,18.0,11290.0
1.61053674247406,3297.63271428571,205.0,2750.02176923077
1.22828204199777,9405.0858,205.0,3633.70799159664
1.45459718404964,5412.0,145.0,4913.06666666667
1.6124155183148,5371.91842857143,171.0,5284.91842857143
0.686281952691354,11145.5,44.0,12015.1666666667
1.03439966255168,4777.85725,205.0,5791.63271428571
0.981963874578947,16750.0,57.0,11668.9
1.21954258720489,6843.0,111.0,5406.4375
1.06609387078446,6591.33333333333,65.0,6070.25
0.0,7140.0,0.0,7140.0
1.30957873721684,4975.4858,171.0,2983.988
1.01540712310099,4235.85725,205.0,3021.69557219336
1.33790338269316,5292.8858,205.0,3250.5852055336
0.973494729223814,5358.0,69.0,6629.0
0.879750443120511,4856.33333333333,76.0,4856.33333333333
1.40784241567781,5271.90483333333,199.0,5412.678625
0.530713902229333,5515.0,111.0,4496.66666666667
0.62811372691396,5034.07133333333,111.0,6643.4515
1.3221966308157,4574.4858,199.0,4809.98225
0.939520669033287,5044.33333333333,151.0,5746.8
0.617909472379154,9291.66666666667,73.0,6761.31578947368
1.2247501848213,4033.4858,205.0,3039.47887378566
1.18071409815436,3269.4858,171.0,2372.535875
1.33129352928075,5735.4858,205.0,3291.84638461538
1.07897043586277,6311.0,53.0,6772.8
1.13937944437554,5511.0858,205.0,3336.04783333333
1.13778507527725,3841.5,82.0,6208.06091370558
1.33842893236474,5224.2858,205.0,3246.10566666667
1.21828823769393,3698.6858,205.0,3166.11944056525
1.62185890214137,6679.77557142857,205.0,2945.30064705882
1.4331589387717,5137.0715,185.0,3150.2128
1.05448357834312,8823.33333333333,39.0,12397.988011988
1.25819824688775,3840.6858,205.0,5405.347
0.689846583429877,6650.0,5.0,6531.2
1.37867342751492,7951.75,36.0,7448.65714285714
0.643257871748025,9480.5,33.0,8490.66666666667
1.41072682359599,6482.5715,205.0,3006.0227993921
1.47973019992341,4529.5715,205.0,3063.08446958254
1.2763013053922,5815.4858,171.0,3173.84675804662
1.32393024336346,4716.6858,205.0,3037.52440856031
1.30020285201444,5329.0858,171.0,2961.32514285714
0.995982779568411,4434.35725,171.0,2952.19986300199
0.587886232592862,13305.0,29.0,17681.35
1.47382273174509,4188.90483333333,205.0,5502.11842857143
0.192952034039824,6739.80966666667,145.0,4766.09555555556
0.674983707458461,8815.0,23.0,9485.0
0.673920175059724,5602.0,43.0,5054.5
0.830997268972233,4302.0,82.0,6144.4
1.30954321277507,5170.2858,205.0,3156.09013333333
1.29331098111806,4586.52083333333,177.0,3110.52380357143
1.04833556431609,2919.8858,146.0,2598.06542857143
1.30957873721684,4975.4858,171.0,2957.05371428571
1.08254716009926,6281.66666666667,117.0,6489.2
1.39913495197763,6055.23816666667,171.0,2795.00023076923
1.35493306910537,3959.90483333333,178.0,5597.02105882353
1.09593253871666,6953.33333333333,33.0,6772.33830845771
0.553009473856192,14875.0,14.0,11032.5
1.62894900224722,5944.91842857143,190.0,6017.18377777778
1.31616303355153,4290.0858,205.0,5100.23271428571
0.998141383301719,6080.35725,205.0,3556.34432258064
0.0,21450.0,0.0,21450.0
0.589199648938785,4220.0,60.0,5165.0
1.20578177558542,4563.2858,205.0,3229.26946153846
0.0,2260.0,0.0,2260.0
1.51150586293194,7385.40483333333,185.0,3104.74514285714
1.41211873118102,5710.23816666667,171.0,2905.48894736842
1.25749138840661,7221.0,94.0,7339.8
0.300751661296356,7043.47633333333,250.0,4640.94988235294
1.01540712310099,4235.85725,205.0,2998.57165625
1.33208909928805,6504.75,139.0,6172.1792
1.51796761837673,6478.73816666667,185.0,3093.00371428571
1.63376069558585,4933.347,171.0,3015.54213333333
1.08892790263583,5572.60725,199.0,5562.19475
0.0,22590.0,0.0,22590.0
1.47611778493711,4106.5715,205.0,5894.841125
0.656841659341881,9820.0,7.0,8505.0
1.33216903974058,6502.75,139.0,6168.2552
1.33304087080892,5532.4858,205.0,3217.4697751938
0.898522554321007,7360.33333333333,141.0,7360.33333333333
1.29485816381883,5444.6858,205.0,5487.57557142857
1.32393024336346,4716.6858,205.0,3009.43408866615
0.881911700472254,4024.0,69.0,2243.87733333333
1.04767964834345,4439.0,58.0,4644.715
1.16177435651007,4584.2858,171.0,2953.4288
1.43360414573169,4935.0715,171.0,3021.9488
1.41713512335629,4565.5715,171.0,2953.03406578947
1.01540712310099,4235.85725,205.0,2960.42830582337
0.995982779568411,4434.35725,171.0,3005.07849249079
1.24527031562208,14502.25,29.0,9392.88
1.45741681296778,5083.73816666667,205.0,3277.06176923077
0.652110128420101,9360.0,36.0,9360.0
1.37878320064246,6038.2858,199.0,3278.98871428571
1.57997480032828,5293.06128571429,171.0,5348.20414285714
1.09163082786871,8553.33333333333,55.0,8347.625
1.43451822387817,3943.5715,205.0,3047.54997026604
0.823648070552999,12323.3333333333,93.0,8164.6875
0.864623746637308,9463.33333333333,113.0,6595.49019607843
0.995982779568411,4434.35725,171.0,2976.5416227209
0.638148882276867,3366.0,145.0,2997.33333333333
1.32393024336346,4716.6858,205.0,3002.49253846154
1.37304839174241,5828.4858,199.0,5086.25725
1.47910413754467,4551.23816666667,205.0,2916.46176923077
1.05177882905104,8212.0,91.0,10428.0755
0.979737778177785,5993.0,74.0,5857.9552238806
1.30020285201444,5329.0858,171.0,2961.288
0.965360863250552,3677.85725,205.0,2302.67108695652
1.64295784617494,5323.63271428571,174.0,5145.48985714286
1.33208909928805,6504.75,139.0,6161.4256
0.657658893104507,9780.0,12.0,9780.0
0.97786159649685,6501.35725,205.0,3518.5069499404
1.47459381722165,4760.40483333333,205.0,3084.39638461538
0.203973960938058,5157.5,24.0,5157.5
1.32221306724433,4816.6858,205.0,3153.80213333333
1.4529765295176,4565.5715,205.0,2956.59535367762
0.677102977395792,8900.0,20.0,9933.5
1.08216944077673,2299.33333333333,58.0,2235.36666666667
0.977306303130567,13750.0,57.0,10669.0
1.33727512862318,5125.4858,205.0,3001.25085714286
1.35843303441821,5426.4858,164.0,3209.71942857143
1.45377330129683,6473.8,150.0,5881.43089430894
0.681744481229768,19605.0,20.0,21969.0
1.30957873721684,4975.4858,171.0,2933.75942857143
0.659639906868205,9018.5,21.0,9018.5
1.16177435651007,4584.2858,171.0,5536.428625
0.492539367493996,7677.5,6.0,9241.66666666667
0.516846019912861,6526.0,113.0,6760.13114754098
0.272295316437527,3712.47633333333,195.0,2380.50822222222
1.16800637171909,5451.5,85.0,6144.32
1.57997480032828,5293.06128571429,171.0,4912.20414285714
0.941089204015944,3577.825,153.0,3969.5125
0.54088702188288,8919.33333333333,93.0,10786.2222222222
1.25198480542313,5841.0858,183.0,2914.67371428571
1.49435780629739,5922.6,144.0,5693.84666666667
1.24405206915611,3909.40483333333,171.0,5325.803625
0.944952916418524,3750.625,164.0,4142.31784
0.964376576984742,5732.85725,171.0,2840.79388888889
1.48101337312113,4476.0715,205.0,2970.78422850503
1.62343656361801,5767.347,171.0,5543.65633663366
1.2247501848213,4033.4858,205.0,3073.97911547344
1.28542487701553,5167.0,133.0,6020.72
1.27553171862292,3249.4858,217.0,4253.9715
1.33629326992003,5649.2858,205.0,3201.19407692308
1.44756237786834,6799.23816666667,183.0,3086.95942857143
0.693000169342935,6007.0,35.0,6058.5
1.54303862205544,5162.91842857143,250.0,5353.23133333333
1.09050252765166,4191.10378,190.0,5238.79364275
1.01540712310099,4235.85725,205.0,2952.46176923077
0.653373489884749,6694.5,95.0,6069.33333333333
1.2098110527298,5867.25,76.0,4864.88333333333
0.687540851719987,3993.28125,164.0,3064.8752
1.03449529359397,4870.35725,205.0,3199.21396124031
1.16177435651007,4584.2858,171.0,5536.428625
1.01540712310099,4235.85725,205.0,2991.56352844895
0.886116006682872,6039.66666666667,67.0,7364.75
1.41713512335629,4565.5715,171.0,5565.648625
1.09593253871666,6953.33333333333,33.0,6775.0
1.01540712310099,4235.85725,205.0,2975.33799224806
1.5577331487858,4928.23816666667,199.0,4733.98225
1.04249301898952,4904.66666666667,53.0,5970.962
0.943527969369634,3662.625,180.0,4054.3125
1.08670137891733,5529.35725,158.0,3033.73502624538
0.980642980506267,5342.85725,171.0,3139.00219178082
1.30961869274625,5168.6858,205.0,2966.05995943838
1.0492307984643,7784.66666666667,35.0,6045.52941176471
1.37878320064246,6038.2858,199.0,3378.968
1.06531253895967,19200.0,12.0,17516.25
0.0,5727.0,0.0,5727.0
1.65225716639407,3861.06128571429,205.0,2505.631
1.26348765986718,4730.4858,205.0,3232.38484615385
1.47973019992341,4529.5715,205.0,3099.94274335611
1.09159592549554,5750.85725,190.0,3368.39371428571
1.37878320064246,6038.2858,199.0,3236.65514285714
1.03449529359397,4870.35725,205.0,3190.56127676846
1.3180416651861,4963.4858,205.0,3152.6088
1.27614721403569,3928.6858,205.0,2889.86176923077
1.01540712310099,4235.85725,205.0,2998.57165625
0.995982779568411,4434.35725,171.0,2944.45934243606
1.04388765909261,1702.33333333333,231.0,2212.93650793651
0.553009473856192,14875.0,14.0,9956.6
1.37807271621518,6545.75,33.0,6746.68525
1.30957873721684,4975.4858,171.0,2958.87371428571
1.51690799636479,4368.90483333333,205.0,2990.30611404189
1.3180416651861,4963.4858,205.0,2950.791
1.011153034512,2172.10725,171.0,1363.82974051896
0.676601754113298,5035.80966666667,147.0,3006.7632291372
1.04268390305573,5401.0,150.0,6234.45945945946
1.19001439294508,4491.75,139.0,6062.78
0.617085006562237,13935.0,24.0,10930.6
0.681705350062945,5308.5,5.0,4891.72
0.400880016843661,2359.80966666667,142.0,1711.67598908595
1.19001439294508,4491.75,139.0,5877.0
1.16177435651007,4584.2858,171.0,3001.09546666667
0.681705350062945,5308.5,5.0,5148.2
1.43198701933065,4844.5715,171.0,3030.0288
1.38019143096474,6106.8858,158.0,3275.24371428571
1.21225724777676,10734.25,114.0,10442.9705882353
1.16177435651007,4584.2858,171.0,2953.4288
0.653373489884749,6694.5,95.0,6069.33333333333
1.30954321277507,5170.2858,205.0,2950.66176923077
1.06784085256495,9150.25,80.0,6751.9782535805
1.01632733075718,3389.025,211.0,5638.64896052632
1.03227077724971,5093.10725,205.0,3269.41021632025
1.28429251725007,3981.5715,171.0,2949.5488
0.675805340331295,2296.5286,146.0,1709.63371428571
1.41713512335629,4565.5715,171.0,2919.02722834646
0.995982779568411,4434.35725,171.0,3011.70228571429
1.4793148779816,4611.90483333333,205.0,3102.84638461538
1.39875921302373,4173.24,205.0,2793.2208
0.66773886865057,8395.5,16.0,6840.7875
0.843255857156187,6233.33333333333,80.0,6233.33333333333
0.687540851719987,3993.28125,164.0,3283.68515714286
0.671932324540572,4416.5,128.0,4718.66666666667
0.0030515883664597,2857.56,150.0,4285.62728
1.04346591755424,8243.0,95.0,6615.78640776699
1.55835096787503,5038.23816666667,205.0,5511.06128571429
0.676086525647098,7237.0,62.0,8036.8
0.453670395126313,5154.0,53.0,4015.33333333333
0.488265697535077,1397.5,100.0,1685.0
0.876883676197774,4591.0,129.0,5057.875
0.872410103089674,9160.0,133.0,8445.0
0.843255857156187,6233.33333333333,80.0,6233.33333333333
1.62791885599429,5895.91842857143,171.0,3088.6288
1.37322161112086,5838.2858,137.0,5098.50725
0.855238810641684,5120.0,103.0,5691.42857142857
1.32547103993277,5488.2858,205.0,3358.65456862745
1.3180416651861,4963.4858,205.0,3141.7488
1.3627441766155,6936.25,117.0,6547.682
0.923184667248286,4164.35725,147.0,2971.15942857143
1.08833378265837,2152.66666666667,78.0,2206.0
0.648040613349909,9529.5,7.0,10476.3333333333
0.634532998171768,9298.0,22.0,8037.2
0.617909472379154,9291.66666666667,73.0,6761.31578947368
0.340803462544618,1681.143,128.0,841.286
1.30986654540629,4949.4858,171.0,2994.48228571429
0.678283686496967,2099.0,58.0,2219.33333333333
0.383962306427831,9555.0,113.0,7190.0
1.15204068818282,9640.25,139.0,6413.92
1.32393024336346,4716.6858,205.0,5593.70414285714
1.69593226237081,6596.347,183.0,2726.87
1.24058935035934,5287.4858,147.0,6125.63271428571
0.995982779568411,4434.35725,171.0,2961.47371428571
1.32221306724433,4816.6858,205.0,2948.26176923077
1.31096189576108,5058.0858,171.0,3024.21657142857
1.001430296222,5531.0,80.0,7233.65
1.30986654540629,4949.4858,171.0,2976.90228571429
0.225156778661165,2276.629725,150.0,2118.11278372093
1.41211873118102,5710.23816666667,171.0,2989.2859375
1.53503830734901,5776.23816666667,171.0,5723.1715
0.669671746779159,1923.3633,200.0,1447.29015686275
1.30020285201444,5329.0858,171.0,5181.24725
1.62812724637684,4619.06128571429,171.0,5535.09211111111
0.0,2330.0,0.0,2330.0
1.46902550755804,4786.40483333333,205.0,3069.21176923077
1.1614111535222,4271.75,129.0,5824.48
1.65225716639407,3861.06128571429,205.0,2505.631
1.01540712310099,4235.85725,205.0,3063.1549377494
1.37901539809813,5377.6858,147.0,5126.54666233766
0.945989681853321,9236.33333333333,97.0,8999.5
1.33790338269316,5292.8858,205.0,3169.80938610039
1.02888999364195,5255.60725,205.0,2898.1374
0.0111725638163095,754.434633333333,26.0,2121.07279846154
1.24243048628946,4992.0,155.0,6534.1376
0.898223025472182,4877.10725,171.0,2518.82635714286
1.59116721444571,4527.44642857143,170.0,4853.1115925
1.01540712310099,4235.85725,205.0,2991.56352844895
1.27040615908996,5324.25,81.0,5437.81
0.674603511797293,1896.0,198.0,2225.33333333333
0.322366850127945,2467.379725,142.0,1278.8588603352
1.32221306724433,4816.6858,205.0,2931.46176923077
1.37463185363633,5971.0858,190.0,5277.33225
1.07533136279472,5223.60725,183.0,2810.06657142857
1.54430514156113,5581.73816666667,199.0,2651.10529411765
0.125051712942686,6595.47633333333,145.0,4515.06674418605
1.01540712310099,4235.85725,205.0,3003.26202034429
0.69116568374958,6300.5,3.0,6300.5
1.01540712310099,4235.85725,205.0,3101.50382828283
1.21479195085246,8288.5,108.0,6904.0
1.3370167760879,5539.6858,205.0,3217.74328571429
1.08919283486161,7330.0,53.0,8214.41
0.556467834907378,14935.0,35.0,12393.3333333333
1.13937944437554,5511.0858,205.0,3116.26056596794
0.690164512552227,9787.33333333333,101.0,7152.63157894737
1.35016157453898,9185.0,33.0,8782.475
1.41211873118102,5710.23816666667,171.0,5864.6286
1.30961869274625,5168.6858,205.0,5481.48985714286
0.647879161758207,10422.0,15.0,12911.6
1.30681469030341,5122.2858,171.0,5170.00225
0.465175934385867,5000.47633333333,171.0,2519.388
1.27259411407075,4240.35416666667,164.0,4103.80318
1.41713512335629,4565.5715,171.0,5682.528625
0.952710038893255,6350.33333333333,139.0,5893.1
9.57363748531905e-05,6011.54495,116.0,6580.7741364532
1.32393024336346,4716.6858,205.0,2969.13869230769
1.26088327793995,4779.2858,205.0,3232.21926275116
1.16177435651007,4584.2858,171.0,2929.03210743802
1.11171614422422,4029.75,80.0,5681.83967935872
1.35515017771182,8512.25,62.0,7639.0
1.62343656361801,5767.347,171.0,5729.21090476191
1.06938400188948,5889.66666666667,87.0,6173.2
1.01540712310099,4235.85725,205.0,3120.40672357724
1.42949890128606,5303.5715,171.0,5535.228625
0.64824786977011,9267.0,37.0,8164.6
0.680719859439426,7405.0,75.0,7238.57142857143
0.978713047595622,4015.85725,171.0,2712.79388888889
0.638708649280002,4011.5,7.0,4457.41
0.567877325496623,3573.0,27.0,3573.0
1.32454830505054,4617.8858,205.0,3014.33322685928
1.01899345593772,5578.10725,205.0,3365.46176923077
1.25188733615672,4810.21798,141.0,3818.552475
0.692905331795511,11595.0,2.0,11378.0597014925
0.653493964525429,8197.0,29.0,9572.8
1.0273100853899,5316.60725,205.0,3285.00023076923
1.08919054337676,10291.0,29.0,9464.48
1.57595608862901,5139.48985714286,178.0,3743.20325
1.25915700647332,6463.0858,171.0,3184.4845
1.33822666565727,5392.8858,205.0,3165.67715384615
0.638460733374157,6703.5,24.0,5971.33333333333
1.16506544127006,5174.2858,205.0,6070.1429
1.27735151421541,6090.2858,171.0,3066.15407692308
1.03312880053102,4654.35725,205.0,2984.09657142857
1.58557649297416,4637.63271428571,205.0,5421.847
0.581714508746195,11380.0,29.0,14015.0
1.32454830505054,4617.8858,205.0,3019.16540625
1.32393024336346,4716.6858,205.0,2940.59763636364
0.861200433253134,12553.3333333333,67.0,6899.05882352941
1.01547149006152,3388.70378,205.0,2775.26804757773
1.30020285201444,5329.0858,171.0,2986.36514285714
1.30954321277507,5170.2858,205.0,2950.86176923077
1.43350982705334,4926.90483333333,199.0,5644.591125
0.645545656699082,8805.0,12.0,11230.5
1.51925335072995,6476.23816666667,171.0,5939.33816666667
1.3180416651861,4963.4858,205.0,3027.91839873418
0.995982779568411,4434.35725,171.0,2861.01657142857
1.03312880053102,4654.35725,205.0,2961.50228571429
1.27357359482288,3914.6858,205.0,2909.55118798151
0.677346605535502,7470.5,31.0,6173.8145
1.0903632453347,3950.025,153.0,4937.1145925
0.878365336059314,2804.625,211.0,2523.63872380952
1.32454830505054,4617.8858,205.0,3191.37546666667
1.24404738407324,5386.2858,199.0,5584.553625
1.29687603918544,7257.0858,205.0,3560.31729268293
0.665581639025596,6946.5,73.0,7758.25
1.19001439294508,4491.75,139.0,5993.776
1.4331589387717,5137.0715,185.0,5607.877375
1.70884620311269,6394.48985714286,171.0,5894.7315
0.771702225515271,3536.85725,205.0,2462.4614
1.30578821965704,4596.2858,183.0,2418.23266666667
1.01540712310099,4235.85725,205.0,3082.82867871486
1.32221306724433,4816.6858,205.0,3155.01546666667
0.681083120892871,7705.5,54.0,7307.33333333333
1.55794261329652,4997.90483333333,205.0,2921.859
1.16177435651007,4584.2858,171.0,5536.428625
1.40821838522103,6567.5715,205.0,3459.0288
1.29628236913628,6982.6858,205.0,3689.8345
1.25734818736609,4733.4858,158.0,2950.67371428571
0.965454837154211,3169.225,153.0,3961.113925
0.884047949721079,6928.0,108.0,6928.0
0.533425834526163,13565.0,17.0,17292.5
1.13937944437554,5511.0858,205.0,3104.78084275184
1.11723197046407,6319.0,111.0,6190.0984
1.01540712310099,4235.85725,205.0,2966.14507418856
0.995982779568411,4434.35725,171.0,2936.35942857143
0.914705470766551,6948.66666666667,84.0,7986.0
1.33842893236474,5224.2858,205.0,3139.15407692308
1.08305353384118,7794.0,62.0,8217.04
1.03227077724971,5093.10725,205.0,3250.00792307692
1.55990864881673,6994.2,139.0,6159.6824
1.30957873721684,4975.4858,171.0,2931.93942857143
1.4410431785515,3799.5715,205.0,2959.49657142857
1.42865780751956,5331.23816666667,178.0,3078.41546666667
0.878365336059314,2804.625,211.0,2467.45372
1.03312880053102,4654.35725,205.0,5171.67225
0.923184667248286,4164.35725,147.0,2938.33085714286
1.01540712310099,4235.85725,205.0,3026.93578233438
1.2247501848213,4033.4858,205.0,3048.23131303007
0.678283686496967,2099.0,58.0,2219.33333333333
0.841143477704551,9770.0,56.0,18110.3
0.397666135008407,7205.0,86.0,7532.8125
1.2020162886797,4212.1392,177.0,3672.2392
1.32393024336346,4716.6858,205.0,3054.39600389105
1.01540712310099,4235.85725,205.0,3030.27993952313
1.47051467040847,4272.23816666667,205.0,2882.30792307692
0.683797867880402,7540.5,8.0,8055.25
0.659926930983366,2379.47633333333,171.0,1428.2574
1.26394202036091,6021.4858,171.0,2951.12514285714
0.340803462544618,1681.143,128.0,1325.23942857143
1.0903632453347,3950.025,153.0,4937.1172625
1.32221306724433,4816.6858,205.0,2955.42328571429
1.30681469030341,5122.2858,171.0,2960.23257142857
1.30681469030341,5122.2858,171.0,2980.78942857143
0.354444588089826,11860.0,70.0,17861.3793103448
1.40821838522103,6567.5715,205.0,2894.09770588235
1.06609387078446,6591.33333333333,65.0,7086.0
0.640909155597619,12610.0,2.0,15357.2
0.878365336059314,2804.625,211.0,2501.29528421053
1.62565524151042,6393.06128571429,171.0,5497.16908333333
1.32221306724433,4816.6858,205.0,2949.66176923077
0.653373489884749,6694.5,95.0,5756.75
1.41211873118102,5710.23816666667,171.0,5779.02042857143
1.39369500203704,4825.5715,171.0,3484.5355060241
1.41713512335629,4565.5715,171.0,3050.8288
0.678283686496967,2099.0,58.0,2219.33333333333
1.08726541589885,7261.33333333333,62.0,8237.425
1.47146130392681,4250.5715,205.0,5548.43271428571
1.30938384632262,4682.4858,171.0,5019.80725
1.16177435651007,4584.2858,171.0,2914.77836508981
1.08729569200631,5455.35725,177.0,5595.20156410256
1.01540712310099,4235.85725,205.0,2975.33799224806
0.0,6146.0,0.0,6146.0
1.2608549479996,12252.25,29.0,9038.78571428571
1.00586527087512,5927.0,88.0,7098.639375
0.857576838176928,4516.33333333333,140.0,5305.06363636364
1.3180416651861,4963.4858,205.0,2990.08728125
1.53334609035526,5928.40483333333,171.0,2782.65836842105
1.25734818736609,4733.4858,158.0,2829.48854545455
0.66389649173122,6346.5,53.0,6497.57142857143
1.0903632453347,3950.025,153.0,4937.1172625
1.03227077724971,5093.10725,205.0,3231.13734621329
0.936187314036739,5504.0,145.0,3379.51020408163
1.03312880053102,4654.35725,205.0,2984.09657142857
1.0749837411833,9693.33333333333,77.0,8689.68253968254
0.97786159649685,6501.35725,205.0,3570.51773584906
0.671508125461696,2472.5,97.0,2471.22194513716
1.19921842325364,10025.5,122.0,9195.63529411765
1.21828823769393,3698.6858,205.0,3026.1708734988
0.366633072202303,6303.75033333333,144.0,8790.95861028278
0.966664733606352,5100.66666666667,145.0,3375.65957446809
0.68940101530334,6728.0,39.0,6437.0
1.05177882905104,8212.0,91.0,7664.625
0.923184667248286,4164.35725,147.0,2940.34948575972
1.51319688461399,5505.40483333333,171.0,2650.41521052632
1.32221306724433,4816.6858,205.0,2931.46176923077
0.690008186630435,5695.0,36.0,6142.9332
1.001430296222,5531.0,80.0,7502.5075
1.30856430686073,5041.4858,171.0,2903.49657142857
1.20093928133795,5737.0,155.0,5719.33333333333
1.01540712310099,4235.85725,205.0,2993.89592667707
1.42306857681572,4643.5715,171.0,2925.91326518615
1.37554416575511,5687.2858,199.0,3117.05980229226
1.02538153140938,5384.35725,205.0,3462.49546666667
0.0,11500.0,0.0,11500.0
0.689846583429877,6650.0,5.0,6326.0
1.02342186079968,5447.85725,205.0,3358.96015773116
1.30957873721684,4975.4858,171.0,2968.91942857143
1.03312880053102,4654.35725,205.0,2983.34342857143
0.997634324218115,12409.0,38.0,10311.1173333333
1.32055933909268,4882.6858,205.0,5469.147
0.662333322164206,8194.33333333333,155.0,6095.71428571429
0.995982779568411,4434.35725,171.0,2942.38685714286
1.01540712310099,4235.85725,205.0,2952.46176923077
0.595427731461902,4157.143,205.0,2283.67371428571
1.29628236913628,6982.6858,205.0,3689.8995
1.58557649297416,4637.63271428571,205.0,3022.88808794788
1.47382273174509,4188.90483333333,205.0,2940.86176923077
1.463390570845,6194.8,161.0,5611.5
0.96856722255798,4884.33333333333,69.0,6060.6
1.35573510302389,8837.25,33.0,7595.5
0.767921552614343,9935.66666666667,105.0,9935.66666666667
0.54435914810236,12602.0,38.0,18630.2
1.30954321277507,5170.2858,205.0,2951.46176923077
1.02662160472379,4428.85725,205.0,3027.9507325228
1.01540712310099,4235.85725,205.0,2998.57165625
0.676601754113298,5035.80966666667,147.0,3031.6219549344
1.4529765295176,4565.5715,205.0,2926.56881623277
1.01540712310099,4235.85725,205.0,2952.46176923077
1.37465362273066,4919.02083333333,164.0,5158.2445925
0.941119207963279,5050.33333333333,80.0,5750.4
1.33421559656022,5632.4858,205.0,3257.831
0.692945503807239,6025.0,59.0,6085.5
0.519049690188679,14368.0,10.0,17108.6666666667
1.42949890128606,5303.5715,171.0,5536.128625
1.22828204199777,9405.0858,205.0,3592.75054302671
1.32393024336346,4716.6858,205.0,3026.14958596762
1.47611778493711,4106.5715,205.0,5976.19892156863
1.39369500203704,4825.5715,171.0,2552.76946153846
0.941880665015722,8076.66666666667,135.0,7662.22222222222
0.0,6240.0,0.0,6240.0
0.688328848137038,8105.0,4.0,7357.7
0.0,19250.0,0.0,19250.0
1.4331589387717,5137.0715,185.0,3038.1088
0.692499007484689,21805.0,3.0,21111.06
1.47973019992341,4529.5715,205.0,3136.63946247157
1.08724693685238,7314.66666666667,62.0,8046.12
1.25573424754527,8135.0,103.0,5913.71352785146
0.0,22590.0,0.0,22590.0
0.688904463379607,2069.5,231.0,2241.85714285714
1.16177435651007,4584.2858,171.0,2899.33456282722
0.568773320671994,4415.0,155.0,2875.71428571429
1.43322086664143,5132.5715,171.0,2522.83657142857
1.01540712310099,4235.85725,205.0,2973.03442215337
1.49956481939456,5982.40483333333,183.0,2751.45823529412
1.30986654540629,4949.4858,171.0,3025.91371428571
1.22537098925351,4525.0,145.0,4911.33333333333
1.20113061824274,4519.75,139.0,5684.84
1.02342186079968,5447.85725,205.0,6174.48985714286
1.69727543467227,6267.48985714286,171.0,2984.56888888889
1.06784085256495,9150.25,80.0,6521.41268292683
1.4529765295176,4565.5715,205.0,2879.21901536098
1.06531253895967,19200.0,12.0,21700.125
1.08892790263583,5572.60725,199.0,3178.93942857143
0.683797867880402,7540.5,8.0,7540.5
1.01899345593772,5578.10725,205.0,6248.91842857143
1.05047916157739,8635.33333333333,50.0,8635.33333333333
0.947233972679527,6606.66666666667,65.0,4947.14285714286
1.03312880053102,4654.35725,205.0,2970.91657142857
1.09060991131509,5665.10725,158.0,3276.79514285714
1.00384845258111,5303.33333333333,60.0,5267.0
0.690989126237488,6578.0,11.0,6163.28
1.33629326992003,5649.2858,205.0,3203.70023076923
1.33040576036897,8095.90483333333,205.0,3243.307
0.564800927063612,12905.5,32.0,9708.25
1.26800171146268,5094.25,151.0,6118.0
1.16506544127006,5174.2858,205.0,5427.93655555556
1.30986654540629,4949.4858,171.0,2988.928
0.0,21020.0,0.0,21020.0
