gmean_FusionHeat,std_FusionHeat,wtd_mean_FusionHeat,wtd_std_Valence
4.54968458544814,4.43821466808445,9.396,0.349927106111883
4.00875310176596,4.90083571954825,9.51742857142857,0.349927106111883
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
4.30731053468283,4.54544860712339,5.21564615384615,0.273660265344464
4.30731053468283,4.54544860712339,5.16365384615385,0.283964953250496
4.30731053468283,4.54544860712339,5.077,0.3
4.03556899860879,4.9481552875794,5.25805546995378,0.266657446839396
5.16059335658217,4.96386920053299,5.25676923076923,0.28059109206592
3.90551728529137,4.75374491848269,5.14261538461539,0.266469355010596
3.83529965526993,4.68301620219277,5.08876923076923,0.266469355010596
3.58503294864781,4.58575956085794,8.946,0.349927106111883
3.58503294864781,4.58575956085794,8.92028571428571,0.376883027379226
3.58503294864781,4.58575956085794,8.93571428571429,0.361222414383522
3.58503294864781,4.58575956085794,8.90485714285714,0.39116779634571
6.25150124263461,11.9756137813475,9.65842857142857,0.431078382000967
6.25150124263461,11.9756137813475,9.75657142857143,0.498618499619965
6.25150124263461,11.9756137813475,9.90378571428571,0.584556346684372
6.25150124263461,11.9756137813475,10.051,0.658383921245881
4.54968458544814,4.43821466808445,9.53564285714286,0.349927106111883
4.54968458544814,4.43821466808445,9.511,0.349927106111883
4.54968458544814,4.43821466808445,9.47403571428571,0.349927106111883
4.54968458544814,4.43821466808445,9.43707142857143,0.349927106111883
4.9045659331416,4.53905865130646,9.55,0.354248269910657
4.9045659331416,4.53905865130646,9.53971428571429,0.358466119994168
4.9045659331416,4.53905865130646,9.51917024320458,0.364818788551033
4.9045659331416,4.53905865130646,9.50885714285714,0.370534638552655
4.41155737208488,4.4892312749512,9.54814285714286,0.357071421427142
4.41155737208488,4.4892312749512,9.52385714285714,0.370534638552655
4.41155737208488,4.4892312749512,9.49957142857143,0.382993046241557
4.41155737208488,4.4892312749512,9.47528571428571,0.394541842275471
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
3.58503294864781,4.58575956085794,4.91953846153846,0.266469355010596
3.75001751098846,4.62523953433765,5.02723076923077,0.266469355010596
3.83529965526993,4.68301620219277,5.08876923076923,0.266469355010596
3.90551728529137,4.75374491848269,5.14261538461539,0.266469355010596
4.00875310176596,4.90083571954825,5.22723076923077,0.266469355010596
4.45954750545227,6.27525622982839,5.68107692307692,0.266469355010596
4.63865243992239,7.19124403354524,5.90415384615385,0.266469355010596
4.446372922798,6.21646127229954,5.66569230769231,0.266469355010596
3.65848472055263,4.59293378463047,4.96569230769231,0.266469355010596
2.71675616636258,5.37436448335987,4.91514285714286,0.377964473009227
2.71675616636258,5.37436448335987,4.91514285714286,0.377964473009227
3.90551728529137,4.75374491848269,5.14261538461539,0.266469355010596
4.00875310176596,4.90083571954825,5.22723076923077,0.266469355010596
3.75001751098846,4.62523953433765,5.02723076923077,0.266469355010596
4.45954750545227,6.27525622982839,5.68107692307692,0.266469355010596
4.03556899860879,4.9481552875794,5.25030769230769,0.266469355010596
3.58503294864781,4.58575956085794,4.91953846153846,0.266469355010596
3.09887274112803,4.6310595591074,5.03553846153846,1.07692307692308
3.09887274112803,4.6310595591074,5.43666666666667,1.11492401335497
3.27075987859687,4.812729022083,5.20476923076923,1.07692307692308
3.90551728529137,4.75374491848269,5.14261538461539,0.266469355010596
3.3185783230075,4.90235133787859,5.25861538461538,1.07692307692308
4.03556899860879,4.9481552875794,5.29321799844841,0.267508761048358
3.40669334652399,5.12297029466305,5.19639087452471,0.324489463293522
3.40669334652399,5.12297029466305,5.14739352896915,0.372523575082895
3.40669334652399,5.12297029466305,5.11371343283582,0.45355456100498
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
4.54968458544814,4.43821466808445,9.53975,0.349927106111883
4.54968458544814,4.43821466808445,9.51921428571429,0.349927106111883
4.54968458544814,4.43821466808445,9.49867857142857,0.349927106111883
4.54968458544814,4.43821466808445,9.47814285714286,0.349927106111883
4.54968458544814,4.43821466808445,9.43707142857143,0.349927106111883
4.54968458544814,4.43821466808445,9.396,0.349927106111883
4.54968458544814,4.43821466808445,9.31385714285714,0.349927106111883
3.90551728529137,4.75374491848269,5.18075968992248,0.2674137722583
5.02711324589412,4.87648043572411,5.19703875968992,0.30103081920849
5.19093815041742,5.41167602873638,5.25285271317829,0.393902202043798
4.03556899860879,4.9481552875794,5.28928682170543,0.2674137722583
4.6464334920886,4.36102637460495,4.98586666666667,1.06131993291373
5.39298870946592,5.70995739388658,5.408,0.266469355010596
3.47947484936327,4.59906411675245,4.79338473341005,0.309625111612056
3.47947484936327,4.59906411675245,4.80818572524942,0.299692770450833
3.47947484936327,4.59906411675245,4.8300738177624,0.28940981937831
3.47947484936327,4.59906411675245,4.86995050270688,0.278990997728772
3.47947484936327,4.59906411675245,4.89393798449612,0.2674137722583
4.41155737208488,4.4892312749512,4.89354165096118,0.316689993385525
4.41155737208488,4.4892312749512,4.91343072857682,0.307453603634762
4.41155737208488,4.4892312749512,4.94588172858226,0.298069684519382
4.41155737208488,4.4892312749512,4.99131297709924,0.288464788209026
4.41155737208488,4.4892312749512,5.02813732259302,0.277969098599166
4.41155737208488,4.4892312749512,5.06346435452794,0.266704531375696
4.41155737208488,4.4892312749512,5.15268398930073,0.318581037020936
4.41155737208488,4.4892312749512,5.16001526717557,0.308948188470963
4.41155737208488,4.4892312749512,5.20724212144504,0.299897487370747
4.41155737208488,4.4892312749512,5.24152913932844,0.289910885495222
4.41155737208488,4.4892312749512,5.25270987654321,0.278697893107606
4.41155737208488,4.4892312749512,5.24243093497499,0.275464777897316
4.41155737208488,4.4892312749512,5.25538473400154,0.272767611720758
4.03556899860879,4.9481552875794,5.26972200772201,0.266940324593724
4.03556899860879,4.9481552875794,5.2736228748068,0.267034815195842
4.41155737208488,4.4892312749512,5.26644015444015,0.269973637547645
4.41155737208488,4.4892312749512,5.2826976744186,0.273441302704764
4.41155737208488,4.4892312749512,5.27940310077519,0.276385399196283
4.41155737208488,4.4892312749512,5.27610852713178,0.279285016041113
4.41155737208488,4.4892312749512,5.24346718146718,0.289961132903762
4.41155737208488,4.4892312749512,5.21107692307692,0.3
4.41155737208488,4.4892312749512,5.17893486590038,0.309468513506646
4.41155737208488,4.4892312749512,5.15456880733945,0.318634036455271
3.90551728529137,4.75374491848269,9.36028571428571,0.349927106111883
5.02711324589412,4.87648043572411,9.36778571428571,0.360537438968492
5.02711324589412,4.87648043572411,9.37528571428571,0.370534638552655
5.02711324589412,4.87648043572411,9.38278571428571,0.379967103839267
5.02711324589412,4.87648043572411,9.39028571428571,0.388875931109034
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
4.03556899860879,4.9481552875794,9.56028571428571,0.349927106111883
3.47947484936327,4.59906411675245,8.83171428571429,0.349927106111883
4.16392151950927,4.16516110612783,8.851,0.349927106111883
4.16392151950927,4.16516110612783,8.88957142857143,0.349927106111883
4.16392151950927,4.16516110612783,8.90885714285714,0.349927106111883
4.16392151950927,4.16516110612783,8.94742857142857,0.349927106111883
5.32876814648097,5.46601989019433,5.28242944785276,0.355682750039836
4.6464334920886,4.36102637460495,9.4402,1.2
4.6464334920886,4.36102637460495,9.09525,1.29903810567666
5.32876814648097,5.46601989019433,5.27300308641975,0.282365240055044
5.32876814648097,5.46601989019433,5.27986430223593,0.303923701575602
5.32876814648097,5.46601989019433,5.27441749808135,0.335915983411709
5.32876814648097,5.46601989019433,5.30787374903772,0.365795528256069
5.32876814648097,5.46601989019433,5.27905568268497,0.391044798783979
5.39298870946592,5.70995739388658,5.26535126825519,0.266375456589753
5.39298870946592,5.70995739388658,5.36086292834891,0.267985210811297
5.39298870946592,5.70995739388658,5.39265217391304,0.267603849994008
5.39298870946592,5.70995739388658,5.46373106646059,0.267034815195842
3.47947484936327,4.59906411675245,3.81542387419585,0.44768621928602
3.47947484936327,4.59906411675245,3.82079897054618,0.446272594591251
3.47947484936327,4.59906411675245,3.83222044088176,0.444239355556982
3.47947484936327,4.59906411675245,3.8335,0.441333207452147
3.47947484936327,4.59906411675245,3.83471428571429,0.440952123830019
3.47947484936327,4.59906411675245,3.86193394600804,0.438976223697726
3.47947484936327,4.59906411675245,3.88045932325414,0.436589125345326
3.47947484936327,4.59906411675245,3.90051466551076,0.434647758199346
3.47947484936327,4.59906411675245,3.90968985968465,0.433158757316621
3.47947484936327,4.59906411675245,4.86611023622047,0.269332777582474
3.47947484936327,4.59906411675245,4.83894915254237,0.289660032975528
5.66511014128778,7.08124038851951,9.74957142857143,0.349927106111883
5.66511014128778,7.08124038851951,9.93885714285714,0.349927106111883
5.66511014128778,7.08124038851951,10.1281428571429,0.349927106111883
5.66511014128778,7.08124038851951,10.3174285714286,0.349927106111883
5.66511014128778,7.08124038851951,10.5067142857143,0.349927106111883
5.66511014128778,7.08124038851951,10.696,0.349927106111883
5.66511014128778,7.08124038851951,10.8852857142857,0.349927106111883
3.47947484936327,4.59906411675245,3.82257142857143,0.444696640464954
3.47947484936327,4.59906411675245,6.571875,0.49710254223852
3.47947484936327,4.59906411675245,3.832888252149,0.445095531248451
3.47947484936327,4.59906411675245,6.533625,0.499022481958478
3.47947484936327,4.59906411675245,3.8450659025788,0.441356090618211
3.47947484936327,4.59906411675245,6.554875,0.498082259772419
3.47947484936327,4.59906411675245,3.85204291845494,0.437263025818027
3.47947484936327,4.59906411675245,6.58675,0.496078370824611
3.53676067115796,4.63697970127108,3.8473767762308,0.445355112375395
3.53676067115796,4.63697970127108,3.8765664073754,0.442125386377448
3.53676067115796,4.63697970127108,3.90596703773312,0.438759148886759
4.03556899860879,4.9481552875794,5.2736228748068,0.267034815195842
4.03556899860879,4.9481552875794,5.29321799844841,0.267508761048358
4.03556899860879,4.9481552875794,5.31296573208723,0.267985210811297
4.03556899860879,4.9481552875794,5.31693374902572,0.26808080314762
4.03556899860879,4.9481552875794,5.34890196078431,0.268849200015727
4.03556899860879,4.9481552875794,5.36908661417323,0.269332777582474
4.03556899860879,4.9481552875794,5.49361290322581,0.272289403486034
5.16059335658217,4.96386920053299,5.29566175329713,0.27294350258912
5.16059335658217,4.96386920053299,5.28686068111455,0.279088902081704
4.9045659331416,4.53905865130646,5.26250235478807,0.320428122385736
4.9045659331416,4.53905865130646,5.18955905511811,0.360510415848863
4.9045659331416,4.53905865130646,4.78106833333333,0.287964299002498
5.61264637878139,6.77360505491721,5.32527102803738,0.278480976362664
5.61264637878139,6.77360505491721,5.36189071038251,0.298588469928263
5.61264637878139,6.77360505491721,5.57900232018561,0.357054043650793
3.83529965526993,4.68301620219277,5.18030721003135,0.268752793095333
3.83529965526993,4.68301620219277,5.13411180124224,0.267603849994008
5.16059335658217,4.96386920053299,5.27861252900232,0.269561237674656
4.54968458544814,4.43821466808445,5.39488202692003,0.270014139429611
3.47947484936327,4.59906411675245,3.859,0.433012701892219
