Key_2_4,ParticleID_14,ParticleID_20,ParticleID_25
41010,2.09105,1.15779,1.13522
21492,1.63793,0.377114,-0.094316
33310,1.55175,-2.15814,-3.36241
913,1.6968900000000002,-1.64213,-2.85728
23647,1.84429,-1.49233,-2.8713
9671,2.42818,0.20094,0.0624076
12959,2.0428,-0.720536,-1.25047
23594,1.6438099999999998,-0.5840310000000001,-1.7056
44568,1.79852,0.588155,-0.0140038999999999
17957,1.92797,-0.385634,-0.2018049999999999
2838,1.47056,0.0146288999999999,-0.270457
56903,1.81753,-1.99607,-3.2434
55292,2.84721,0.200746,-0.610534
70087,2.0007,0.8441350000000001,0.407446
19417,2.69872,1.6594400000000002,0.628646
14258,1.75857,-0.0478841,0.4156109999999999
3508,1.98663,1.2275200000000002,0.364207
70779,1.73223,-1.83056,-5.76768
59234,2.13141,0.569178,0.208169
52889,2.19601,1.23735,0.8975190000000001
51933,1.80248,-1.23051,-1.43439
54163,2.58419,-5.87295,0.171625
52483,1.46339,-1.77795,-2.04841
46803,2.33361,0.676384,-1.5894
51308,1.6840099999999998,-5.9095,-3.26048
1826,2.41515,0.364189,0.52146
6951,1.69216,0.924941,0.7484729999999999
32009,1.90918,-1.88477,-1.88752
45602,2.91535,-3.49901,-2.90311
15812,2.11896,-0.5281819999999999,-1.5973700000000002
18044,2.41278,1.81254,2.40141
39487,1.83064,1.8179,0.855152
21413,1.83761,0.931573,-0.186839
57244,2.08596,0.660602,0.815258
72890,2.09158,-4.50329,-1.24985
60288,1.80666,-5.220940000000001,-6.929639999999999
55857,2.11709,0.767825,-1.38699
9082,2.19192,0.512346,0.674868
11439,3.18069,0.354198,1.58153
29009,2.05451,-0.0250410999999999,1.00945
66997,1.47959,0.495996,-0.4205
59654,1.68454,0.570657,0.0347493
61568,2.27107,1.73511,1.77205
47473,1.72035,-1.2974,-0.74073
32237,2.4741,-0.744546,-0.138618
12643,1.67967,-1.01259,-2.72016
50247,2.54681,1.47801,0.116367
36840,1.54438,1.10132,0.420461
16862,2.02185,1.55162,0.273993
30978,2.3526700000000003,1.69873,0.958547
19111,2.11076,1.24502,1.00444
26424,1.5942,-0.931798,-0.799929
23138,2.10237,1.2434,0.462812
736,1.6293799999999998,0.8881190000000001,0.380971
43786,1.50831,1.29586,0.629624
37606,3.20723,-1.00513,-0.0435570999999999
22758,1.77985,-0.868856,-0.552137
61075,1.96694,-2.109,-1.29165
54944,2.4723900000000003,0.975221,0.137671
52499,1.45696,0.122017,-0.259587
9169,1.69503,-0.278031,-0.734783
49645,3.00577,-0.43925,0.0456119
41127,1.54949,-6.77055,-17.3211
42926,1.98087,1.08839,0.909608
39405,2.07429,-0.0921063,0.569625
56472,2.02434,0.0168753,-0.191105
28188,2.04491,0.533676,0.7975409999999999
57468,2.19601,0.60396,0.480504
63671,1.74669,-1.39209,-0.609921
53976,2.24645,-1.51179,-0.984769
1291,1.29966,-5.9679400000000005,-11.9223
8330,1.83798,-2.0655,-0.116014
72923,2.0392900000000003,0.263373,-0.140779
69901,1.81771,3.03519,0.6181939999999999
59982,2.22876,1.2395,-0.426928
40782,1.48075,-0.607969,-1.21825
72353,2.49664,-0.460812,0.190063
56935,2.66811,1.1313799999999998,0.6388229999999999
15310,2.03702,-0.0225458,-0.799502
20730,1.98146,0.0981409999999999,-0.43535
37912,1.66535,-1.15,-1.67274
24590,1.5435299999999998,-1.93481,-3.4464900000000003
52362,2.29871,1.16271,0.8518180000000001
6580,2.02619,1.1795,0.562588
23338,1.69983,-2.3953900000000004,-3.61467
16990,2.17588,0.727705,-0.421378
63417,2.56347,1.14613,0.863541
6482,1.91255,-2.0937900000000003,-1.86926
13373,1.741,-3.09686,-6.3929
62538,2.17171,-1.07689,-1.65503
56297,1.61584,-1.43652,-1.9466
19222,2.51954,0.777824,1.21285
35943,2.0516400000000004,0.304969,0.363291
68990,3.10255,1.2507,0.11205
61901,2.76802,0.789837,0.00396222
65893,1.95578,1.50505,1.17553
36592,2.46038,2.0101,1.7683799999999998
49753,2.17492,0.435189,-0.63593
69162,1.94197,0.4501229999999999,0.4818949999999999
35424,1.43915,0.802685,0.395604
64951,1.85219,1.11803,0.45348
3717,2.0901400000000003,0.24805,0.60816
18071,1.60291,1.2627,1.96456
22360,1.78296,-0.359871,-0.568611
4206,1.9154,0.274298,0.779555
53520,1.53998,-1.06833,-0.960316
7162,1.58963,-0.749508,0.36878
65912,1.66657,-2.3778200000000003,-3.80646
5749,1.97194,2.25823,0.648224
57398,2.99759,0.772705,0.0073628
2012,1.89906,1.0757,0.668321
45360,1.89894,-3.73078,-3.823280000000001
24830,1.57354,-0.370554,-0.115838
19987,1.63414,1.20248,-0.0948327
7183,1.90232,-0.477475,-1.77712
42786,2.2373,-1.09822,-0.985
30650,2.43878,0.701377,1.45715
63125,2.76954,-1.79354,-0.453659
57986,1.74132,-1.59995,-3.66554
57733,2.2646900000000003,0.72964,0.446449
54713,1.52834,-1.51716,-1.68853
21456,3.43749,0.707861,0.378477
38343,1.7505400000000002,7.22928,-3.68788
72251,2.24045,0.983593,0.783856
14375,2.66744,-4.56269,-4.42512
67003,2.22403,-3.0472200000000003,-3.22328
48625,1.6901700000000002,-1.91928,-1.51164
47440,2.64773,2.99437,0.175454
58803,2.40447,1.2255200000000002,0.617446
71661,1.7306700000000002,-1.88161,-4.41708
56268,2.51548,0.311875,-0.47776
63806,2.15745,0.937662,-0.00890117
58813,1.8689,-8.801630000000001,-19.0565
43260,1.81936,1.32124,-0.165555
30212,2.44368,-0.284444,-2.7820400000000003
57378,1.41922,-0.58121,-1.803
32976,1.55008,-4.17499,-4.978219999999999
29971,1.43304,-3.85524,-3.07241
32159,2.21332,1.16167,0.578455
8268,2.08933,0.6148600000000001,0.571919
48687,2.29957,0.727612,0.935383
67058,2.80234,-0.739394,-0.997557
14484,1.55353,-3.0068200000000003,-2.84986
59751,2.24492,-0.513206,-1.02174
46051,1.6953,-2.10397,-4.80835
39401,2.00405,-2.35452,-1.57925
68564,1.53486,9.12639,-9.53431
25011,2.64243,0.993454,0.832953
37558,1.65359,-3.0769900000000003,-2.42469
6720,1.96278,0.705759,1.27914
46663,2.73767,1.55164,1.87516
25888,2.28702,0.789805,0.744664
5395,2.0691200000000003,0.595287,1.62784
48123,2.25151,-0.0575669,0.486872
67752,1.4514200000000002,-1.84373,-1.20265
13034,2.65683,1.62871,1.0952
62218,1.33916,-1.55474,-3.19239
38132,2.86464,-1.99604,-1.21668
19079,2.28542,-0.929361,-1.4633
63591,1.83954,1.36217,0.242326
55257,2.46195,-0.295621,-0.00776307
21980,2.02947,0.2458429999999999,0.330219
41456,2.73961,-1.30292,-0.971631
27856,2.82592,1.7352299999999998,0.706166
38562,2.16794,1.10276,0.0803869
51733,1.63901,-5.14716,-3.41826
8754,1.86008,0.4931239999999999,-0.266648
62055,2.53947,0.466616,-0.682519
7933,2.80195,0.811611,0.548673
59590,1.77931,-0.7298979999999999,-0.860075
5717,1.92478,0.380337,-0.231201
27897,1.7248400000000002,-0.398279,-0.457136
6030,1.85652,-0.981189,-0.905079
23191,2.5626,0.134893,0.7876
68760,2.31839,0.6877939999999999,0.467764
58498,1.94929,-3.07282,-9.00745
29157,1.85998,0.226476,0.211288
42302,2.9391,-0.937736,-1.0265
66235,2.26727,1.1354,0.628423
51011,1.80388,-2.67776,-1.80669
65714,1.56761,-1.50309,-1.4441
34735,2.1678,0.5082369999999999,0.464268
27571,2.24073,1.66917,0.4746069999999999
37458,1.43041,0.915911,0.365121
1371,2.59623,1.15999,0.418925
48371,1.99785,-1.29635,-2.21805
34912,2.31791,3.13835,0.5095810000000001
66276,1.6927900000000002,1.12326,1.23283
83,2.1936,1.59615,0.5625899999999999
71621,2.04666,1.3166,1.7955
29730,2.04648,-1.5974,-2.19585
39602,2.90431,-0.0644106,-0.726168
34293,3.01238,1.38617,0.529191
1353,1.94019,0.8439909999999999,0.7876529999999999
69532,1.48325,-0.300268,-0.5308350000000001
28781,1.99092,3.64021,0.344014
7583,1.83616,0.6313409999999999,0.347627
60455,1.6363299999999998,0.476332,0.337818
43252,1.79341,1.79923,2.87143
9788,2.31457,1.58182,1.0612700000000002
8110,1.52729,-6.60099,-2.49078
5648,1.64346,-2.7387900000000003,-5.0108
12631,1.74676,1.7869400000000002,2.28533
65574,2.0041,-2.69323,-1.2441
26144,2.22901,0.464168,-0.0929223999999999
29902,2.02466,-2.90801,-2.65685
35289,1.88643,-5.404059999999999,-4.093719999999999
36684,1.58984,-0.439028,-1.54094
18060,1.88622,1.6497700000000002,0.401049
72768,2.49643,1.3131,0.310722
17832,2.0910900000000003,1.00093,0.499672
16825,2.29903,0.928368,-0.318973
1006,2.13864,0.8441270000000001,1.72458
55039,3.39252,0.5404800000000001,-0.00244649
49244,2.69292,-1.59712,-2.49225
48453,2.38841,-2.14805,-1.2598
12178,1.738,-1.15135,-1.3068799999999998
68430,2.02463,2.74404,0.643599
15691,2.48634,0.993792,0.435514
4580,2.04818,-3.98686,-6.30245
44386,2.6579,-2.2317,-0.18681
34714,1.46122,-0.0424285,-0.691091
60960,2.67771,1.56854,2.16742
25976,2.36633,1.20267,0.0243385
69377,2.0358,-2.25655,-0.586796
68177,1.9715,-5.13068,-9.37476
19981,2.59407,0.0571999,-0.744501
46162,2.65124,-3.02929,-1.49609
72086,2.49054,-1.16193,-1.38164
39325,2.15553,1.16715,0.326339
22770,1.83809,-0.7983520000000001,-0.949713
60581,2.88661,2.4405900000000003,4.21568
49915,2.85323,-1.38315,-5.49527
35261,2.35298,-0.653604,-0.0356663
740,1.89731,1.72341,1.35079
65079,1.8368400000000005,2.49803,2.49149
68010,1.67605,-0.156527,-0.285994
61223,2.22969,0.752101,-0.170707
31300,1.88695,0.969919,0.801344
47180,2.66983,0.958989,-0.496983
44042,1.51185,-3.64852,-4.99218
57654,2.01077,0.7047829999999999,0.334889
28301,2.37727,-2.89739,-2.1602900000000003
33348,2.29655,1.6640400000000002,0.528595
20812,2.42903,1.42799,0.502506
27666,2.6093,-2.43412,-5.71621
19755,2.22718,-1.55853,-2.5935900000000003
45379,2.96005,2.1868,0.4937829999999999
30436,2.40503,-1.16014,-1.88019
44455,2.25711,-2.02103,-2.59199
38546,2.09317,1.44645,1.87258
27371,1.9399,1.18611,0.319998
59182,2.28763,1.32297,0.394858
65297,2.11711,-0.149402,-1.51492
9987,2.18751,0.532446,0.456875
31367,2.1630700000000003,0.245025,1.29123
42689,1.7744,0.944876,0.231577
57252,2.46083,0.4176479999999999,1.05282
7706,1.59594,-0.20919,0.0607505
45230,2.13275,0.309919,-0.940689
31146,2.3031900000000003,-0.5713699999999999,-1.28204
28287,1.34075,-4.77556,-5.10946
61071,1.68766,-0.494598,-0.851576
33141,1.71698,-1.26498,0.1723039999999999
62931,2.01832,2.09413,0.719163
54550,1.95634,-0.805669,-2.08544
16106,1.8562,0.8863049999999999,0.0823125
28218,1.81214,-1.8208,-2.0654
21902,2.7144,0.328,-0.0895416
39092,2.00945,0.395997,-0.2074349999999999
38686,2.39087,0.22463,-0.41289
66338,1.44739,-0.437146,-0.0240024
8650,2.27341,0.36095,1.56922
34271,2.3134900000000003,2.53775,0.415356
54765,1.7566700000000002,-1.69553,-1.6782
58369,2.37245,1.5768799999999998,1.23682
11225,1.60682,0.5870770000000001,0.751425
39450,2.21951,0.203101,-0.8188810000000001
37838,1.72694,-1.98036,-2.57176
33383,1.87793,-0.774814,0.189866
9213,1.47144,0.8359989999999999,0.6846270000000001
15082,1.7014599999999998,0.813375,0.491984
2179,2.17668,1.92095,0.795748
32265,2.46259,1.28084,0.466045
70671,1.22933,-1.28688,-2.66664
71174,2.94096,1.53115,0.245873
41936,1.59315,5.36276,-3.28745
44529,1.74692,-4.34909,-6.08104
29112,1.76426,-0.769235,-1.6105200000000002
1687,1.98682,-0.0380140999999999,0.1160609999999999
4442,2.54526,-2.98608,-0.5786720000000001
58424,2.46884,1.51551,0.798234
5167,2.01401,-3.46519,-5.8904
33497,2.23448,1.58981,1.0280200000000002
70965,4.18344,-0.122083,-0.162924
32652,2.05458,-0.244325,-0.762353
42715,1.64162,-0.666241,-1.87978
10139,1.75665,1.82247,1.49214
52597,2.0691900000000003,-0.720755,0.189358
67234,1.13571,-1.83046,-1.57314
6912,2.12743,0.535732,-0.115239
55646,1.76168,0.320399,-0.47383
22674,2.10187,0.690958,0.521472
5904,2.13445,-1.68897,-1.2302
40187,2.12043,2.06936,0.573469
3827,2.71396,-1.76178,-1.6870599999999998
31897,1.9509,0.49036,0.123771
22948,2.63242,-1.0786,-0.7123109999999999
27671,1.64727,1.71853,-0.270092
54822,2.04257,-0.482774,-1.14658
63041,1.69606,-4.70505,-8.94802
32174,2.39522,-1.87871,-0.986699
33224,2.75346,1.9842,0.299903
12388,1.83298,-1.5047,-3.82497
5726,1.82681,-3.38511,-3.09461
65639,2.77732,0.032701,-0.133093
11148,2.07478,1.28625,0.313697
4769,2.09868,0.826227,-0.1143869999999999
809,1.60177,0.476172,0.0549663
36384,1.59446,-2.9895,-7.96582
31373,2.13393,1.4337,-0.417271
22749,2.02087,1.67943,0.798236
67253,1.43098,10.2224,-11.42
21424,2.10333,-0.39981,0.6008819999999999
42532,1.88,0.6476430000000001,0.6502560000000001
58030,1.82776,-0.449118,-0.3880889999999999
29186,1.7496599999999998,-0.631042,-1.39374
34605,2.5114,-0.220484,0.0119415
109,1.94611,0.398684,0.1201849999999999
33345,2.62894,-2.24823,0.0390808
58477,1.72063,-1.51275,-0.933251
37062,2.36736,1.4417,0.8695879999999999
14691,1.24387,8.40173,-5.05556
70266,2.78916,-3.06469,-0.096764
53789,1.74649,0.963618,0.635547
34193,1.43623,1.92247,1.72425
31674,1.72725,-1.11163,-1.38912
4935,2.43493,-2.30717,-1.13434
33287,2.67193,0.986069,0.287831
35718,1.73475,-3.01012,-2.5241
6561,2.16796,-2.50075,-2.2503900000000003
16728,2.12039,2.8675200000000003,0.405499
35057,1.81745,-2.88926,-7.09059
28784,2.0449900000000003,0.604861,-0.136271
4618,3.79612,0.847418,0.380245
54676,2.27349,-0.894592,-0.157419
13692,2.29556,1.33507,1.111
29615,1.30971,-0.848936,-0.00405706
888,2.1907,-0.8905540000000001,-1.82281
46951,2.56136,1.32061,0.890374
2005,2.62517,0.133388,1.1393799999999998
28516,2.2312,0.262314,-0.0741855
61718,1.80803,-4.17886,-3.70862
9617,1.8002,-3.3139,-2.72315
808,2.12232,0.674164,0.0117808
58169,2.81083,0.462768,0.27138
5384,1.83944,-3.82542,-2.56759
49112,1.6585900000000002,-2.10283,-1.2696
273,1.5538299999999998,-2.68427,-0.213821
26827,-999.0,-999.0,-999.0
69239,1.60019,-0.253711,-0.182079
8461,2.23637,0.3730489999999999,0.093546
19018,2.4169400000000003,10.3067,-3.77578
43690,1.91386,-0.304079,-0.247419
7225,1.87699,0.724861,0.559964
57535,1.94543,-0.947007,-1.7036
20319,3.65734,-5.108569999999999,-6.029319999999999
17915,1.40923,-0.496852,-0.717252
16715,2.32785,0.957075,0.6133029999999999
35287,1.77888,-0.97845,-0.5934729999999999
26172,1.64717,1.63959,0.219786
11917,2.17861,0.554419,0.440347
30028,1.8498900000000005,1.0065,0.381119
18638,1.98138,-2.49865,-5.00772
54995,1.7596599999999998,-0.118394,-0.216962
30655,2.85473,0.17323,-1.122
28298,1.94401,3.34721,0.153137
57152,1.60393,1.68323,0.6269020000000001
4453,2.04677,1.42707,2.29611
40094,1.6860099999999998,-1.12471,-3.32892
20887,2.88761,-1.59315,-1.31613
48445,2.40167,0.2404659999999999,1.08653
59202,1.7816599999999998,-1.82133,-1.10828
47916,2.20704,-0.0440135,-0.4839199999999999
64902,2.10668,0.198926,0.189588
2178,2.85136,1.16924,-0.2661739999999999
67224,1.82554,-1.58231,-2.32025
70828,2.28372,0.419492,0.643119
54481,1.99559,-5.5542,-13.5084
46909,1.96836,0.0544606999999999,-0.449929
38103,2.26103,0.627422,0.422832
16079,1.99696,0.971467,0.547787
68872,2.19712,0.0509766,0.0755707
8854,1.8416,0.90964,0.4808659999999999
17539,1.42864,0.140104,0.116006
5131,2.15208,-1.01203,-0.0548922
5375,2.44639,-0.21415,-0.546755
