signal,ParticleID_19,ParticleID_33,ParticleID_43,Key_0_0
0,0.108955,398.767,7.699789999999999,2987
0,0.266917,434.024,4.25375,44293
0,1.73122,437.69,7.060230000000001,20404
0,0.5883229999999999,344.749,2.8496900000000003,70335
0,0.690792,400.557,9.2474,43461
0,-0.0196648,347.107,3.83005,2531
0,0.285152,451.982,4.96546,61825
0,1.27283,339.04400000000004,5.5183,44325
0,1.38227,451.531,2.01612,51591
0,1.17889,452.58,2.80815,34032
0,0.717457,411.542,6.30104,58002
0,0.789694,435.479,7.8925,31579
0,1.10448,491.517,16.3422,1348
0,0.0156526,226.845,8.52472,43424
0,0.92282,379.408,3.29463,66568
0,1.11286,433.245,2.47229,17310
0,0.309817,360.746,7.36143,35989
0,0.668082,279.538,5.13295,8045
0,0.919475,436.855,5.305280000000001,41563
0,1.30621,238.258,9.63596,34771
0,0.898307,108.928,3.69613,37479
0,0.46445,418.237,4.19746,20538
0,0.941546,397.518,19.7142,24323
0,1.1515,405.158,7.563160000000001,28548
0,1.1611,311.047,3.11831,48722
0,0.560145,303.133,3.90381,50542
0,0.996265,442.478,4.39179,14461
0,0.123703,397.746,12.3533,21801
0,0.238733,458.213,3.33125,31735
0,0.651192,374.909,3.3197400000000004,33051
0,1.01817,455.511,11.1991,10393
0,0.675461,303.571,14.7978,51023
0,0.357855,269.289,3.92603,47018
0,0.359251,487.338,2.6774400000000003,34605
0,0.1590619999999999,455.184,5.72809,25432
0,0.660209,197.231,5.05681,60115
0,0.4869489999999999,377.542,7.58771,10283
0,0.4113199999999999,452.36,5.7686,52011
0,-0.0881971,374.165,5.09731,30359
0,0.969934,340.309,2.92165,54900
0,1.07343,250.708,7.8398,65140
0,0.8810610000000001,434.926,15.3601,7771
0,1.26446,419.051,12.461,41984
0,0.694248,369.763,6.042619999999999,25523
0,1.16918,423.227,9.36104,60883
0,2.35562,353.82800000000003,15.8612,30461
0,0.515355,395.571,29.4101,29848
0,0.704904,357.716,6.25272,63852
0,0.715196,477.068,3.13513,23928
0,0.438713,403.656,2.47498,50171
0,0.574164,122.332,6.06067,29014
0,0.180188,382.74,5.3925,13191
0,1.26349,421.417,7.718089999999999,45840
0,0.669187,432.856,3.36288,64746
0,1.13051,145.106,4.6504900000000005,32370
0,0.958679,361.418,4.13605,35722
0,1.41961,430.721,5.96892,50156
0,2.43606,370.592,3.8061,63269
0,0.488526,103.52,4.2998400000000006,58201
0,0.7009810000000001,368.032,9.14172,43906
0,0.8711770000000001,428.957,8.448780000000001,33230
0,0.918621,486.098,12.5845,46543
0,1.51907,403.957,5.31554,19758
0,0.604051,476.423,4.460780000000001,64065
0,0.168826,463.604,7.17644,56854
0,1.14242,278.861,5.08409,40839
0,0.844447,439.823,3.74402,50733
0,1.09925,85.261,5.49274,67127
0,0.128624,366.8130000000001,11.1542,50858
0,0.0520790999999999,454.99,6.78108,734
0,1.14803,457.47,3.95985,50464
0,0.232544,487.647,3.64634,71040
0,0.405382,312.095,5.77844,27149
0,0.4325479999999999,268.011,3.3350699999999995,11161
0,1.61079,498.21,13.7749,47466
0,1.3563,336.435,2.56697,70214
0,0.5291359999999999,487.36,4.42592,39606
0,1.1578700000000002,286.99,5.81102,48321
0,2.06228,373.42800000000005,4.74541,11448
0,0.477581,260.986,7.43998,13714
0,0.8718739999999999,397.87,8.33261,57437
0,0.632117,155.83,12.8217,60433
0,1.10667,425.573,5.18467,16397
0,0.182953,419.891,3.63004,51941
0,1.41455,302.273,8.499130000000001,23013
0,0.131391,435.478,10.2185,66824
0,0.458725,342.235,8.18366,65488
0,0.334823,433.6,5.17664,41187
0,0.609981,99.7491,3.0652,34954
0,1.1257,336.324,4.31874,3856
0,1.28146,160.111,3.75432,43027
0,0.889436,303.678,6.78735,70704
0,0.784064,311.455,19.8495,59294
0,-0.162832,336.307,11.2426,14342
0,1.29263,406.322,3.63786,37811
0,0.194529,484.204,4.50565,12880
0,1.28757,217.003,5.67059,14854
0,0.577092,226.562,4.29484,48407
0,1.18085,362.636,3.5784,19774
0,0.19549,444.497,4.99495,27938
0,0.70655,261.687,4.345,16993
0,1.37742,443.388,3.42065,46801
0,0.0990406,393.979,6.886489999999999,35004
0,0.444982,416.571,1.6452,62550
0,1.41529,203.176,3.83394,71557
0,1.00084,392.975,2.63196,15168
0,0.351562,365.283,3.19072,69589
0,0.2299969999999999,380.131,3.60438,22077
0,0.507074,269.85,6.13594,60792
0,0.7055520000000001,221.13,3.23591,63300
0,0.6816979999999999,322.665,2.94901,70629
0,0.118591,136.352,3.06659,61730
0,0.678161,434.242,1.85962,42759
0,0.7852560000000001,194.291,5.19029,53081
0,0.264671,292.532,6.90384,20398
0,0.340707,309.043,4.99479,21770
0,0.6482829999999999,152.841,3.33802,67120
0,0.635508,293.841,7.15485,56719
0,0.700387,470.256,2.51056,39365
0,0.6914710000000001,410.686,29.9855,55183
0,0.0559137,488.226,3.92707,22901
0,0.543276,403.952,5.07742,41220
0,0.663225,301.087,4.55255,51306
0,1.22314,377.712,4.39101,60420
0,0.359396,421.394,5.03512,26922
0,0.499075,304.434,4.64452,8532
0,0.2290829999999999,474.074,6.36707,8672
0,0.0650998,297.902,27.8464,63930
0,0.488412,202.268,3.94438,27543
0,0.83055,297.253,5.92626,60426
0,1.20761,448.719,2.79225,65144
0,0.176453,489.61300000000006,3.8634,3353
0,1.00773,148.898,5.66143,1482
0,0.645163,368.366,2.64661,27467
0,1.11036,392.2,2.56266,66411
0,1.37195,483.516,4.65836,36545
0,0.377004,388.009,2.94235,35737
0,0.664557,374.939,8.198210000000001,34668
0,0.658686,428.432,11.5222,41067
0,0.873778,450.515,3.10538,46099
0,0.786529,327.298,3.02932,60025
0,0.973766,387.804,10.1629,45062
0,0.900185,389.699,5.859380000000001,10447
0,0.464354,437.297,5.07493,43535
0,0.6170399999999999,296.505,7.83033,6795
0,1.30808,431.878,18.9803,58384
0,0.3371699999999999,455.38,8.04999,53223
0,0.1206849999999999,411.23800000000006,7.422989999999999,43109
0,0.327905,270.022,4.925590000000001,2845
0,1.19413,187.007,3.1295900000000003,16788
0,0.624894,441.397,0.765662,25820
0,0.6423260000000001,493.162,3.24832,65465
0,0.389086,404.235,3.9438,41825
0,0.658968,449.18,4.23683,50018
0,0.966235,423.555,5.99241,9133
0,0.316981,375.16,4.186730000000001,41037
0,0.7861779999999999,288.79,3.14514,63992
0,1.17976,238.389,2.42173,19953
0,0.8922389999999999,394.169,4.71691,24993
0,0.184606,409.651,5.95811,23335
0,0.693431,183.939,5.54245,46542
0,0.217844,489.601,5.37629,70341
0,0.5549310000000001,294.488,7.645739999999999,69630
0,1.03394,299.44,4.14853,51359
0,0.366609,382.968,12.9652,66471
0,0.981973,379.293,2.40473,65432
0,0.825677,484.312,1.97821,36434
0,1.0610700000000002,238.474,3.08326,11572
0,0.918538,295.463,13.2315,22821
0,1.16948,218.974,4.76283,14263
0,0.146011,302.695,3.30982,54911
0,0.965665,367.497,8.02392,63344
0,0.6385390000000001,347.67800000000005,7.82973,42798
0,0.298881,454.572,5.93421,1009
0,1.6743,474.013,4.90642,70418
0,0.705525,398.1,13.2314,5764
0,0.502256,424.747,3.58892,30584
0,0.498977,241.444,6.77094,23213
0,0.861439,485.924,2.10537,1517
0,0.0386754,456.47,5.40086,55825
0,0.8324739999999999,456.574,4.46885,2632
0,0.538959,458.429,14.6641,44750
0,1.47778,430.432,13.0819,62274
0,0.7370800000000001,228.766,6.29134,43840
0,0.893797,399.597,1.97025,60492
0,0.53057,476.89,3.04543,39517
0,0.5837479999999999,414.956,12.5014,6969
0,0.443809,478.519,3.91371,50617
0,1.16742,408.424,5.09285,15586
0,0.7865989999999999,495.879,47.7298,16886
0,1.52366,278.677,3.07282,66285
0,0.772614,426.184,15.7341,6252
0,1.26479,309.581,7.0069,7876
0,0.8248049999999999,324.92900000000003,17.8669,5557
0,2.03192,224.452,11.5422,646
0,1.01632,372.582,2.25862,17107
0,1.32259,356.898,2.83584,10277
0,1.06941,495.92,5.641290000000001,18935
0,0.327942,429.07,4.52733,9728
0,0.336536,260.695,12.191,49441
0,0.536614,394.732,4.86651,6673
0,1.54588,491.015,18.6028,11632
0,0.334903,426.003,6.02019,14696
0,0.351618,405.961,14.9054,52892
0,0.4438149999999999,433.388,5.69961,41523
0,1.16319,190.817,6.90343,5933
0,0.4760979999999999,432.393,6.0531,2708
0,0.1192109999999999,473.362,5.85923,44070
0,0.26038,452.825,5.21556,22093
0,0.0971073,447.32,5.598990000000001,52252
0,0.152805,320.141,5.22926,39013
0,0.575928,166.799,5.45504,49952
0,-0.0691366,496.233,2.73988,25018
0,1.31377,223.449,9.29941,21000
0,0.575631,469.474,5.66818,68763
0,0.504774,437.685,6.77646,47422
0,2.7282,454.149,2.26557,52379
0,1.66015,449.496,4.63778,63843
0,0.853627,395.056,3.4686,53555
0,0.0753586,444.04,3.5015400000000003,3461
0,0.71818,450.965,2.52161,33447
0,1.01057,437.31,2.483,14749
0,1.83028,266.811,12.4961,22275
0,0.0691051,451.848,6.38284,62511
0,0.5167109999999999,429.326,4.86872,58498
0,1.47439,412.86300000000006,3.26758,71331
0,0.663131,350.06800000000004,7.33591,31076
0,0.767357,387.936,3.4298300000000004,959
0,0.581453,415.736,4.37174,53157
0,0.925145,225.092,4.8962900000000005,12708
0,0.25582,439.357,5.33577,36120
0,0.907718,451.943,2.61737,10111
0,0.438634,489.61,30.94,31274
0,0.775254,240.256,4.18518,42273
0,1.20507,405.343,9.62524,49731
0,-0.181831,434.005,1.7413,12681
0,0.431679,390.06,7.60678,40571
0,0.854672,327.37,7.90825,9996
0,0.8440979999999999,427.822,2.88106,67208
0,0.735265,396.934,2.72446,31094
0,1.56694,137.362,2.99286,18748
0,0.464445,378.776,4.25176,11472
0,0.27791,450.205,6.25663,3026
0,1.0407,464.508,2.47515,1764
0,0.469283,378.929,4.1056,47463
0,1.62185,411.595,3.60925,10313
0,0.0528125,374.685,4.51978,63481
0,0.750938,352.807,6.81826,70837
0,0.465258,310.756,5.86571,72944
0,0.828758,469.609,3.45616,61496
0,0.514407,486.627,4.5248,35802
0,0.71973,230.497,4.238630000000001,744
0,0.396236,453.127,1.97541,59477
0,0.859815,476.91,2.19911,70308
0,0.56808,223.96,6.22309,2948
0,0.193054,454.925,5.61908,59023
0,1.2154200000000002,457.892,3.22594,13885
0,1.31549,131.721,12.7364,63099
0,0.510981,384.016,16.3524,46525
0,1.18134,337.721,5.1189,72942
0,1.2876299999999998,455.815,8.85369,59463
0,0.906861,466.939,4.59663,56952
0,1.21088,442.295,12.1099,20207
0,1.4678,318.938,17.1373,5027
0,0.4915229999999999,362.838,6.27009,43897
0,0.514325,283.644,2.47547,8123
0,1.52911,455.251,1.7191900000000002,34440
0,0.787068,454.417,5.224019999999999,46715
0,0.262718,378.593,4.082330000000001,12260
0,0.646253,461.148,4.45276,32408
0,1.15428,498.658,2.43535,23889
0,0.8279989999999999,489.458,11.7301,46173
0,0.62679,434.778,5.83745,16758
0,1.52562,287.718,8.63463,44774
0,1.0796,413.646,3.15001,56976
0,1.53356,418.752,4.87648,17185
0,0.571496,459.339,16.6762,45915
0,0.375503,422.916,5.75827,15274
0,0.602934,130.305,4.74143,66930
0,0.141922,465.443,6.37787,11015
0,0.49495,134.48,6.041930000000001,69521
0,0.584496,381.295,3.2066,52988
0,-0.1322569999999999,483.782,25.8192,33461
0,1.07587,445.02,3.96528,62666
0,0.908486,415.826,7.752610000000001,69287
0,0.7708,459.842,9.74959,25801
0,0.749525,357.215,3.72537,20297
0,-0.2284739999999999,445.176,3.99142,47191
0,0.1609259999999999,453.496,8.96209,22144
0,-0.0326154,480.616,17.3683,71911
0,0.8629399999999999,408.749,5.21157,42008
0,0.556104,367.929,4.51515,51334
0,0.782787,414.905,5.84558,11256
0,0.632038,380.918,4.2919,18731
0,0.906407,417.7480000000001,3.70484,5265
0,0.965489,278.66,4.23609,58714
0,0.231627,381.221,5.73696,21108
0,1.14766,71.0523,12.7336,3770
0,0.454664,412.342,3.74497,19667
0,0.92659,442.67,9.33969,9712
0,0.6075119999999999,397.759,2.17214,18742
0,1.02158,342.41900000000004,5.43281,14556
0,0.439797,498.815,18.2247,1138
0,0.504799,483.758,12.9779,44054
0,1.19042,458.237,2.96682,26747
0,-0.530543,463.016,6.15929,58911
0,0.726362,293.741,9.93088,9531
0,0.128633,298.783,3.5944,20801
0,1.17794,408.008,3.29505,61297
0,1.56664,356.011,1.60739,54657
0,0.937212,453.335,6.01433,43364
0,0.556825,490.759,5.32139,40232
0,0.468075,312.905,4.19966,24294
0,0.0932928,419.737,4.08333,72426
0,0.535374,464.323,6.18487,39504
0,0.530784,331.791,5.58731,3916
0,1.4716200000000002,433.369,6.20711,36299
0,1.85706,363.783,6.606560000000001,68510
0,1.18943,205.96400000000003,15.381,56296
0,0.922001,182.385,6.3807,18597
0,1.6477099999999998,341.207,3.84103,4856
0,0.765426,337.76199999999994,3.27432,40044
0,1.01882,261.111,8.13946,21266
0,0.00023899,454.12,2.90527,68780
0,1.53622,354.615,10.0654,52585
0,0.868323,366.293,3.88498,33857
0,0.922586,322.976,3.4396,14583
0,0.217373,497.538,4.69267,27017
0,1.61368,188.532,5.16976,28767
0,-0.628753,395.18,4.8434,17655
0,1.04036,450.275,2.6427400000000003,7724
0,0.514392,413.33,5.881880000000001,9305
0,0.187589,329.835,2.94271,67891
0,1.09174,422.512,3.95891,36890
0,1.87825,416.319,5.9318800000000005,54747
0,0.7014050000000001,275.349,9.56057,11084
0,1.29778,429.004,3.81965,18675
0,0.0765703,199.205,4.25363,4583
0,1.13497,203.647,3.65121,65817
0,1.35497,101.325,3.53291,29264
0,1.0570700000000002,374.789,3.28764,23763
0,0.279877,219.068,7.832969999999999,61868
0,0.8991969999999999,437.576,1.6193799999999998,31491
0,-0.273481,437.999,6.376180000000001,41522
0,0.0725002,278.578,22.8749,1737
0,0.941967,129.75,7.5146,25000
0,0.00929868,458.836,8.56676,5004
0,0.998916,473.467,6.34661,21788
0,0.570908,444.318,2.24442,1010
0,0.386098,442.943,14.6851,72731
0,1.06085,368.699,3.80496,23266
0,0.715541,304.079,4.05511,26227
0,0.692049,461.149,5.93761,64210
0,0.922093,305.41900000000004,8.14365,30702
0,0.2786599999999999,403.101,3.28047,16498
0,1.0538299999999998,459.699,4.30801,3096
0,1.3158299999999998,168.873,8.4927,64684
0,1.04266,494.179,5.164569999999999,51431
0,-0.000651494,430.809,3.69314,39096
0,0.925947,461.345,5.35986,47353
0,0.731416,284.367,6.9732,54545
0,1.38959,314.955,3.3697,28750
0,0.845161,403.418,9.32959,45899
0,0.483767,355.25300000000004,4.43578,35776
0,1.04001,463.181,6.946510000000001,4379
0,0.991698,412.131,5.68655,22
0,1.08373,429.5580000000001,6.437790000000001,66438
0,0.141438,328.641,20.4319,51810
0,0.5472199999999999,454.145,5.74097,25106
0,1.47165,445.639,4.49991,3349
0,0.911423,302.76,13.8258,29076
0,0.810028,319.782,14.3612,2311
0,0.772151,426.3730000000001,3.33126,51982
0,0.997502,322.41200000000003,3.05216,43650
0,0.832736,390.265,4.68665,1437
0,1.15225,256.16700000000003,4.24748,9214
0,1.33855,349.242,29.2921,43950
0,0.768153,448.104,4.14615,71395
0,0.8814270000000001,408.904,5.2688,22262
0,-0.348786,380.844,16.1503,22164
0,1.69138,309.966,3.56604,37785
0,0.295861,467.737,3.54667,68183
0,0.964628,282.455,4.54844,39229
0,0.5938399999999999,407.49,5.7284,50277
0,0.0885373,470.685,6.946910000000001,26001
0,0.3961,362.526,6.10777,50953
0,0.531273,469.775,3.93647,43339
0,0.479271,288.851,5.98532,978
0,0.209684,407.699,3.53424,2250
0,-0.18946,447.1830000000001,8.54473,8563
0,0.795953,440.632,5.94311,23277
0,0.3790199999999999,436.975,3.15185,33142
0,0.414153,237.117,5.02182,10224
0,0.8987700000000001,264.488,5.99414,11742
0,1.23856,458.963,6.597360000000001,36013
0,1.00126,464.769,4.40753,17510
0,0.901494,233.883,9.99025,70196
0,0.760868,440.754,7.67002,42601
0,0.424185,426.012,4.18233,8381
0,0.556325,411.965,21.5056,11009
0,0.414697,484.023,6.41215,38288
0,0.872394,466.0580000000001,1.20558,34775
0,0.778908,366.334,8.57329,42644
0,0.0171136,494.016,3.81671,11258
0,0.7839619999999999,172.225,8.097489999999999,17824
0,0.727216,269.97700000000003,7.9427,47696
0,0.538276,483.6830000000001,3.72759,7928
0,0.369156,459.284,5.8405,53395
0,0.2456199999999999,464.724,5.38095,54372
0,0.216536,358.836,11.6162,50675
0,0.3628969999999999,402.946,8.999410000000001,35071
0,1.58956,474.135,2.35255,18929
0,1.01205,331.009,2.93269,49938
0,0.8346899999999999,351.398,9.70145,72479
0,0.206652,194.751,7.010039999999999,8864
0,1.31352,264.226,7.05761,51723
0,-999.0,-999.0,-999.0,38353
0,0.830692,297.95,3.9065,35014
0,1.01676,334.25300000000004,4.08116,54359
0,-0.1849049999999999,439.205,7.69463,3540
0,0.965159,279.845,3.09112,8854
0,0.162252,407.321,5.21579,2612
0,1.37595,415.759,10.0514,16673
0,0.778297,388.157,18.1671,30447
0,0.235631,216.96400000000003,5.21758,41814
0,0.426911,450.043,4.7441,4724
0,1.0285799999999998,238.788,4.29755,22048
0,0.96647,477.727,2.05278,67449
0,0.784234,417.274,2.58873,9351
0,0.39836,231.58,2.2174400000000003,68523
0,0.90154,459.073,17.7224,10666
0,0.766421,361.641,3.80415,5425
0,0.0958863,415.056,6.97023,27952
0,1.12398,455.24,2.84903,37911
0,0.546447,437.214,3.15219,41070
0,0.15783,486.12,4.4658,22003
0,0.199548,491.6230000000001,9.7564,56126
0,1.00728,423.578,9.94668,64124
0,0.781242,471.564,4.996659999999999,72236
0,1.33087,171.926,6.29194,44400
0,0.615608,467.039,4.259580000000001,13354
0,0.0285004,130.369,6.584969999999999,17115
0,0.46128,313.634,7.36817,23912
0,0.542235,482.491,7.27084,56662
0,0.139617,475.462,4.6916,72537
0,0.141958,470.611,35.1996,68840
0,0.17445,442.997,4.0392,14739
0,0.98771,407.581,3.56848,53890
0,1.68803,111.673,3.13241,10585
0,1.31447,312.46,5.91487,33977
0,1.02344,121.459,3.85278,41566
0,0.901198,337.326,4.98684,8996
0,0.961374,376.076,3.64594,38438
0,0.61268,383.21,9.93711,51111
0,0.148547,481.292,6.51433,51305
0,0.0174692999999999,471.411,14.618,67961
0,0.919691,478.276,9.57894,23630
