miniboone/table_1_3.ParticleID_17,miniboone/table_1_3.ParticleID_1,miniboone/table_1_3.ParticleID_32,miniboone/table_1_3.Key_1_3,Key_0_0
17.8135,0.950948,0.64047,59883,59237
22.014,2.00346,0.731839,58292,26709
6.01391,2.01361,0.747549,4784,31932
20.6574,2.22966,0.7805840000000001,26050,18576
16.324,1.66862,0.982002,3711,64145
33.4111,1.85981,1.34259,12721,23518
26.7214,0.320936,0.53874,59830,17000
30.1566,1.49816,1.57357,27633,35752
7.84582,1.09891,1.19552,60657,2183
84.2769,1.61679,1.38252,3317,16103
77.5488,1.5007700000000002,2.08953,19724,19292
21.6903,0.667284,0.475263,49326,71599
10.5068,1.36612,1.17233,27487,65775
47.432,1.28795,3.99266,65488,1801
17.5118,1.74492,1.02989,9378,14141
7.915310000000001,0.473423,0.604542,48033,44468
4.11077,0.954446,1.28942,508,51868
6.18729,0.843917,0.7327359999999999,4033,38182
23.1754,1.81058,3.26736,24982,56460
6.59244,1.85514,0.704362,45891,10533
15.7368,1.01306,1.85255,1684,14782
10.6838,0.504929,1.76165,9837,16212
44.2097,2.80315,1.6011799999999998,44536,17693
38.7047,0.967444,4.13119,25581,46580
4.3058,0.345484,0.363372,63615,28792
17.1233,0.27835,0.5903430000000001,13358,29603
14.69,1.35104,0.519868,413,25850
89.7553,0.616646,1.03637,72910,12373
23.9179,1.28122,0.33568,29022,22407
13.9892,0.303135,0.276028,36315,36709
23.3573,1.70775,2.77693,31532,32037
12.4575,2.02684,3.29003,68680,5624
38.4655,1.53457,1.31633,64890,3196
18.5617,2.07413,1.0310700000000002,33185,2990
12.1368,0.219793,0.341165,18079,30347
18.2236,1.31807,1.97818,42538,56150
50.3358,2.37623,1.34832,55818,32331
8.518880000000001,1.38523,0.958966,23996,31142
16.6385,0.382971,0.400694,21378,44702
4.49167,0.907644,0.326191,34866,19281
184.009,0.287384,2.17084,43701,6138
11.2396,1.16366,0.913326,4430,24792
15.9772,0.291649,0.8852190000000001,70247,4511
6.0904300000000005,1.9963,0.8716020000000001,38064,53036
45.467,1.4704,0.958767,48016,50417
10.2048,2.4972,1.44123,46820,45353
11.2412,1.50369,0.506596,38067,14973
13.8487,1.98685,0.976046,15038,38232
43.8197,0.41877,0.683082,26352,61782
29.7205,1.95377,0.868819,54721,47439
10.3023,1.83793,1.11126,40712,28825
20.7312,1.49916,3.02523,17740,67046
13.0155,1.21196,0.415909,48956,28753
8.50243,1.23102,0.5019399999999999,33492,60103
8.236419999999999,0.827435,1.92137,30238,24480
26.4492,1.47922,2.81462,48586,58514
344.667,0.2324449999999999,1.5025,59658,17634
12.6108,0.8767450000000001,0.479916,29522,19796
10.0078,1.28766,0.981435,46374,30401
3.80801,2.73423,1.26675,41093,49377
79.2181,0.299409,0.336686,37323,25856
29.198,0.250483,0.314717,34013,38890
100.019,0.670089,1.79531,35798,21045
9.79429,1.44608,1.3420299999999998,64274,31983
6.50758,1.31221,0.782311,19363,38401
15.7968,1.37907,1.17077,55373,56349
16.239,1.22272,1.46497,36762,827
58.1144,1.2749700000000002,5.47559,5979,15745
48.8058,1.90385,2.48291,333,16500
16.4896,2.11307,1.0946,65512,41353
36.326,2.69063,2.16649,12810,29870
10.3469,0.8565360000000001,0.644188,7710,64490
10.1322,1.3207,0.813286,16457,13987
40.9367,1.40485,1.28755,23202,43073
45.4616,1.00304,1.75605,60096,53956
49.0687,2.17597,4.0709800000000005,4647,46473
14.1602,1.16825,2.1110900000000004,42082,14946
30.4427,0.803854,1.58465,22817,17118
17.2209,1.54831,1.3401,30059,7572
7.717919999999999,0.5250229999999999,0.789209,51268,66835
6.09548,1.14636,0.774399,29944,725
18.2885,0.323741,0.232657,23232,61565
27.3563,1.63804,2.33358,17061,12561
153.126,1.97266,1.07548,61382,1180
27.0242,0.399602,0.26263,21279,67826
53.6828,1.47491,3.4626300000000003,23193,23554
12.2192,1.19572,1.18573,62139,14502
57.1489,1.7997299999999998,0.819751,9014,61766
4.622,0.527464,0.32265,4018,67663
5.64414,0.4563319999999999,0.573091,1964,70733
8.7384,1.19253,0.672895,71512,60426
7.24268,0.180413,0.26904,46986,4671
4.674119999999999,1.22186,0.820199,16161,46706
24.7189,1.4761799999999998,1.52833,68688,45063
22.6917,1.23221,1.72168,55990,17894
44.2939,1.62716,0.873843,62962,44399
15.603,0.6199439999999999,1.33604,28210,69041
24.9671,2.08196,1.0335299999999998,287,1519
17.2408,2.82659,1.27929,59395,16747
8.81594,1.25054,0.710896,59295,8025
13.558,1.49193,0.804227,60605,61552
3.95106,0.729517,0.37096,29583,20816
5.77567,1.31597,0.823858,32591,58594
20.2504,1.31813,0.814592,70195,15577
29.3325,0.620428,1.10818,48221,5687
11.4632,0.479412,0.592734,12767,46039
9.88967,1.4134,1.38105,26182,12406
127.781,0.771839,1.6938,345,32415
27.6768,0.999976,0.771596,66685,52888
277.063,0.231458,0.933147,46208,56221
99.9288,1.53393,0.794478,32,3875
18.4483,3.37112,3.93665,32482,19797
32.1765,1.90457,3.71005,6501,22642
57.5395,2.01129,2.51859,52446,37485
7.86297,2.19027,1.24491,40904,42174
20.0221,1.92712,2.84395,36074,24539
8.41372,0.802297,0.315866,35635,43363
28.0894,1.83591,1.0854700000000002,44871,19011
27.4536,1.01769,1.2334200000000002,29494,23481
45.5199,2.20852,0.8943979999999999,24090,18860
4.59655,0.731012,0.813659,20924,21597
6.28038,0.6655810000000001,0.712252,64382,71796
14.4955,1.06038,0.669411,54620,22692
11.3294,1.30733,0.816409,42614,4552
11.1924,2.71138,0.587831,16936,43016
7.7199,0.988548,1.19642,43356,61686
2.19406,2.26278,0.587929,37030,11937
30.9717,2.03863,0.976497,14753,49884
11.9745,0.938567,0.303437,25604,28750
4.58643,0.262835,0.3442119999999999,40634,46021
13.5205,0.4502029999999999,0.342165,71586,51352
27.2,1.2604,1.25447,16749,24579
6.06379,1.14741,0.5175310000000001,35127,64203
17.6575,2.11981,0.8372379999999999,17697,23247
33.6847,0.2781,0.364461,44273,71160
7.047630000000001,0.4678199999999999,0.326965,13014,7229
16.7075,1.17973,0.920438,30139,31929
67.7662,1.32562,2.97939,10741,49922
8.85639,0.763712,0.622495,63916,7335
103.091,2.38432,1.13596,15178,26896
10.802,0.287387,0.215268,60324,43291
3.90979,2.59026,0.854126,21905,6125
37.4482,2.56345,1.29659,49420,45845
6.80575,0.512232,0.355907,64427,65911
4.4713,1.27401,0.39023,67904,56992
20.945,0.963151,1.17815,66873,56376
46.7242,0.360098,1.19373,34388,24518
50.0638,1.03829,2.37378,20530,37796
4.82618,3.64335,1.7210900000000002,24643,49764
39.6738,0.96191,1.77338,72292,10599
12.5487,1.07375,1.00171,5924,47960
7.49653,1.73586,0.146592,56887,11604
53.832,1.60665,2.70047,63509,14304
7.275189999999999,1.7523400000000002,0.7985939999999999,48833,41164
44.2266,0.881602,1.51473,8943,69049
11.7482,1.13078,0.560475,59317,17808
29.6675,0.960528,1.64907,16174,510
5.63731,0.179863,0.5453140000000001,8501,65770
51.4368,1.97425,2.1354,46376,59775
31.8213,1.59684,1.5397299999999998,11515,20403
14.477,0.952869,1.38345,17084,33511
6.81345,2.23227,1.04391,53914,5065
39.1427,0.955031,2.4013400000000003,22026,22569
8.19747,0.4299659999999999,0.491434,72522,21285
21.7053,0.95077,0.703324,47487,31770
49.9784,0.57665,1.00416,32715,65118
120.279,2.26143,1.42531,66243,50898
26.5899,0.178831,0.607498,3432,4183
23.6938,1.00388,1.03701,3513,45333
7.712330000000001,0.503043,0.480529,33577,33316
9.61846,0.817584,0.907187,63504,51520
25.7505,0.373238,0.460426,61669,7238
63.6875,1.9252,0.484593,32094,56204
11.2539,1.87116,0.6808420000000001,59638,52568
16.8809,2.28879,2.20586,63582,16863
22.3632,0.809493,0.925717,5252,19218
25.6805,2.2478,1.28962,3017,15065
4.83511,1.60228,0.8190970000000001,38198,51817
34.8546,0.592173,1.02904,35227,11677
14.2989,0.5120100000000001,0.978546,42671,72280
9.54757,0.537329,0.801733,70988,20555
31.3028,0.917356,1.46424,20808,66533
6.258030000000001,1.17515,0.834139,8513,8856
18.3815,1.4119,0.6949029999999999,71093,7505
2.60701,1.20446,0.792632,4347,72982
14.2465,1.26178,0.596907,34089,55988
20.3276,0.636376,0.288632,15488,19831
4.53292,1.67799,0.60985,27634,19016
29.1651,0.79474,2.57995,15845,21413
13.4957,1.8025,1.6093,319,64377
31.0238,1.85129,2.19563,4292,39310
4.91325,1.19701,1.16629,7126,22014
6.04442,1.22308,0.903468,59211,67615
32.0292,1.41329,1.03649,53586,55961
14.3411,3.08911,0.807542,16474,36249
11.3194,0.453847,0.631274,34945,15336
23.4037,0.980676,1.33008,52165,2422
54.5246,0.777425,2.15389,49087,63425
3.93655,1.23528,0.941614,44904,14077
23.1729,0.932201,1.77659,48194,27639
7.75236,1.34472,1.28013,20842,22865
19.2494,0.5848760000000001,1.01321,12026,6984
11.7829,1.38806,0.75369,38366,12697
58.7388,0.233752,0.401807,65790,40311
19.7475,0.8732840000000001,1.67157,50328,5914
7.955830000000001,0.8820690000000001,0.655487,22408,72433
19.3611,1.06406,0.944584,41715,17736
5.31271,0.945891,0.60946,63718,62935
10.6798,0.3447969999999999,0.2423739999999999,63729,29655
12.3366,0.330438,0.145515,64639,8707
19.8043,0.315619,0.514571,16292,16865
14.1522,3.80357,1.32007,23855,42186
48.1412,0.885191,1.6786900000000002,19526,43627
10.9196,2.94493,2.38155,4511,15772
39.1171,3.02841,1.50396,38734,8759
19.6891,1.89802,1.24932,41515,52136
10.2026,0.6005149999999999,0.70006,42746,51578
7.1177,4.18994,0.8743920000000001,21106,33415
12.623,1.87455,1.13884,66008,663
13.7616,1.2815299999999998,0.978851,27952,6850
8.35455,1.8162,0.521402,65766,54386
5.23054,0.0755393999999999,0.130521,16405,27261
8.00636,1.6929,0.626686,32726,58663
13.4028,1.7323099999999998,0.6851430000000001,40143,27239
2.38925,0.8950370000000001,0.385467,67243,41541
6.789160000000001,1.7364700000000002,0.600825,41667,45494
12.7684,1.85227,1.77008,63208,2226
11.1888,0.5788449999999999,0.971125,35263,4083
13.2849,0.783365,0.996427,29183,49411
8.191989999999999,1.94579,1.10448,24440,62366
19.9004,1.96204,1.17831,39938,45785
5.90294,1.25065,0.816773,51459,14818
29.4723,1.22139,1.50903,27491,48890
1.9496,1.01075,0.479687,3818,65728
34.8508,0.7295520000000001,1.11976,23065,27732
6.066330000000001,0.803032,0.400079,22801,2012
5.33397,1.12257,0.309685,18811,25026
42.335,0.284046,0.881191,63872,3193
35.3133,0.241256,3.23473,69961,9864
3.94183,2.83428,0.575254,22870,17393
19.9847,0.599483,1.09369,16468,27123
14.8293,0.934108,0.947032,3610,36960
68.3274,1.59974,0.434826,5922,66296
5.96114,2.24289,1.03559,32453,32453
26.0331,1.90377,1.76332,48027,34636
66.2219,1.60892,0.424025,45997,16733
9.6168,0.579836,0.406638,10424,7232
92.6569,1.18365,1.48791,14307,70767
31.9649,0.707288,0.771698,60271,39811
5.77935,2.19551,0.51246,53207,46054
10.5487,1.6865599999999998,2.21213,27412,49318
97.5478,1.68777,0.99163,14432,59083
49.696,1.12979,1.44983,69177,8691
51.1386,0.931728,1.58385,10550,51635
10.5164,1.60905,0.8405950000000001,45100,25574
2.80033,1.95511,0.261764,37079,16013
17.7833,0.255994,0.272599,43848,9329
4.46129,4.845,0.357941,42198,8563
14.7618,0.724007,0.535417,22864,10334
9.09035,0.935014,0.8645450000000001,57947,59869
14.317,0.394543,0.702581,13218,28566
70.3497,1.3678,2.61249,69396,30550
5.75854,1.45123,0.667694,3271,44212
9.57078,0.577182,0.374371,10623,13579
31.2285,0.262658,0.741913,23496,32020
8.96002,0.72051,0.363919,29314,43492
24.3575,1.09668,2.14383,52086,41993
3.35293,1.33515,0.806055,61344,764
22.2008,3.67702,1.98717,54685,53503
38.2795,0.6251369999999999,2.3450900000000003,19611,14506
8.13087,0.76494,1.26005,64112,4644
26.2232,0.542539,1.0461200000000002,25776,31601
13.3086,1.23539,0.985698,16239,30191
13.4111,1.40418,0.792416,63823,70868
49.3664,1.14794,1.63725,46286,36222
45.6283,0.8724620000000001,1.73005,6749,9763
5.57551,0.622879,0.278303,58888,25624
25.5381,0.729645,0.6103529999999999,71499,7549
18.7903,0.945436,2.3103,972,48100
7.01939,0.671392,0.576266,68101,56794
28.9563,0.7960050000000001,2.00045,67444,48615
-999.0,-999.0,-999.0,44492,59300
34.2744,1.0442,2.12412,54890,28472
6.879860000000001,0.876411,0.619879,57868,43801
46.419,0.749778,3.48801,67583,50690
98.7135,0.984069,3.03977,52683,46255
39.8407,1.06074,0.970788,30620,39911
9.86897,1.39631,0.907057,48965,40381
11.4591,0.873792,0.466145,46814,28152
3.40703,1.7599,0.544556,65775,41590
9.53888,0.7146560000000001,0.244858,50659,71094
182.294,0.242371,0.7790279999999999,9354,33242
16.5674,0.173254,0.132012,70999,19793
14.5564,0.76525,0.585906,42645,49245
24.7221,0.53715,0.461871,1930,48882
44.766,2.36782,1.51138,46576,24391
32.5084,1.52608,1.32957,59465,15269
35.5556,1.29601,1.72073,39640,51798
9.41192,0.3786469999999999,0.746988,71589,37527
11.0192,1.33086,0.817032,44855,37155
1.72371,2.73247,0.223986,66963,59797
8.00881,0.5157970000000001,0.608374,29103,7635
27.6338,1.06899,1.33702,15037,56574
16.7087,0.3927219999999999,0.80015,65190,67502
7.87557,1.44575,0.660231,24190,12894
41.8294,2.28355,1.47069,3118,49492
57.9579,1.40808,0.774141,65254,71784
11.4188,1.00815,0.441388,36819,54224
116.478,1.14535,1.45933,52002,69312
8.68367,2.28415,0.704964,69567,32790
4.03463,0.401802,0.4999729999999999,17132,55620
35.8577,0.78236,1.16893,58021,44090
5.65157,4.36209,0.617711,18173,60823
3.37025,1.39344,0.315725,44408,32135
29.2933,1.02422,1.82331,46320,40674
25.9831,1.06321,0.300784,19428,3659
9.33907,1.41739,0.656226,48509,7324
6.51952,2.66798,0.627131,17938,39527
16.6408,1.03796,0.753275,52839,12986
214.045,0.404567,2.25077,56816,1948
8.28791,1.41403,0.4367899999999999,10840,62869
59.251,1.00679,2.11061,72501,7466
6.31966,1.07896,0.425627,58594,29804
7.2009300000000005,1.53235,1.17413,742,16759
8.86938,0.920901,1.73992,50628,21491
10.4078,1.39416,0.821916,32524,28659
26.3164,1.4417,1.70028,22538,53257
48.9583,2.31323,1.82764,14133,10602
32.4204,1.55473,0.8940309999999999,20177,51989
19.3271,0.4507739999999999,1.91912,10312,55937
4.003819999999999,1.27712,0.557884,21536,9992
10.0673,5.8228800000000005,0.5142760000000001,35179,7980
4.0142,1.75066,0.4770359999999999,55724,28575
12.5495,1.07514,0.876967,20916,45885
5.91944,1.87272,1.08836,69377,41173
17.7153,2.47975,1.33748,66105,57079
7.25743,0.7624310000000001,1.7013900000000002,63682,70017
33.7677,1.96423,2.13832,55598,28603
92.9402,1.21494,1.09339,71971,35590
28.562,1.3118,1.74175,18534,34867
21.025,1.56934,1.45596,5832,57653
28.1225,1.77584,2.75625,53675,5281
14.6926,0.861661,0.957956,28909,15841
14.4484,0.8221299999999999,0.533871,56575,22025
4.48988,1.35096,0.91769,55785,4296
71.806,2.2675,2.26447,71311,2952
59.4401,2.61956,1.27605,40119,51170
9.54077,1.51205,0.777235,46441,41047
17.9129,0.5288430000000001,1.6638700000000002,2545,15904
12.0698,1.14178,0.835093,21053,33524
12.3357,2.28867,1.28794,50936,21748
31.1792,0.5266810000000001,0.971236,53328,39809
33.948,0.251533,1.30617,13429,24922
22.0573,0.682088,0.998059,14705,47472
23.0007,1.32838,1.25557,14875,11698
64.6583,1.25302,3.68956,45471,26121
18.389,1.4226299999999998,0.957475,4034,15143
23.1824,2.02555,3.03433,45428,71308
21.0544,1.50351,1.35217,44257,59436
127.981,1.23833,0.913285,16027,45521
43.18,0.39464,2.03826,72766,50178
27.424,1.36784,1.34902,40508,49649
16.012,1.90247,0.527287,16345,62350
18.9104,1.83895,2.32348,36150,55664
70.9151,2.71275,1.03465,15725,21818
211.35,0.210164,3.39141,19750,29231
7.942260000000001,1.08495,0.8402069999999999,63388,1426
16.0366,1.34568,0.7877569999999999,15939,9703
50.4457,2.36043,1.86185,44067,14671
41.6202,2.375,3.02061,26587,34774
26.3774,1.01831,0.989593,54761,9527
7.740810000000001,0.5358689999999999,0.72137,23215,62571
4.91009,2.2993200000000003,0.374514,49382,67584
16.5961,0.373699,0.368246,16455,39222
24.583,2.12406,3.13794,4400,22590
15.5214,0.312688,0.471518,46264,2214
7.928039999999999,1.30475,0.8896879999999999,52919,6791
31.5767,0.40391,0.682642,40301,49305
30.1738,2.05178,1.24894,51754,31522
15.3828,0.910537,0.846929,13663,65483
103.616,1.98844,5.12259,61401,52737
3.61853,1.93315,0.423116,45933,36316
26.4799,2.10887,1.86756,67846,16163
33.4387,0.4200819999999999,0.391028,7246,13025
50.7497,0.3421349999999999,1.63496,61706,67589
34.4679,1.01261,1.87932,46918,41712
25.9451,1.2166,1.96974,16162,19973
13.8305,1.42203,1.34932,71576,9187
6.40232,0.7821060000000001,0.427188,34099,35697
60.6181,1.69412,1.05734,11097,53010
26.0462,2.19788,2.0656,11976,19342
8.67346,5.57001,2.04135,30274,68975
8.30283,1.57282,0.476937,18912,1350
195.138,0.342076,1.41519,17110,6029
39.9871,1.97763,1.45319,67712,8526
14.655,1.06316,1.37359,38632,11137
7.350389999999999,1.7138799999999998,1.02331,18255,48695
45.9007,0.240706,0.472779,44269,4423
7.249210000000001,0.65356,0.5093479999999999,9377,67989
12.8223,0.997075,1.12006,47781,18496
35.4934,1.88254,1.6518,596,37979
14.1556,1.7677,0.984071,48229,16492
27.3331,1.84479,2.28899,66203,43422
7.479719999999999,2.12829,1.47601,69627,21488
5.47541,0.678793,0.463272,44787,10372
32.5091,1.7952400000000002,1.31638,10602,71630
5.6806,2.13701,1.50947,34262,5642
49.0929,1.83405,1.02054,65615,60326
60.4387,2.15857,0.946144,58841,9443
9.27631,2.7953,0.672661,39987,41112
39.2877,0.855358,1.79042,3641,54612
40.3761,1.60411,1.56147,7895,44988
21.5762,0.8901620000000001,1.38603,11290,35592
2.00864,0.608535,0.8307370000000001,12345,55520
15.6973,1.51463,1.9898,45730,42368
3.26721,2.25186,1.59031,1068,30481
8.56612,1.88084,1.50516,32558,32948
52.9702,1.46613,1.6759099999999998,9187,34259
4.41884,1.32087,0.455158,50877,311
14.209,0.232454,0.648985,62433,40096
4.60835,1.413,0.541209,46035,42709
19.637,0.547787,0.730325,23783,40210
10.3911,1.94606,1.27504,68433,1741
34.9834,0.988476,1.01762,41964,66340
5.14577,0.338978,0.294844,44016,39139
19.0755,2.36742,1.48895,17670,62534
6.03715,1.01119,0.542366,56801,54890
5.91676,0.491777,0.778567,13675,54787
96.6016,1.9002,1.17392,27432,23852
20.4473,0.301383,0.563311,2479,6644
78.4679,1.40202,0.948367,57663,37017
27.8259,1.96677,1.97057,51094,1482
11.9223,1.03374,1.46518,19313,21834
2.18676,2.0449,0.492514,27047,39750
23.3541,1.72697,1.76856,45436,27901
19.5225,1.31357,1.12216,48682,52173
28.8191,2.6952700000000003,3.1994,1703,58734
85.9746,1.31092,0.6165039999999999,6171,36598
13.9476,1.06005,0.8590709999999999,32463,8406
13.8534,0.356548,0.299036,72295,1844
15.7055,0.486737,0.5116430000000001,16025,57909
151.683,1.3841,0.776167,32903,33564
10.6803,1.89475,1.33657,56921,9714
10.935,1.68703,0.575662,29313,69643
19.5612,0.69752,0.930009,3132,7415
48.2937,0.53414,1.31814,40982,55638
25.4572,0.752347,1.1534799999999998,8263,66967
95.0828,0.8467879999999999,1.00736,24378,40561
28.7497,1.70667,0.608156,34677,27231
31.5189,0.516284,0.824306,70991,50203
56.9901,0.713005,1.66423,39360,42518
32.6646,0.948738,1.59654,42129,22082
6.34691,1.22148,1.98777,5284,55800
28.2555,1.10716,2.30579,72368,23603
10.9595,4.1226400000000005,2.11398,34635,19478
51.6744,1.74253,3.55791,16336,51172
33.3592,3.49772,1.19861,68598,50452
8.64983,1.60955,0.8545360000000001,56808,42998
9.67563,0.6632100000000001,0.452017,708,37701
82.9292,0.94746,1.67695,15082,44981
40.8206,0.584687,0.7370369999999999,25344,69073
16.0348,0.5667760000000001,0.523267,42965,66773
66.7555,0.705266,1.6825,21851,72547
41.0994,2.05607,2.10306,33451,41950
13.5799,0.700631,1.04876,67001,71372
20.4783,0.331258,0.8906569999999999,50620,46123
13.5001,0.651729,2.40171,7631,70151
28.2012,0.941613,1.16518,68186,58626
22.8238,1.69829,1.5547,69122,61307
11.3017,1.36722,0.81465,52727,58879
8.64886,2.56862,1.91773,67155,59001
9.76622,1.40478,0.4634649999999999,9681,31393
26.1963,0.695241,0.640181,63087,68825
14.4393,0.6731020000000001,1.31116,44186,59603
5.37614,1.16959,0.488484,71197,15449
7.736560000000001,0.654095,0.6711699999999999,72523,21295
34.0716,0.913648,1.51017,23078,68067
7.25616,0.256904,0.443216,10703,49532
12.4646,1.4418799999999998,0.954251,30220,30394
9.30841,0.503146,0.159724,2166,25295
26.3829,1.26763,0.893048,20390,68435
29.6398,1.25579,2.1867,4904,44275
13.4345,0.505566,1.06302,16870,28123
4.15829,3.57304,0.748919,37844,72820
56.8694,1.20446,1.5963,48986,33695
13.8995,2.13309,0.542853,10480,4088
6.69014,1.2871,0.96939,55672,59953
7.34017,1.70507,0.714978,70649,666
51.4908,1.51713,1.08764,28184,19032
12.0309,1.28281,0.7869659999999999,27768,32720
36.8684,1.5562200000000002,0.996604,3280,55047
12.5189,2.43231,2.77103,24353,12893
7.32878,1.6934900000000002,0.605334,16832,52404
5.63597,0.339649,0.2433699999999999,20828,18082
7.52464,0.769725,0.634788,33129,31797
4.22774,0.8317100000000001,0.2342489999999999,65208,7808
18.3734,1.25611,1.61966,56760,62921
11.5559,1.14937,1.20875,59667,21575
12.4729,0.8504520000000001,1.85539,47172,909
28.464,1.40428,1.33192,42803,47353
146.43200000000002,0.316741,1.54797,12623,60953
17.6354,0.8086220000000001,0.712825,41822,38462
39.0582,0.213052,0.354827,43904,24698
11.3725,3.45965,1.23431,11182,54822
21.116,1.58004,1.52559,13811,8998
5.08858,1.31926,0.346412,20254,48995
8.72097,2.02565,0.4414949999999999,70731,63273
6.56145,0.57889,0.350996,5878,824
9.25387,2.19756,2.25803,25370,59114
87.857,2.46732,2.9164,48186,70443
-999.0,-999.0,-999.0,70112,54073
15.481,2.30808,2.1057200000000003,2336,39341
12.6059,0.488808,1.58191,14896,19402
16.9347,0.930005,1.29761,750,37598
8.27099,3.3574900000000003,1.07887,53684,2923
5.827780000000001,1.83763,1.23276,22695,28530
4.8398,1.17556,0.6525529999999999,26373,50002
12.5992,1.60126,1.2403,9751,53105
114.689,1.34196,0.546097,10847,43354
25.1092,2.0387,1.85515,68833,67056
11.9289,1.26032,1.02822,25317,23880
7.12565,3.17337,0.338761,31894,7837
20.7343,1.70579,1.0762,12867,68667
20.9929,2.21841,1.15424,24181,28415
63.8066,0.450909,1.31001,2498,30037
6.75515,0.851994,0.5651109999999999,28275,30542
22.5857,1.24881,1.1805,58076,53463
45.0457,1.91433,0.6455930000000001,62934,45734
26.6261,0.449306,0.741027,64827,3304
19.5043,2.6326400000000003,1.48197,41626,24450
3.75398,2.4039,0.619494,18453,37445
3.4432,0.630656,0.355166,21357,34574
21.2541,2.2023900000000003,2.07723,37906,65791
40.5978,1.18435,4.17583,5563,31953
23.6021,0.845742,0.675778,50128,14530
38.1309,0.244714,0.8204670000000001,38416,17975
11.9678,0.49155,0.432799,42939,17067
19.4561,1.6862400000000002,1.14935,9463,38879
9.085,1.4062,0.847608,52551,4714
16.0855,1.14478,1.48612,32870,2597
4.293019999999999,3.94397,0.8639399999999999,26933,61223
13.5785,1.31747,0.916039,21275,40456
20.9475,0.732975,0.844932,66209,5727
70.1009,1.28774,6.214180000000001,42493,55100
36.2846,1.95093,2.20778,140,23303
14.4994,1.34471,0.768358,11393,44284
43.8438,1.24042,0.969123,61563,70383
6.50368,2.32344,1.53779,67836,66966
12.506,1.23429,0.533381,53150,14986
6.68214,1.68406,0.705105,28938,26127
28.4723,1.3166,1.63547,67780,54681
12.9418,1.24478,0.70417,71905,4824
20.6017,1.81356,1.61078,43396,32052
14.1709,0.653928,0.6466069999999999,38185,24889
3.05863,1.15035,0.6302220000000001,69175,8047
17.0064,0.393311,1.09461,8053,4054
19.2672,0.383824,0.997601,52471,59341
3.0110900000000003,2.52493,0.434392,51029,59622
12.2174,0.54488,0.45092,32342,47064
14.4702,0.8844350000000001,0.8424959999999999,11914,17770
23.9624,1.50702,0.5709810000000001,23740,71528
101.556,0.849158,1.25337,42669,41013
7.28028,0.342151,0.259158,6204,52709
13.848,0.692917,0.584515,26899,11966
23.462,0.8578290000000001,1.43908,47299,21996
20.0349,1.23242,1.95861,13519,19437
16.6539,0.475685,0.391741,15718,38037
69.4191,2.02928,0.428063,58051,62705
9.91928,1.23544,1.3988200000000002,25371,38534
47.0032,2.15414,1.49627,58560,5142
10.2501,0.919957,0.6108779999999999,6088,24731
31.5054,1.24693,1.86749,11181,65195
21.7917,2.53742,1.33306,60540,14377
22.2213,1.58196,1.09722,35956,54128
8.292860000000001,4.24252,2.00585,48703,30461
8.24547,1.38281,0.598845,19707,70178
5.90601,3.14293,0.534158,45224,69021
11.8619,1.79027,1.09976,56831,37602
27.2026,0.25895,0.339949,39909,51247
29.6823,1.69377,1.04792,19212,10929
19.6258,0.515493,1.2288,59527,38818
7.86602,0.989345,0.446362,46222,36682
24.5253,0.487766,0.648791,27949,53688
35.2351,0.341244,0.5896640000000001,71863,65453
7.64606,1.81379,0.343271,34805,8752
