all/superconduct_table_1_1.wtd_mean_ElectronAffinity,all/superconduct_table_1_1.mean_atomic_mass,all/superconduct_table_1_1.std_Density,all/superconduct_table_1_1.wtd_entropy_ThermalConductivity,all/superconduct_table_1_1.range_FusionHeat,all/superconduct_table_1_1.Key_1_1,Key_0_0
108.304363636364,105.62196,3705.94727084002,0.568545304634206,12.878,77,16262
105.367846153846,67.3682083333333,2728.15527190386,0.341907011490156,49.778,17373,2617
110.555269230769,94.186175,3511.87237691348,0.241451006088334,19.678,19176,4165
108.6484375,76.4445625,3194.93894591629,0.203111620258989,12.878,3023,3384
10.8952,53.4000975,2196.5,0.387589329953242,2.5,3944,12367
113.271428571429,90.1422625,3350.30285164755,0.244639046719328,12.878,5623,21069
63.165,105.463114285714,4147.24891649295,1.00964127163462,12.878,16158,16614
43.45292,78.114559,2098.37731592771,1.14904758980956,19.7,7927,19199
73.67,57.0655,2800.37784300736,1.33361367497168,27.478,18698,19077
104.55,157.117616666667,8533.84482842028,0.64232497777534,19.6,9759,8004
103.9,75.2281233333333,2696.92384434975,0.801477901472885,43.9,17814,14592
75.0666666666667,73.012956,4692.5,0.233791658706459,9.7,6146,10857
178.45,22.03785,150.0,0.0110057380206435,103.27,9106,18026
119.490697674419,134.7409,7927.84207912624,0.270265287754564,34.778,21067,4021
110.738461538462,90.2786,3422.72855597441,0.203148213514574,12.878,576,659
24.8968,15.7089,304.369658292164,0.786790829091452,96.3,7750,7726
106.85,67.4025,1527.5,0.0394097371239318,8.4,6095,5709
49.4333333333333,137.225,1515.0,0.269917452216093,10.5,16473,11400
109.682938461538,66.5058928571429,2662.99550489802,0.375430700077245,12.878,4737,9942
92.5300120048019,120.73388,7420.6881556259,0.423272584718616,32.778,6069,8181
78.53,46.79339,2978.03049010583,1.41202997343956,93.6,10559,3178
63.2035714285714,87.96575,3982.37783992471,0.81677876779821,12.878,9684,13031
101.25,138.93615,1304.5,0.101474174370352,0.300000000000001,12615,4513
83.5142857142857,89.4450125,3368.21994666807,0.188436608445128,12.878,16331,3516
179.176333333333,171.633666666667,7445.49528238384,0.237458542677654,8.5,6283,15286
153.8,77.587845,3799.84190460603,0.719818664868099,25.07,6991,9099
52.625,87.5111266666667,1660.39479910318,1.04842453378879,8.1,18615,891
1.5,65.38,0.0,0.0,0.0,13753,11043
111.917,74.290174,3230.29792161753,0.290232077499916,12.878,21206,9458
108.387261848528,76.4445625,3194.93894591629,0.203093644134349,12.878,16100,12880
109.859683794466,101.62801,3183.85648491991,0.194767012346663,12.878,16945,8586
105.43,71.8366666666667,2493.63082004267,0.137203474049481,15.77,1735,10137
50.3333333333333,51.2521230933333,2885.79906130386,1.0124903023468,25.1,16985,19734
62.87125,92.0890583333333,4229.95702522892,0.839798251377182,12.878,2196,19292
48.0,51.85869,3055.0,0.693147180559945,23.2,16850,3030
160.242857142857,70.1243333333333,4198.23569143558,0.0264701290440657,32.8,11962,15514
69.864375,75.05873,2869.67961173483,1.0498127812595,27.478,10917,132
48.36,72.0781333333333,2633.72566697614,1.02184117425539,25.51,20574,665
108.368421052632,88.4194706666667,9385.93835952958,0.73361662159091,34.2,1467,15348
110.97108544328,79.171174,3207.25675766792,0.415407815956997,12.878,12856,14116
80.77,47.6484948,3001.84053740477,0.938591053206,16.978,16092,7292
109.827692307692,89.90228,3501.27608828646,0.254740500030903,19.678,14927,13417
105.41,87.4683333333333,1248.20858299671,0.124379645868131,12.1,5748,7304
94.2558333333333,91.50808,5026.19188983534,0.676591380036811,12.878,1725,9742
95.7615837563452,26.455025,2936.99757405416,1.06142915349678,96.3,2247,17514
109.730158730159,100.40441,3142.15185634408,0.204615690876405,12.878,11473,14615
106.25536159601,69.17125,3052.92000571364,0.2751496259226,12.878,15299,4248
100.284970588235,116.040528571429,4785.79229519842,0.750812595942567,12.878,3762,19158
107.154213333333,95.5789666666667,3858.71700321423,0.769648133172406,12.878,138,18598
110.199300699301,99.2186566666667,2659.70290738563,0.0339130092044808,15.4,18558,19993
81.0057142857143,63.55779,2964.91986301258,0.256010743302109,104.778,1694,19433
57.443,51.4688,540.0,0.641228654862383,2.3,5269,5835
39.7657142857143,93.14014875,977.237528700162,0.673765884836483,13.94,4526,13245
65.4666666666667,97.06475,2969.5,0.54488609620533,0.699999999999999,10386,8923
98.5723404255319,110.790066666667,5076.52372078846,0.72439997935352,12.878,6378,6278
110.49657137562,90.0163116666667,3130.90802058997,0.452945299779686,12.878,17023,9130
108.40166481687,102.654174,4110.18351395732,0.408300207614784,12.878,203,15271
109.256420233463,89.33718,3015.11065675649,0.206212039660325,12.878,8928,17628
111.760928571429,72.952854,3530.6799550011,0.313920176460471,16.978,5306,21141
111.875462831102,76.5177175,3402.85619588643,0.283423034834759,12.878,7980,248
208.7075,157.8382845,5995.0,0.140407894579092,5.5,14106,1802
80.7938571428571,81.1273166666667,2994.74661770966,0.276907594451375,12.878,12801,12453
126.003703703704,74.27638976,8854.83715290426,0.170350163386994,34.778,12699,17249
89.42,86.6241,1675.0,0.339825151498262,3.95,16300,5675
33.0,84.8135,1095.0,0.579915171418101,1.0,3307,18579
99.48,31.6697,3263.8982827288,1.05377655495521,96.3,19566,19128
112.0896,72.89433,3414.48894488276,0.179900172967066,16.978,700,12134
115.137455357143,89.0082788666667,3966.59343330548,0.568779104829995,12.878,13748,2941
153.560857142857,44.503433856,3185.18007707046,0.823838743164958,12.878,10772,10106
111.491671428571,74.290174,3230.29792161753,0.315881235868588,12.878,640,14209
48.98,94.2435333333333,1143.08539585729,0.83611884412069,18.4,10604,19543
98.6830769230769,103.137783333333,4806.65591500822,0.866406363481206,12.878,8162,18313
76.3608823529412,67.191247,3563.50198324861,0.414112478405724,16.778,2713,1936
149.286069651741,120.376,504.402837246404,0.32716821122781,14.24,16952,20874
87.475,122.10655,7685.0,0.645710106487197,5.5,7169,11427
76.8080277777778,110.540542857143,4149.30674391111,0.657539477242632,12.878,5326,20493
71.1028571428571,70.72905,2859.6976828061,0.304123775517567,18.478,2846,14142
95.8781362007169,105.313925,4613.60013686521,0.700487855683433,12.878,19655,17851
206.8,195.084,0.0,0.0,0.0,13086,17709
72.85,39.5135,1890.0,0.6653781224447,27.4,392,12539
110.372076923077,84.376144,3694.27504605796,0.272367680911229,16.778,7366,19143
155.4,12.0107,0.0,0.0,0.0,10236,2679
110.541428571429,88.06515,4661.51755920574,0.701137820412942,25.478,10802,10930
104.046052631579,103.903966666667,4438.54485392268,0.784803358621952,12.878,11421,11838
73.918,81.34085,3556.15164187356,1.1501943565806,23.8,11829,7412
122.2,110.914950633333,8665.28450133752,0.203129426213524,34.778,14884,15863
108.6484375,76.4445625,3194.93894591629,0.203111620258989,12.878,774,15841
44.54344,81.69675,2075.08305556669,1.02645465840653,19.7,16926,15422
110.511428571429,94.9545666666667,4081.19699860839,0.681809201953296,25.478,6423,7558
105.716033333333,81.5013785714286,3502.29307913662,0.776183597946836,12.878,13637,9594
91.35,90.1422625,3350.30285164755,0.243030400499184,12.878,4248,20207
107.6,190.23,0.0,0.0,0.0,1610,15663
85.4275625,80.79362,2932.36892672027,0.24423948460242,12.878,12301,7207
77.15,77.4508,2630.0,0.645710106487197,1.2,5454,2261
42.9796,81.75669875,2072.76836320415,1.02075492670518,19.7,324,8896
110.492248062016,104.05601,3369.53727998468,0.192698952512187,12.878,4704,1408
66.5,93.9082333333333,4550.94498123436,0.730786065659204,84.0,15915,5836
80.4007142857143,80.34765,3743.15024380355,0.225246264240386,35.778,17284,4281
109.56399383192,89.33718,3015.11065675649,0.20623400258635,12.878,10203,20842
19.3628,30.3203333333333,2738.27147424551,0.59336703000666,41.3,4023,18092
25.3,41.9300128666667,1392.95680717913,0.907911485286137,12.1,3628,7211
105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,10944,5573
106.1104,92.7233,3738.59462858633,0.752437826532226,12.878,7633,13349
106.320789473684,84.188275,3655.62414443752,0.758400675202056,12.878,13908,378
109.079251831855,76.4445625,3194.93894591629,0.203141818564432,12.878,18803,5268
111.480511476339,76.5177175,3402.85619588643,0.278541597603559,12.878,19486,13408
51.1984571428571,160.55875,7516.21415258373,0.687544421571608,22.74,11612,9937
110.372076923077,95.4708083333333,3671.34672290475,0.274785789872954,21.778,14105,5402
79.95,114.09,2663.0,0.565207805302814,3.0,14646,18347
113.271428571429,103.56381,3138.00086136485,0.269004141687463,12.878,15092,56
60.4307142857143,80.9231785714286,4334.42488558994,0.704883677900055,12.878,19953,4362
92.29625,140.198926666667,1008.44214288949,0.603888129180113,19.8,17850,8035
108.748356807512,81.4687333333333,3102.43627354287,0.389712676574057,12.878,4475,2786
156.109375,109.0625,8410.39172029989,0.371073879923487,24.27,649,12555
145.678431372549,140.664426666667,6001.34614528737,0.301264339281237,34.27,11505,5663
113.183071528752,76.5177175,3402.85619588643,0.237807773005451,12.878,10823,3206
113.966666666667,50.458275,1106.0,0.219302119488405,93.6,15000,8525
109.64,89.33718,3015.11065675649,0.206239486418222,12.878,12128,15115
73.875,69.321369,3106.18007971311,1.11955267887419,27.478,5509,18848
108.783076923077,76.872645,3148.39919492697,0.576177992050599,12.878,6328,7472
27.9165,161.398806666667,2580.34778017744,0.30588856130407,2.7,3950,3620
111.997512437811,77.2491666666667,2751.064884731,0.63667890731337,44.7,12876,2296
111.756357142857,72.952854,3530.6799550011,0.32045616546566,16.978,15280,13044
113.799565217391,83.463195,3105.45351907458,0.60326509641904,26.578,9192,18330
67.2635714285714,72.119115,3628.12744117303,0.854091442082257,16.578,4289,11912
43.54192,81.69675,2075.08305556669,0.982344503952362,19.7,20136,17661
84.3,76.53305,2590.0,0.685748357698366,5.2,14941,14153
92.7145411203814,104.3656,5164.79122698901,0.374865053998226,12.878,15533,5563
109.8225,92.5180083333333,3305.32091176991,0.332564033045045,12.878,13222,2636
76.9,107.9607,4622.5,0.293235093850938,7.9,10736,189
111.9488,74.23165,3084.72934185263,0.174584436598116,12.878,17048,9787
107.313302034429,67.4649075,3394.75888472136,0.418045623968543,15.978,3656,8533
123.8975,113.2891,1590.0,0.141606601350962,4.3,18531,4144
20.0083333333333,20.6991795333333,408.836832435087,0.754253456099826,41.3,11543,4949
174.503333333333,140.9075,6725.72672653298,0.750393150700994,8.5,9389,7585
111.978857142857,100.003974,3103.61384879088,0.286283506094294,12.878,4757,10362
112.732285714286,90.56185,3063.64052571554,0.310905502530944,12.878,15837,19624
80.1357723577236,63.083019,3376.87763473893,1.31859674739599,88.8,3469,4062
140.5,186.58244,2955.0,0.1695670480878,10.0,13485,14431
111.303142857143,74.290174,3230.29792161753,0.316141676165889,12.878,3087,10264
70.65,164.48,2321.5,0.675665001863683,14.93,1290,20301
73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,12859,7427
75.0666666666667,73.012956,4692.5,0.233791658706459,9.7,13690,11857
143.677049180328,78.66754976,7170.19516238342,0.381543732400901,34.27,11351,3901
116.855555555556,50.3525666666667,4657.02682210301,0.581218028831625,35.778,19101,2593
98.997,38.48557375,3457.43036806239,1.09706132920942,96.3,11058,1060
62.0821428571429,80.9231785714286,4334.42488558994,0.730123675016128,12.878,10427,5922
156.24,82.98973464,3827.77121221559,0.756159024412076,10.678,10577,4641
74.7488888888889,75.7776666666667,9649.910581048,0.89438854139028,41.3,3403,17898
110.511428571429,84.03988,4407.34662642349,0.682002971701874,25.478,12840,14052
140.948333333333,95.5318,2767.3974488678,0.177900973391969,34.27,13724,20764
71.60875,70.5274666666667,3954.63757582371,0.883220747468016,12.878,16669,8698
160.38,84.05704064,3957.12434642461,0.707710505081481,10.678,16383,18607
98.0066666666667,93.59135,4591.60900574436,0.645795816083972,12.878,17108,19272
109.649612703331,89.328645,3090.54856520563,0.514516832705695,12.878,19427,4725
68.7859405940594,96.3379,4111.67435677587,0.809642876500401,22.578,20857,12291
110.858775981524,79.171174,3207.25675766792,0.385813061531916,12.878,9391,16054
48.14,78.4260905,2169.66091820819,0.806499636685928,27.06,11974,9806
65.3566666666667,81.68424,2325.26102706912,1.22030865637625,19.478,2955,6979
109.316461538462,85.99348,3389.84450356157,0.253742065399697,13.578,3963,3929
106.58,103.131213333333,5291.16874549314,0.603970592382397,35.778,11916,9334
46.675,60.33225,103.0,0.548419963316367,17.21,666,1941
68.1019047619048,108.047035985714,4322.45889249996,0.837224625338771,12.878,16564,700
69.4355,59.626788,3493.94509334281,0.91602277333805,27.478,740,21044
109.169230769231,76.4445625,3194.93894591629,0.203148213514574,12.878,11385,18086
160.2,85.93319,1875.5,0.0937083030700332,21.4,15020,17724
50.7333333333333,53.17239107,3051.51350767123,1.05411989101445,25.1,4957,3233
127.686666666667,60.6964508,4050.81857011798,0.277266088306481,12.878,7162,18158
110.771705426357,90.2786,3422.72855597441,0.203778551898851,12.878,20822,7690
73.07875,83.24476,4004.27323147741,0.775872741939564,12.878,5416,5074
108.727591582229,76.4445625,3194.93894591629,0.203117117131373,12.878,13235,3536
117.8,106.075,3925.44013101999,0.0632564887827429,3.67,19572,9484
73.35105,84.188275,3655.62414443752,0.770438009526907,12.878,18218,8965
146.3692,120.376,504.402837246404,0.522869079484156,14.24,6727,18655
108.910852713178,76.4445625,3194.93894591629,0.203129932293431,12.878,764,6647
69.370125,82.842275,2736.46753673725,1.1359920056031,27.478,3103,53
46.9337,49.2153462,1561.20153158464,0.902109849244151,17.21,21197,11195
156.64,89.81944064,3887.95050033644,0.506922834155775,10.678,11117,12333
113.027031044294,90.6732175,3350.3675786968,0.260752760140094,12.878,19771,1873
107.913287671233,94.03645,4143.1391379765,0.543791565443763,12.878,12575,7725
109.265600624025,72.942289,3412.73853514836,0.249253962929712,15.978,12794,2897
30.6256231306082,109.288166666667,2515.40657195258,0.159946931096566,18.03,217,11968
113.271428571429,103.56381,3138.00086136485,0.265981987816942,12.878,20343,121
115.0125,161.784166666667,4772.98648646736,0.942342188797574,9.3,2410,15831
79.5,74.9216,0.0,0.0,0.0,17948,2306
100.211692307692,71.8856071428571,2736.5917874442,0.722249284485246,12.878,18403,20062
110.395384615385,93.39848,3485.70576847883,0.228271198774667,12.878,18734,14162
111.925588458618,90.0163116666667,3130.90802058997,0.428589345654598,12.878,15321,20474
113.271428571429,92.50535,3420.58093028548,0.244060767328032,12.878,5244,18630
113.271428571429,103.56381,3138.00086136485,0.263971589491389,12.878,17272,16969
110.857557015848,90.2786,3422.72855597441,0.203784953778614,12.878,6041,3485
111.764333333333,72.32465,3206.84909554637,0.181368227102382,13.578,4677,6935
108.410230769231,66.55195772,2922.93090805899,0.320997225008077,12.878,10473,4889
108.6484375,76.4445625,3194.93894591629,0.203111620258989,12.878,8118,6918
110.80768675047,76.5177175,3402.85619588643,0.306644979661768,12.878,1612,7057
150.469841269841,55.9686403933333,542.048173340915,0.168712111478047,102.91,13223,2437
81.406,122.10655,7685.0,0.572445010581505,5.5,9060,15428
148.456725,108.4395,830.17419105872,0.506523002943039,28.54,9598,4882
111.610071428571,74.290174,3230.29792161753,0.303934498847077,12.878,19490,455
108.964235841738,89.0509833333333,2860.15761179056,0.266722900762384,12.878,15972,18893
109.011230769231,72.32465,3206.84909554637,0.213635448270906,13.578,10148,3304
88.2975449101797,47.8911,1640.14110826102,0.984666094007649,18.478,5275,14199
112.995049504951,72.8169566666667,3740.62298934998,0.232097371024594,12.878,11215,8373
99.4864864864865,90.7106666666667,1828.50886425707,0.151890041576727,8.4,13640,9339
42.8035,76.797975,2605.18563398081,1.00647841661765,25.37,14696,5055
117.674,144.9364745,5365.0,0.661221800237548,14.3,19018,20614
19.42,49.40425,801.5,0.617448171269246,4.1,10406,11072
113.86343792633,29.97688976,2680.98371581283,0.691059514244284,22.578,17061,12974
45.215,76.797975,2605.18563398081,1.10343424932049,25.37,17678,744
106.0498,83.24476,4004.27323147741,0.773419694642016,12.878,1931,10829
26.3,49.40425,801.5,0.692658819806025,4.1,3952,10345
106.235833333333,92.521545,3701.42945203533,0.746580552213338,12.878,17706,20459
113.124714285714,83.94968,3152.58713347729,0.302113529664134,13.578,8925,16914
102.252941176471,149.2849125,6846.36978167992,0.79730281665238,24.1,11404,14325
105.475333333333,83.24476,4004.27323147741,0.777322832630269,12.878,10963,5857
160.2,85.93319,1875.5,0.0937083030700332,21.4,17971,15640
108.947692307692,72.89433,3414.48894488276,0.378415161794263,16.978,2742,6538
59.2735354696556,91.48215,7456.45868945172,1.19038881220704,19.16,6111,8994
98.7631578947368,64.95533064,3321.8379450338,0.179718772981325,12.878,6895,16162
111.130292532717,93.5306,3580.10255446791,0.181034953499014,12.878,7284,3139
105.811533333333,73.2022615466667,3895.91573284056,0.818724183732394,12.878,14250,18615
160.352178571429,35.613233856,3383.81200183306,0.809840313485768,12.878,11073,6866
106.219619422572,84.188275,3655.62414443752,0.781422663075242,12.878,13438,17862
112.393071428571,76.5177175,3402.85619588643,0.253800054033121,12.878,13236,14883
110.372076923077,90.3500083333333,3178.46673968495,0.277487393061097,12.878,2191,6315
98.8247058823529,76.4133,4194.16565726115,1.02502151906917,104.778,16517,553
45.295,93.592,1884.5,0.657281303718961,15.0,8357,5632
61.4666666666667,59.970254,4475.48673951287,0.442729240144688,25.06,15861,15904
121.285714285714,60.6964508,4050.81857011798,0.276986180321447,12.878,20151,528
85.4833333333333,104.9785,906.5,0.387212375186361,23.8,13028,15703
49.39,40.9708266666667,4039.30506177494,0.0041835026008822,26.578,5761,9751
148.333980582524,126.35546,2672.20969736035,0.658463338864646,22.03,6085,13838
77.5875,85.01062,2859.20557433065,0.334091106245073,12.878,9941,6409
76.16,81.31469,1333.0,0.363659373281921,21.21,5863,11439
30.2,58.60569,3416.0,0.412844414611115,18.1,14708,16929
123.966666666667,9.47585,862.5,0.542729009228884,102.0,1807,8680
66.9625,55.3386666666667,2707.73718567121,1.06554040454465,25.37,18217,15803
100.8375,95.28832,5889.48781021463,0.757054156553396,78.2,16977,11985
61.4666666666667,59.970254,4475.48673951287,0.442729240144688,25.06,20507,21136
103.8664,109.666542857143,4134.38755574102,0.824130285595205,12.878,10620,17568
73.875,69.163039,3108.80113965602,1.10040887374642,27.478,1017,8431
164.4,69.3096666666667,3679.27529095971,0.0137009567567934,34.27,4250,19982
109.764705882353,90.77088,3436.41874426365,0.207840328509926,19.678,3438,800
110.737333333333,72.32465,3206.84909554637,0.223865187905896,13.578,2244,2919
51.716,85.41594875,1505.1316179989,1.10209595652361,18.4,9259,20379
112.048142857143,64.6322175,3573.86110598645,0.397472170524879,12.878,79,10621
27.78,15.7089,304.369658292164,0.842222006808989,96.3,2850,16788
85.7,120.593,2840.5,0.179914335136326,20.2,4334,10487
68.01,120.905485,3152.0,0.453031797632068,15.4,17986,17912
108.368421052632,88.4194706666667,9385.93835952958,0.73361662159091,34.2,12197,10598
106.7,23.6024666666667,2010.02078618556,0.515430627179235,18.478,1811,17798
112.029778571429,90.062574,3213.24974504108,0.293969606111755,12.878,18786,16384
19.3,17.558,361.0,0.564887468517725,41.3,1205,7632
29.6333333333333,95.87944,7095.0,0.692781905987648,14.0,15870,15104
45.562,115.7944,6990.76756783545,0.971216223146935,19.7,4655,1473
81.8875,89.33718,3015.11065675649,0.207228950797977,12.878,5917,2390
110.457647058824,93.7536285714286,4027.64558717405,0.805375076246957,35.778,6429,16655
85.465,93.501854,3906.87311327186,0.684729408617571,12.878,16097,4217
111.779214285714,76.5177175,3402.85619588643,0.283412116654505,12.878,15281,9257
108.896,74.23165,3084.72934185263,0.223893213078248,12.878,3640,16760
110.701714285714,90.30468,3260.67978315053,0.382786844138585,12.878,4364,8754
80.525,64.1726395333333,2400.92662667285,0.813023838574023,21.1,2714,4184
111.814928571429,90.062574,3213.24974504108,0.30324100023306,12.878,18119,14305
106.044186046512,29.21368,3640.01907382052,0.674386901478387,26.578,13764,12817
103.489583333333,103.903966666667,4438.54485392268,0.798814365906498,12.878,9739,2556
76.6636666666667,96.738545,3449.88535784647,0.677650540110425,12.878,1106,15595
115.363725490196,50.1152133333333,1452.5518759206,0.0791048569718389,104.442,8872,4736
88.706625,72.952854,3530.6799550011,0.312315923132474,16.978,13112,10928
98.5306666666667,90.2905885714286,3386.98550998101,0.760284951203242,12.878,8775,13326
135.1,28.0855,0.0,0.0,0.0,5604,17256
109.809230769231,93.0593116666667,3377.35329488198,0.521974963298384,12.878,19466,4703
43.4556,64.371225,2713.69898616261,1.15109334988886,25.37,11068,364
100.211692307692,71.8856071428571,2736.5917874442,0.722249284485246,12.878,7645,18083
107.918994413408,76.4445625,3194.93894591629,0.20306202026897,12.878,6506,4962
69.3738961038961,70.210294,2791.19330123991,0.972926333321616,27.478,15189,4012
141.033333333333,129.169293333333,5274.25510275042,0.18773216876653,30.6,19133,2277
110.61583011583,101.62801,3183.85648491991,0.195971757672749,12.878,6145,2668
115.454,94.8431,3716.03527893072,0.180840642256173,12.878,3607,4995
163.156923076923,16.1572133333333,1064.59624427286,0.0002914028665951,104.442,13977,12669
80.2508,75.4789405,2651.13966059882,0.837203910945129,27.06,5200,6265
97.9733071428572,63.1391,4612.54134209198,0.663137435983967,25.478,4966,13896
76.385725,64.0733954571429,3044.59736426364,0.978459360751301,27.478,16268,11624
108.727591582229,76.4445625,3194.93894591629,0.203117117131373,12.878,14026,2232
47.184925,77.4375175,2322.9113602331,1.08722209936628,21.4,4936,6696
150.304761904762,48.73925,364.0,0.0991807721116044,102.81,19038,5269
103.735754189944,24.73257607,3734.80840274166,0.605971842553947,15.978,10570,19536
107.803076923077,74.23165,3084.72934185263,0.285292187283533,12.878,2506,20358
74.475,71.211839,3156.12699006972,1.17592500915718,27.478,13758,16656
113.271428571429,92.90635,3293.15837126879,0.255859870207309,12.878,20333,18737
109.909411764706,90.1825716666667,3228.54242847297,0.611456515698875,26.578,13683,20651
122.309302325581,68.9268,8950.75048718189,0.390644296656609,34.778,11999,18784
108.595461658842,76.4445625,3194.93894591629,0.203107954114937,12.878,4460,815
67.55,95.7415,396.5,0.688690573968,14.11,9494,8284
107.485858585859,76.4445625,3194.93894591629,0.203033439579255,12.878,3397,1809
72.9133333333333,81.5433155,4442.37889536676,0.758721258764673,25.06,7452,10691
109.946682279469,84.61548,3323.47989999737,0.208844487948523,13.578,19083,10482
92.31425,87.5192933333333,1004.39036235918,0.654328579628757,19.8,4168,18093
123.366666666667,155.4635,7625.0,0.691559353274373,19.0,15988,9809
96.867447595561,91.50808,5026.19188983534,0.68535306568028,12.878,8945,3105
111.394736842105,103.06945,9073.8746348453,0.739433473403001,38.8,8248,18497
114.055,163.500325,2446.16536644602,0.396587365880415,14.24,2185,11390
67.1513333333333,103.903966666667,4438.54485392268,0.828226177531703,12.878,10125,11007
80.2092857142857,72.942289,3412.73853514836,0.22999995444521,15.978,18343,9651
4.39,157.704,3112.0,0.692061667814847,0.97,3158,16917
88.37445,72.383174,3340.13876830388,0.299344752634646,13.578,20301,13759
97.98,68.2298,5320.38568029802,0.662489317495891,25.478,5004,14748
164.12,93.4002005333333,3774.6789083279,1.17658234461253,10.678,3578,392
74.44025,84.188275,3655.62414443752,0.723108506664716,12.878,5066,19715
111.32,66.3982333333333,3276.12172477696,0.76429527687198,84.0,17608,5387
63.8457033388068,53.71397,6011.45505,0.01503388410856,16.142,11566,5196
109.326153846154,89.33718,3015.11065675649,0.205475307085477,12.878,9053,15838
109.901854714065,93.884544,3540.13455257375,0.26879564568177,16.778,8378,16935
105.78132231405,83.24476,4004.27323147741,0.777346548953377,12.878,669,7875
46.1954108216433,48.45859232,2880.2078375527,1.33630920989678,25.1,11877,18799
140.404545454545,170.9741,2126.65939621275,1.33370138922331,12.73,3262,16058
64.5852380952381,96.3379,4111.67435677587,0.783189383605473,22.578,8838,10939
61.3,72.4602833333333,1445.50667779694,0.864759589556559,20.4,10903,8541
107.272357723577,76.4445625,3194.93894591629,0.203019581571394,12.878,14410,4501
71.98475,79.1928325,3993.58189491521,0.871831488846358,15.978,139,3652
46.38,98.822,2756.0,0.683450091375478,4.3,17555,15125
147.085714285714,110.25319,1165.0,0.25095480435762,9.3,16581,9351
109.082222222222,64.0178125,3266.83517461972,0.282245162008393,12.878,5809,10525
95.255,49.8057693,1311.5,0.641960562498628,21.1,17767,10871
96.5,51.801881,1750.0,0.0256241248179672,31.16,31,9698
110.421730489949,88.936744,2958.0214919041,0.209394142300946,12.878,13391,6303
110.738461538462,97.9598,4030.69042076016,0.199852625126025,21.778,3207,16637
45.1575,46.157147,3484.82194473421,1.04194984697436,27.142,20823,3293
35.4134328358209,205.79165,255.0,0.315830203822616,0.569999999999999,4078,18593
107.76,88.7956,2293.0,0.0844161478953857,5.71,16322,12268
110.738461538462,95.45068,3771.22249539293,0.199852625126025,16.778,17130,2717
79.576,98.4287933333333,1409.70280555868,1.01110530842836,19.3,5108,8758
100.767425,86.6221798,4104.66868508672,0.683659548866746,16.778,11957,7283
90.951,83.9503,4758.2847277403,0.69198459426385,20.278,5979,14692
110.192,86.52248,3232.0836865042,0.227288820317732,12.878,18292,5360
27.8,53.4000975,2196.5,0.615498282275913,2.5,19140,8921
58.224,92.26674,4506.89548007568,0.828915471903168,12.878,17136,15572
100.005769230769,103.15814,4273.24692508244,0.551194992436597,12.878,7495,778
112.019,88.9444675,3306.1628967555,0.255800777868452,12.878,10113,11639
72.4032142857143,91.5251785714286,3778.92701501648,0.536424271689383,12.878,6214,13236
37.4,115.94469,5270.0,0.428673284029946,13.2,20487,5639
108.914453125,88.936744,2958.0214919041,0.2062236874836,12.878,9145,10278
109.983333333333,89.33718,3015.11065675649,0.206250334062293,12.878,16256,13002
58.7388235294118,106.0938462,8121.0932487908,0.406933195627865,20.3,8608,21056
106.632754880694,61.357238,3322.16554395447,0.204420359470521,12.878,16399,4898
112.058714285714,72.952854,3530.6799550011,0.312997455764956,16.978,9703,6957
108.972307692308,72.89433,3414.48894488276,0.361185220121764,16.978,20013,8774
