Key_0_0,V10,V21,Key_1_1
1675,134,1.0,1139
359,132,1.0,351
660,124,1.0,1696
954,127,1.0,1671
1910,132,1.0,1878
1572,127,1.0,957
1030,134,1.0,17
315,124,0.0,761
650,125,1.0,753
530,132,1.0,1216
9,119,1.0,1900
374,127,1.0,1035
1485,141,0.0,1774
730,148,0.0,187
651,159,0.0,942
1635,111,1.0,424
1798,124,1.0,309
1171,133,1.0,279
528,127,1.0,1097
304,127,1.0,1208
1467,134,0.0,431
1060,140,0.0,598
1883,150,0.0,697
852,141,0.0,1717
1439,151,0.0,705
1705,134,1.0,815
1037,135,1.0,1550
961,149,1.0,934
430,141,1.0,640
318,103,0.0,663
487,124,0.0,452
630,124,0.0,967
295,143,0.0,232
946,126,1.0,67
1167,126,1.0,30
1405,124,1.0,471
1761,125,1.0,780
626,132,0.5,572
109,124,1.0,138
1553,124,0.5,264
573,134,1.0,1390
1826,126,1.0,1373
1401,126,1.0,913
1913,116,1.0,1454
935,124,1.0,1548
427,118,1.0,1699
720,118,1.0,1795
560,128,1.0,1343
137,132,1.0,1278
1042,94,1.0,770
945,103,1.0,788
1779,112,1.0,215
1560,127,1.0,1858
1268,118,0.5,515
1134,124,1.0,905
1317,132,0.5,897
1102,134,0.0,1062
1810,133,1.0,748
999,127,0.0,1031
878,127,1.0,1716
1370,135,1.0,1914
92,136,0.0,1812
1080,95,1.0,278
1827,103,0.0,195
1423,134,1.0,224
680,149,1.0,1567
548,141,0.0,367
1062,119,0.0,1824
272,133,1.0,785
1871,133,0.5,1088
1585,126,0.0,996
508,130,1.0,1621
1073,124,0.5,979
1279,134,1.0,1022
230,128,0.5,981
43,117,1.0,1731
1692,119,1.0,505
1711,132,0.0,1853
468,124,0.5,1251
518,110,0.0,29
623,133,1.0,1672
1808,131,0.0,407
106,135,0.5,183
1786,132,1.0,885
990,127,1.0,1666
107,121,0.0,152
412,126,0.0,802
1701,126,0.5,1841
1629,134,0.0,1922
1012,134,1.0,1346
17,123,1.0,1523
202,122,0.5,1047
974,134,0.0,571
1679,150,1.0,144
1852,150,0.0,919
392,156,1.0,1286
639,124,0.0,1443
229,125,0.0,1209
673,124,1.0,2
1303,133,0.5,1335
1321,140,0.0,324
1902,132,1.0,325
492,127,0.5,84
1304,126,1.0,1413
643,126,0.0,145
752,118,1.0,179
1068,133,1.0,1074
1285,111,1.0,1194
1757,127,0.0,1766
152,125,1.0,1046
39,124,1.0,1038
735,132,1.0,1522
670,126,1.0,563
495,119,1.0,1640
1647,140,1.0,880
848,125,1.0,446
747,140,1.0,1048
1136,125,1.0,1330
589,133,1.0,1591
1472,124,0.0,1806
1513,126,0.5,1890
1424,135,1.0,1762
723,125,1.0,918
1574,133,1.0,1639
967,132,1.0,365
121,124,1.0,92
1049,140,0.0,1434
1446,126,0.5,434
1521,102,1.0,1041
627,116,1.0,155
1866,124,0.5,878
1385,125,1.0,1750
1683,133,1.0,1863
1004,143,1.0,1328
1554,126,1.0,1874
1608,141,0.0,425
540,141,1.0,316
893,134,1.0,1784
700,143,0.0,1918
1325,141,0.0,363
1917,141,0.0,639
813,143,0.0,855
221,141,0.0,560
570,143,0.0,602
740,141,0.0,1066
987,142,0.0,561
811,126,0.0,675
220,127,1.0,1710
290,143,1.0,1761
1644,132,1.0,345
1863,126,1.0,1137
986,126,1.0,837
774,134,1.0,451
1272,135,1.0,1431
1430,133,1.0,1180
498,126,1.0,167
250,133,0.5,583
127,132,0.0,651
1277,125,0.5,1103
380,132,1.0,704
144,126,0.0,214
721,133,1.0,412
500,127,1.0,287
1493,127,1.0,395
1905,133,1.0,1299
541,125,1.0,656
1730,127,1.0,1239
1057,126,1.0,1164
739,125,1.0,722
840,133,0.0,653
410,134,0.0,375
1254,126,1.0,1050
516,110,0.0,118
931,110,1.0,1467
759,124,1.0,1603
1854,126,0.0,1339
1025,150,0.0,57
1340,125,0.0,1127
753,142,0.5,207
1678,141,1.0,1722
757,156,0.0,516
1895,150,1.0,274
302,127,0.0,1458
1674,252,0.0,175
582,149,1.0,700
47,134,1.0,1385
629,128,0.0,184
282,126,0.0,604
1453,135,0.0,757
633,148,1.0,784
645,126,1.0,839
1422,133,0.0,243
671,135,1.0,1650
413,126,0.0,1111
733,134,1.0,275
888,125,0.0,204
1164,127,1.0,24
442,140,1.0,1133
227,127,0.0,800
640,132,0.0,1226
240,140,0.0,923
1407,127,0.5,1728
566,127,0.0,1411
1634,127,0.5,1711
448,132,0.0,1002
718,140,1.0,104
1447,159,1.0,1902
1419,125,1.0,574
1454,124,1.0,983
232,125,1.0,512
929,150,0.5,1452
175,124,1.0,1034
67,127,1.0,525
252,116,0.0,105
286,125,1.0,853
1027,132,0.0,1428
1158,134,1.0,1225
1233,132,1.0,1449
1847,135,1.0,1475
1347,127,0.0,1843
829,125,1.0,1406
549,126,1.0,1398
1884,132,1.0,662
1022,127,1.0,1797
20,116,0.5,1065
1176,124,0.0,888
341,118,1.0,166
1900,151,0.0,453
567,150,0.0,1891
565,119,0.0,1501
120,148,0.0,98
1389,149,0.0,1037
1885,124,0.0,1270
727,124,0.0,347
366,116,0.0,903
1214,124,0.0,869
1431,116,0.0,725
884,126,0.0,1849
104,126,0.0,1493
1335,132,1.0,1213
129,124,0.0,1352
1800,124,0.0,1777
762,111,0.0,1515
300,116,0.0,1279
867,124,0.0,385
472,125,0.0,469
662,108,0.0,529
1548,111,0.0,169
98,117,0.0,854
27,125,1.0,44
1128,133,0.0,690
853,124,0.0,134
1668,132,1.0,1362
969,135,0.0,1760
611,132,1.0,1692
1748,132,1.0,1178
863,118,0.0,81
1530,134,0.0,758
1557,116,0.0,1868
1089,134,0.0,742
725,133,0.0,974
846,134,1.0,381
481,135,0.0,1072
1853,134,1.0,1293
265,133,0.0,621
1577,135,0.0,783
850,132,1.0,462
1872,126,1.0,838
262,126,1.0,669
151,127,1.0,284
1845,127,1.0,540
1778,134,0.5,1801
1358,134,1.0,186
1888,126,1.0,777
1739,127,0.0,137
1217,127,1.0,1508
1261,132,0.0,1429
1539,127,1.0,430
383,127,1.0,962
162,132,0.0,1395
444,127,0.0,925
1082,141,1.0,873
285,151,1.0,1830
1706,111,0.5,993
1323,108,1.0,1294
773,124,1.0,1399
1597,124,1.0,846
1759,111,1.0,1554
114,124,1.0,606
1656,110,1.0,290
1310,126,1.0,593
74,124,1.0,249
1725,127,1.0,537
1420,132,1.0,763
1700,141,0.0,817
819,125,1.0,147
402,133,1.0,440
108,127,1.0,674
942,143,1.0,1450
597,148,1.0,491
