Key_0_0,V32,V35,V49,V31,Key_1_1
21083,0.107477,-3.0091,177.805,21.5112,33197
34115,0.187624,-3.24084,249.431,19.7482,29344
38696,0.557814,0.348804,133.554,58.5321,20018
2479,0.273183,-1.42568,128.336,16.8003,7608
6879,0.228064,0.06435,150.429,45.5256,39269
14005,0.200004,-5.0989,121.329,15.7506,24605
14587,0.0826748,3.83521,98.3199,42.3338,18215
12704,0.0360502,0.307562,143.828,33.1941,19991
3926,0.366105,4.39959,151.474,56.3869,14762
51130,0.0519792,7.65334,164.301,22.4888,25032
2195,0.201843,-1.48342,131.384,44.3016,47128
282,0.106896,9.39462,78.0944,29.0356,31349
39315,0.432347,12.9146,59.7197,21.9513,11803
30371,0.457587,2.28317,109.388,57.6184,22987
54959,0.213101,-0.0250699,103.102,53.5975,21554
34098,0.161241,-1.52556,130.993,56.6566,14934
17977,0.922317,1.37374,200.633,46.0799,13178
33179,0.599548,2.03642,178.072,55.7611,51027
32185,0.79395,5.80267,142.413,62.9826,1424
25285,0.755671,-0.886168,151.335,69.7802,5906
54943,0.141653,11.9663,127.361,29.5387,52792
57171,0.226229,-1.3224,102.712,51.5198,34520
40752,0.410648,3.27739,172.643,28.858,38581
32330,0.689765,-2.96678,115.296,70.3835,43431
56621,0.330358,0.777937,73.0136,15.4918,45218
3930,0.64207,4.83033,237.431,3.76058,6402
40101,0.246708,-0.382517,152.605,54.8342,27093
56998,0.168817,0.291795,134.1,65.9347,55731
44969,0.194748,16.4934,140.257,15.4629,17717
41403,0.2022,-10.8992,76.2186,2.693,47937
43459,0.612178,0.779285,123.198,18.7532,38810
34698,0.259825,-6.76788,150.827,66.6934,556
39644,0.442597,5.67088,123.975,12.2629,31270
28751,0.34238,-0.273997,176.785,53.3456,2534
2565,0.386172,-1.1606,162.509,10.6801,13182
7780,0.22473,3.06578,171.39,17.7031,30688
38772,0.151606,1.61728,110.434,29.3368,35476
43074,0.636178,0.544311,135.363,15.6464,29202
36582,0.0997285,-0.382786,142.733,46.8607,25800
32896,0.357172,-9.61676,186.782,22.8581,44283
23127,0.522833,0.959154,86.5294,46.0048,26972
38470,0.113457,0.748414,192.095,26.0589,19217
37653,0.580221,13.9298,97.3911,48.4465,17498
14106,0.139879,-2.3353,80.29,20.3015,35647
5470,0.897022,-0.776052,97.1717,63.5112,18181
51113,0.365683,1.30863,129.827,16.5899,50865
19980,0.164883,6.23348,132.923,21.5443,37385
4392,0.208453,2.2981,226.113,11.8782,3963
22584,0.526926,2.59899,191.414,61.7777,28065
56146,0.562631,50.3278,54.685,8.50907,53105
38204,0.421881,4.32634,124.856,13.9626,39355
4942,0.212476,6.15028,161.389,68.0505,40064
51294,0.463635,2.37594,174.705,35.8212,1216
1718,0.378783,1.30863,129.002,33.5194,48066
33038,0.671563,-2.56438,120.565,9.31777,55956
12951,0.682732,3.79873,158.493,23.9583,20804
24588,0.260847,0.21488,141.363,7.04297,54816
11317,0.36974,-0.568283,127.751,53.7267,16913
32539,0.174193,7.09972,178.339,22.5631,52564
16250,0.180783,2.63692,141.622,60.5614,55166
51450,0.0903065,4.66012,176.862,39.9358,24308
14695,0.427038,2.59957,128.852,29.2361,29105
37940,0.313993,2.29482,157.59,50.4368,1231
3663,0.625865,-2.39826,9.26538,4.14351,17419
19741,0.392849,2.18348,102.071,25.8552,44756
20201,0.174909,-4.2278,176.182,81.4739,17014
41429,0.428297,0.00419348,158.636,13.1406,32811
35360,0.762512,-1.52682,122.377,67.8642,34121
14298,0.544628,-0.2518,102.814,67.5947,2806
46566,0.485675,9.9353,206.05,43.3092,42057
43103,0.0961604,0.741997,63.2427,7.72529,10962
9576,0.191017,-0.254126,142.535,18.7504,7997
43705,0.216442,7.27963,82.9586,6.57018,20460
52323,0.354148,9.36876,95.4758,49.5517,16426
35178,0.0824044,1.25518,156.291,27.6991,6633
56766,0.200167,0.987062,171.222,12.4677,1636
19523,0.268277,4.46466,77.4089,26.9427,7794
1322,0.188056,0.849792,84.3237,13.5352,36547
35836,0.446986,8.05977,137.076,67.4836,800
50300,0.149792,-13.8694,144.316,48.1099,25347
35369,0.509438,-0.0275432,58.017,49.3918,29613
11092,0.312823,-1.7547,122.591,42.5209,25367
28910,0.766597,4.98963,83.4006,56.0208,47930
27686,0.326384,6.291,104.996,56.5111,50146
22863,0.637238,-1.00577,132.865,34.9542,40920
6676,0.420791,-5.17505,137.407,34.2188,20715
9487,0.269413,1.05151,167.936,2.68158,6099
39719,0.415913,15.5813,73.2182,18.1627,47740
23411,0.587006,-7.67239,222.812,3.61972,37259
22706,0.338398,0.945481,195.196,20.7538,25176
31809,0.178835,0.608729,70.2926,39.5087,54102
31774,0.654359,0.76409,127.16,59.5206,15328
24209,0.280101,4.36917,222.578,59.4465,14927
43587,0.62588,-3.45963,127.334,8.26874,43261
15080,1.05764,1.25701,139.229,13.9643,36873
38144,0.0907686,8.89264,172.253,21.4208,56235
21927,1.0628,2.80574,129.125,14.4963,7414
23404,0.437967,3.54145,136.004,37.9062,40304
44816,0.504622,7.94185,59.299,44.5737,55590
19888,0.65088,5.91963,56.3787,66.0891,57498
22248,0.113568,2.0311,141.082,18.471,24904
3316,0.945572,-0.797423,82.487,7.74605,22118
23696,0.107145,-0.673947,141.487,24.5136,11561
9160,0.308778,-3.59126,185.97,73.8344,50995
12372,0.117494,15.7745,231.678,72.891,33804
40954,0.1111,-0.406337,50.2345,37.4266,9230
54329,0.231782,0.186293,26.1805,44.9069,23281
49179,0.416881,7.36036,217.541,26.6614,35184
54240,0.13635,0.656036,126.132,51.6535,180
31423,0.249269,-2.11471,145.444,33.9967,51021
14548,0.465301,-2.86653,135.645,34.0885,3649
38151,0.273357,0.466713,52.8442,46.8336,46554
46699,0.557717,4.38285,82.6008,21.0493,20785
56290,0.398738,4.15138,140.076,54.7875,26385
27516,0.313211,2.4027,215.429,51.9705,54222
21508,0.451227,-7.69472,215.665,4.60958,48389
49129,0.28608,-0.939743,84.5604,51.4583,45365
35174,0.20834,-4.94512,132.531,41.9431,31038
49978,0.32937,-2.09865,59.7558,44.4248,31176
40232,0.314105,0.0955358,92.0201,60.2633,34117
50690,0.280509,0.839933,92.7376,43.6641,4153
37841,0.530868,4.16743,98.8296,32.6668,44141
22267,0.553181,0.185323,37.7824,29.8467,21052
14580,0.243214,-0.130783,104.478,63.8502,45287
7239,0.358196,11.0588,95.7305,16.8444,33175
15795,0.320983,-0.655128,241.937,14.6681,15123
30230,0.393354,0.505361,154.253,23.237,27741
56327,0.129578,3.11752,140.054,41.8161,13155
40200,0.276588,6.08011,235.0,61.601,17812
39486,0.301227,1.94704,88.0232,60.2635,43152
27419,0.269802,0.0210284,78.8427,7.76284,45683
14842,0.221017,-8.55979,84.831,29.9953,33167
27058,0.265387,1.80542,198.071,14.0277,19573
21256,0.144299,-6.34826,98.8623,12.7903,36899
19236,0.841952,2.91462,95.9566,47.1494,32894
30372,0.677399,14.6486,162.113,31.0035,2986
39607,0.477429,-1.82045,107.061,3.72018,55961
52380,0.307269,3.35267,143.026,5.44195,47012
51533,0.154197,4.82583,137.855,65.0553,25283
35720,0.411705,7.05605,108.954,20.8017,36131
45747,0.0834942,-1.17857,88.4136,17.8612,24721
9836,0.11202,2.01496,249.268,69.8619,31723
428,0.279441,-3.62978,241.576,50.7855,33212
9087,0.598901,-4.69944,31.5615,39.2678,2198
51049,0.119179,-1.80081,104.435,16.447,29640
40448,0.164108,3.02827,120.173,21.1744,27147
27995,0.372188,1.42499,122.56,53.8108,48861
29042,0.469256,-4.32752,127.597,23.5178,3559
38972,0.789285,-0.293726,163.399,16.5717,13742
12580,0.437932,0.549352,146.779,21.0637,40322
45095,0.175099,-1.93302,110.957,30.3131,5834
48189,0.585736,-0.821768,217.497,20.8813,51500
49246,0.373473,1.67014,132.846,25.3609,53056
125,0.0331615,0.418215,32.1437,44.4779,1284
48848,0.0928967,22.9321,41.5907,7.45871,5701
520,0.0854116,-11.9141,165.405,57.9524,50256
22440,0.663961,-2.44346,83.227,11.3906,4172
26866,0.285234,-0.785103,172.785,63.8581,9489
55917,0.135158,2.58675,186.949,51.0593,34381
20480,0.780104,-0.362125,144.116,33.0986,12734
6795,0.29665,1.03084,119.496,62.3996,57310
35294,0.831153,1.79132,34.9432,34.8321,7353
16640,0.0954511,4.03804,184.069,34.2845,29717
9029,0.389209,-0.467038,130.744,25.9714,20937
7081,0.441546,-0.436425,100.715,23.1687,54781
5089,0.756924,10.7638,63.3477,56.0795,5358
1870,0.378162,0.548914,99.846,16.9804,9667
48179,0.167878,2.98234,87.0665,57.9388,18719
33311,0.384644,-1.75258,42.5512,50.8453,37486
33561,0.362962,15.1266,126.034,13.3361,52451
48083,0.0456165,-0.035613,133.945,1.59822,45124
9385,0.351766,2.59509,62.7502,33.6857,14076
22554,0.227632,2.52908,144.687,55.0357,33004
39232,0.713965,0.157372,160.964,39.3664,32142
39859,0.252846,-4.43367,63.6316,82.38,22081
25312,0.08525,17.351,174.279,22.9188,20368
45845,0.245935,2.51677,107.788,4.59816,43539
10749,0.136324,-0.396233,97.1148,37.2952,5243
41768,0.192151,-0.981702,100.788,21.7307,4675
34215,0.236921,-0.249745,174.397,59.2994,39267
26368,1.10654,7.3522,46.7601,40.7571,18567
19395,0.512816,-2.0445,115.041,13.4138,37502
53004,0.552628,3.88157,65.5936,35.3557,9626
8074,0.522292,-3.14391,64.2974,31.3932,29698
8842,0.450682,3.43513,72.172,9.78585,2654
45626,0.132978,-2.69713,100.848,11.945,55705
14608,0.324721,3.43697,118.681,56.8911,41626
16557,0.391639,-1.76686,182.119,14.0875,35982
13619,0.158122,9.76472,251.845,43.665,1893
11536,0.123336,2.94001,208.682,18.8246,29289
37419,0.191751,-3.24039,142.503,30.8328,12749
48122,0.614584,4.07035,167.12,47.2146,21962
50427,0.0454542,1.26716,215.24,5.37963,55466
44186,0.586411,-11.4423,106.25,47.914,11028
22513,0.114386,1.66791,79.4425,46.127,28336
29011,0.395742,0.0493616,102.51,24.2134,23994
11588,0.443017,-2.91487,177.054,41.793,37285
2447,0.174208,0.185286,166.573,36.6075,31080
8684,0.215795,-4.36958,31.3561,54.0247,23401
16560,0.340179,1.03024,47.8358,22.4111,51478
33452,0.303073,-3.0606,13.6936,28.5271,29770
214,0.316895,6.5937,134.418,33.7466,56784
37175,0.744133,-7.55909,31.1683,61.0589,7221
29413,0.410039,6.89961,98.7846,35.3976,40148
33669,0.330949,-2.65871,122.6,45.6619,43003
17850,0.250812,11.3228,148.647,25.4291,48000
14334,0.928565,1.29873,113.236,21.7791,17889
30675,0.459188,2.59557,178.812,29.7464,52497
7507,0.241647,7.78979,139.625,52.6752,11229
14529,0.329802,-0.0423176,32.2862,25.2204,14152
43996,0.286547,-0.977998,117.574,60.0288,2672
13968,0.241088,-0.436142,83.3282,20.167,15988
50820,1.08204,5.54797,246.501,51.5494,7006
19189,0.190851,-0.834709,135.513,11.5995,16656
15004,0.0862316,-2.69929,108.25,27.8763,42813
22927,0.122775,-0.564732,18.8168,32.8766,22213
36357,0.176581,-17.0038,139.278,27.1251,6698
40546,0.275255,1.46062,176.017,54.9102,27172
38093,0.426246,1.10078,152.336,56.2529,46250
19294,1.06792,0.815627,114.448,44.2979,24187
22661,0.311736,-17.3334,93.2268,30.5242,20204
1075,0.128613,3.2191,97.0377,26.7783,23723
40415,0.284641,-2.98903,124.052,10.8622,40204
33314,0.453192,2.04485,70.0157,49.6048,40369
52106,0.156265,0.796345,52.1724,39.8881,8270
2687,0.364436,3.70717,228.514,48.5137,32528
35067,0.755069,0.710475,168.115,48.1394,39919
32988,0.314662,-6.05743,132.389,51.0698,12317
29052,0.143199,-0.608692,112.048,68.1657,4215
41979,1.0,0.8288,206.218,11.6739,39836
21790,0.426747,-0.876877,60.445,59.479,41905
10338,0.569841,-6.66808,80.3372,68.3867,53843
8248,0.231202,2.59734,62.9988,9.3266,18402
40873,0.785678,0.572647,112.593,67.3692,34835
41185,0.191372,-0.831433,102.926,22.2741,27235
50957,0.279986,-2.02495,125.391,67.5954,19882
5680,0.600334,-0.802369,74.0174,24.28,19100
54438,0.22131,-0.0160901,176.12,7.03137,18302
4574,0.0899909,2.19457,140.397,29.8937,16390
56495,0.235384,-1.41625,40.5355,27.3074,38044
16669,0.537974,-1.00874,84.2486,7.80469,19120
7088,0.146301,-0.67055,105.548,71.2877,6140
11928,0.80055,4.24277,81.6985,32.4472,40282
12137,0.733576,0.122732,160.192,50.4481,24659
40317,0.0751885,-0.207159,86.9791,25.8208,16231
39564,0.431136,-1.07957,96.9078,13.9251,41608
46017,0.230874,3.36163,126.085,34.5596,31421
51226,0.872908,0.840491,98.3331,19.7635,12024
236,0.149447,0.48783,143.268,29.2057,42276
7556,0.406311,2.30848,182.301,65.0844,38144
30216,0.3952,0.277346,125.034,88.8714,34000
34830,0.428399,0.884083,157.568,65.2414,51838
41770,0.256335,2.51364,165.012,45.8197,47328
20569,0.10078,-2.84182,143.295,85.9042,39423
30689,0.232306,-11.8157,144.907,17.9838,51690
18135,0.149708,-0.00973621,216.239,45.8588,8181
670,0.852881,-7.00872,96.0329,35.9013,20809
16151,0.349177,5.02022,101.548,47.2255,47530
40350,0.227572,-3.95496,92.8944,35.8248,1608
53413,0.0819878,5.41859,95.2988,34.4243,29069
48461,0.455006,10.5712,160.317,13.5781,23227
7072,0.751627,24.8301,192.478,80.896,10876
15175,0.540073,0.107803,73.6372,18.8679,44463
41397,0.899509,6.59413,117.226,6.75461,53989
56712,0.363621,0.206337,54.4509,48.3666,35640
16663,0.58803,0.617442,123.192,39.3895,9619
8554,0.133451,5.8224,98.5231,30.4278,37045
14888,0.0571302,-6.00371,203.003,15.7183,12270
57047,0.670648,2.34046,173.645,37.1009,50726
33513,0.596057,3.01668,40.9035,20.2928,11638
1579,0.756451,-0.0430229,123.549,67.0458,9424
47618,0.0693552,18.5565,21.0541,8.94037,41195
16878,0.443858,-4.73847,64.4569,39.1155,15986
22223,0.256962,0.822111,253.0,40.8795,16230
10957,0.298172,-6.03752,70.3485,38.3688,22263
8186,0.24297,-3.10389,123.804,11.0292,36579
10463,0.638012,-11.9511,114.795,30.0178,21476
3347,0.210505,1.52956,98.05,19.6283,8815
22597,0.0781227,0.971746,72.4564,28.4899,56135
43431,0.510673,-2.10021,81.8577,30.2151,52752
16796,0.69272,-1.02601,45.416,73.2369,43809
30880,0.339751,-0.140054,215.691,43.0374,1919
41744,0.268123,5.02583,123.37,7.87452,40656
6803,0.218243,-2.5381,71.8485,60.7463,5398
56955,0.36352,-0.950196,120.036,22.9643,41704
30357,0.673742,-1.20647,148.077,50.6703,9412
50800,0.509883,3.56658,111.941,40.9799,35282
10796,0.241752,4.31083,29.8333,14.5655,14898
4457,0.448101,1.48723,116.961,56.0696,13869
5184,0.280944,5.26804,115.655,44.6919,54499
45168,0.232038,12.742,123.643,30.5092,3865
43569,0.532461,8.32645,168.628,60.0431,591
22510,0.629813,0.191354,86.7,18.4077,56030
55811,0.227583,1.04298,97.6619,30.2235,50942
10538,0.440632,1.58371,110.169,37.2081,16024
9839,0.213154,2.96834,145.257,12.125,11873
21717,0.349808,0.935783,140.908,41.5077,27215
6439,0.331503,7.80997,114.211,32.5558,17870
10699,0.493302,1.064,102.823,32.8588,54357
26529,0.100904,-3.29752,88.733,14.2916,18319
40623,0.163323,-6.57052,146.758,65.3561,14177
49193,0.469257,-2.39892,97.6163,44.7906,39384
50373,0.205891,-2.12667,154.999,57.5427,20369
27125,0.125324,0.879972,154.55,38.7372,54770
55181,0.547133,1.38261,66.2203,47.6492,28468
53397,0.958116,5.5127,88.1837,25.2713,26437
17263,0.751638,-5.71134,85.887,53.9878,45999
56084,0.4814,-0.825746,114.358,70.3029,475
17389,0.152097,4.43618,93.0318,42.5912,27766
12997,0.360569,15.3064,166.85,42.0775,54854
19369,0.0947331,0.906684,88.5684,34.4608,33646
23040,0.658943,2.62578,151.576,21.8781,43845
31099,0.465889,-0.80622,166.113,43.6685,35681
14725,0.347789,8.29219,79.4144,66.2323,16183
42483,0.0826323,1.44068,121.687,45.7143,44140
38293,0.377173,8.70168,96.1153,44.6755,10668
16140,0.0382283,-4.70984,141.504,27.541,46510
44221,0.102344,10.2953,91.476,21.2471,45069
16159,0.489194,-2.18753,138.242,44.8964,3979
23979,0.343504,6.17124,175.805,67.4755,45515
39070,0.853011,2.42636,143.205,44.8569,4575
35230,0.202129,-16.2167,73.3164,11.4821,45138
38256,0.174572,2.46169,130.407,28.5102,212
12039,0.0788364,0.0827243,143.914,49.6879,36931
24688,0.132937,1.66917,214.142,55.8365,7872
34349,0.169862,-1.26654,243.183,56.8184,27161
14383,0.715021,14.3392,104.603,37.4256,31070
15138,0.937777,-2.29491,107.813,9.91416,30491
35849,0.472235,-1.89872,157.852,3.84617,4711
26357,0.3268,-7.50077,94.2878,78.2945,7927
51345,0.910139,4.41035,147.598,8.383,50216
34495,0.235959,0.663182,194.017,33.7759,28595
23405,0.458617,8.18322,111.924,25.1243,4451
11305,1.05197,2.65008,218.571,50.0515,37099
45219,0.374278,0.176511,182.218,5.59991,41501
14040,0.580986,1.22558,156.438,15.9369,10466
12850,0.302698,-2.76829,136.415,21.1472,56564
7961,0.151698,1.03147,156.345,48.1467,43646
45540,0.209994,4.15839,236.783,34.1934,38407
18622,0.629012,-1.40222,111.261,36.4008,29636
22756,0.392906,17.7467,46.7395,26.1918,54079
54600,0.480139,4.74211,88.7901,9.63104,45809
36347,0.245391,-0.195357,222.273,59.3254,39193
4861,0.743034,4.20244,59.2083,17.2818,50822
15441,0.287097,1.73974,111.952,20.5684,5664
23455,0.627644,0.531527,143.669,15.006,276
33146,0.470724,-1.05009,124.382,25.4443,12795
25044,0.120927,2.26714,63.5086,62.8044,28940
1504,0.197436,1.82227,176.267,50.6681,16750
39359,0.518468,-8.77234,159.98,37.4999,45774
31540,0.393035,-1.1093,149.507,49.5383,25314
54030,0.230522,3.80189,160.088,53.1652,1119
17293,0.0469977,-1.35522,56.74,22.5347,34945
40857,0.256229,2.30442,78.844,6.55298,10643
7391,0.503356,0.0833855,48.9357,31.5195,46333
53386,0.308532,-0.568142,145.774,13.9614,52151
36820,0.328096,-17.4645,252.538,18.8734,20860
27249,0.659621,0.0784398,123.761,33.0335,27473
29397,0.544953,-0.514205,139.415,42.0573,18356
8305,0.360502,0.270174,240.513,59.0561,56834
5434,0.501225,2.00233,56.2493,11.5717,6649
52422,0.338133,12.293,206.498,28.9049,34254
18571,0.454804,2.83093,87.4578,16.3646,26503
32431,0.0784206,-5.50552,56.6907,13.3506,7722
51597,0.276837,-0.0201816,97.2554,63.1083,19436
55739,0.237867,3.30452,56.6051,28.5297,18738
16735,0.242032,0.193435,151.615,37.2046,40202
37198,0.38135,-1.87768,96.7458,26.3709,41329
48455,0.169416,4.92503,95.3523,52.8256,17614
18898,0.150143,-1.51488,148.617,48.7921,27077
10077,0.610062,21.0582,92.4117,29.3415,57079
51139,0.139036,2.05031,131.92,40.4299,25420
55106,0.515137,2.2875,169.655,45.032,3583
25505,0.235073,1.23813,167.99,23.3504,41228
37496,0.252745,-0.085471,229.524,24.8438,35893
28558,0.253909,-6.43808,100.647,41.8384,14691
27529,0.317428,-0.434488,204.98,11.282,47189
22837,0.8286,20.1216,73.8349,41.9228,25774
50493,0.192753,-4.11039,112.26,20.528,20655
11195,0.403373,0.63211,253.861,7.23511,30865
24926,0.290324,-3.43519,53.7453,10.6871,3319
7483,0.493228,3.1877,88.4443,3.54183,15061
13563,0.121596,-0.0926206,80.2767,36.9477,1536
21142,0.166648,2.56654,146.186,65.4186,34391
20629,0.454544,-1.24818,109.007,43.9545,26076
27343,0.119594,7.98043,45.392,35.1548,41680
9128,0.260939,3.71598,158.149,37.6647,35280
21182,0.157478,-19.2386,34.8843,26.0027,20251
22977,0.274186,-0.164596,172.324,3.93513,20230
52457,0.414263,10.4817,253.935,41.0786,25814
26333,0.288801,-0.888878,156.51,32.6849,13450
17847,0.0554205,17.5613,104.553,19.6482,29088
