all/superconduct_table_1_2.gmean_atomic_radius,all/superconduct_table_1_2.wtd_range_ElectronAffinity,all/superconduct_table_1_2.mean_ElectronAffinity,all/superconduct_table_1_2.wtd_std_FusionHeat,all/superconduct_table_1_2.std_FusionHeat,all/superconduct_table_1_2.Key_1_2,Key_0_0
121.791832594226,66.665,83.9,36.1248598613199,39.5264705608786,15500,1060
146.638012714645,34.1928571428571,47.9714285714286,4.34493799772582,4.31032321341238,16520,5922
86.6714546977512,70.7,163.14,3.92871179395995,4.15318276024545,18063,4641
131.437690653589,64.0555555555556,60.7333333333333,15.7899718136716,16.9344487821587,8888,17898
144.350092771296,80.4957142857143,84.646,7.43101307126465,8.34512728722576,10230,14052
141.650467462895,94.9066666666667,126.34,16.3499483789875,12.3065667023748,18537,20764
138.511106555337,26.49375,71.1,3.9329547337212,4.41994425555597,12599,8698
87.6279410969876,70.3,163.54,4.0260751357122,4.25734178097084,18681,18607
123.778016451102,77.7155555555556,76.3825,4.55404240452614,4.69611722596445,10762,19272
151.981119218063,76.0728117738187,63.7866666666667,5.40466288797405,3.85667912703259,14224,4725
141.100875213221,34.0811881188119,64.8857142857143,3.93130724358531,6.57871376300187,18939,12291
146.121196729093,76.5609699769053,66.244,5.37559047527069,4.16516110612783,5013,16054
141.650097020732,15.38,55.175,8.77126377211403,9.7866133059399,3777,9806
149.759502355389,33.2866666666667,64.03,7.69940730763667,8.12530756587097,18127,6979
144.95795582902,76.4926153846154,69.31,5.55713552920395,4.87648043572411,16875,3929
147.291342987178,80.4957142857143,76.955,8.89210187039428,11.2826031521493,12346,9334
152.499180325666,31.475,41.25,7.45214859956509,8.605,10627,1941
152.752993384346,33.52,64.1571428571429,3.96664217450851,4.31844242517969,21138,700
101.490338905552,25.327,73.0,9.97387403511795,10.1451364505363,260,21044
139.000513752081,74.3538461538461,77.2375,5.64855656694176,4.9481552875794,7754,18086
142.807562824943,101.8,142.05,10.0880567449281,10.7,10902,17724
150.541645796024,25.9566666666667,54.05,10.2673398047725,8.91498037014104,1629,3233
88.0909792120017,62.2666666666667,160.85,4.70091791698411,5.3665771912831,7025,18158
138.006405771147,73.9453488372093,82.3375,5.40075702483639,4.58575956085794,7813,7690
133.425311183972,29.49125,73.1,3.87350460661918,4.36102637460495,9402,5074
139.000513752081,73.4508963367108,77.2375,5.65592602468437,4.9481552875794,9337,3536
111.333466798777,32.075,144.866666666667,1.43060083531361,1.60233856874535,17236,9484
144.130036670764,29.664,66.1,3.87985253295792,4.16096630069934,8529,8965
140.64767930516,94.3452,110.3,5.4922197773851,6.02785386536719,7891,18655
139.000513752081,73.8255813953488,77.2375,5.65296450346393,4.9481552875794,7608,6647
135.324749764457,35.053625,66.9883333333333,9.9023617353387,9.00590550077497,13914,53
140.003537325589,37.6265,42.1666666666667,7.30859866620134,7.2165411844364,20664,11195
88.9487313938072,70.3,163.54,4.11527208820996,4.34929684431863,7697,12333
129.308706630092,80.524659900058,90.85,4.63784505030205,4.56187908103667,7625,1873
121.505894784823,76.9789497716895,90.4075,5.1613773249406,4.87095891483392,14198,7725
141.508276638116,76.4102964118565,74.83,5.70883889661497,5.46601989019433,5759,2897
152.997821319739,29.3652043868395,39.7,0.949953428960171,8.31289092648012,3727,11968
149.268018763625,80.325,83.38,5.14256723587647,4.34297195938449,13423,121
179.265525635954,36.5375,123.766666666667,4.3063180328443,3.80029238641216,10984,15831
114.0,0.0,79.5,0.0,0.0,20966,2306
155.077950780322,76.6116923076923,49.9642857142857,5.08934521311188,3.85410193356192,6105,20062
154.462032247338,76.4796153846154,67.176,5.62394433381257,4.38364385414691,14730,14162
154.729178733072,77.4328018223235,63.7866666666667,5.36492938422734,3.80257463948952,3562,20474
132.309028711257,80.3985714285714,91.35,5.0276527732296,4.67804347457353,13380,18630
149.268018763625,80.325,83.38,4.84888089760758,4.34297195938449,16574,16969
138.006405771147,74.1308465403943,82.3375,5.39903218868772,4.58575956085794,7575,3485
142.245338798365,75.9426666666667,65.23,5.78337896581421,4.96386920053299,21110,6935
134.52082613918,76.2907692307692,70.59,5.62018060734454,4.53905865130646,9368,4889
139.000513752081,73.2890625,77.2375,5.65716290284936,4.9481552875794,2942,6918
131.302196551623,80.4955931223812,79.6075,4.68583201705546,4.59906411675245,20678,7057
155.960597105111,147.253968253968,85.5666666666667,21.8432527604398,48.3924789840552,19035,2437
172.858323490655,26.506,109.15,2.11303099835284,2.75,20039,15428
136.561076383821,95.09,112.85,5.8206539142952,11.0710116972208,5047,4882
133.375254778514,81.4264285714286,63.986,4.64701202387082,4.11736875200655,2210,455
165.019188959367,75.7642358417378,61.1633333333333,5.55555727915246,4.06721587821448,6952,18893
142.245338798365,76.7043076923077,65.23,5.65011955678083,4.96386920053299,1093,3304
137.641671342,85.089880239521,40.5,7.27354140983737,6.56282185877386,7198,14199
110.717078369674,68.0304101838755,103.966666666667,4.62275196427284,5.26017498652743,4880,8373
159.598001243805,89.4486486486486,76.3833333333333,4.10172334570177,3.51125175527032,4482,9339
181.839848597122,30.303,40.5125,8.31008862708455,9.42830412905736,16297,5055
185.612499579096,18.982,155.95,5.92372214068148,7.15,3294,20614
173.481987537611,5.588,30.6,1.75104083333314,2.05,17512,11072
115.965903573786,94.7586630286494,82.9666666666667,10.0031707874304,10.129500196072,14272,12974
181.839848597122,30.255,40.5125,8.89450397717602,9.42830412905736,9928,744
133.425311183972,75.742,73.1,5.26989261708012,4.36102637460495,6465,10829
173.481987537611,15.38,30.6,2.00858158908221,2.05,20443,10345
142.136065302749,75.8065,69.1666666666667,5.23572537434457,4.04046703846089,19282,20459
132.847858300348,81.404,76.52,4.75321164679038,5.04364604626455,10900,16914
188.10350402949,72.5426470588235,78.825,5.9912675496268,10.0073410554452,15981,14325
133.425311183972,75.742,73.1,5.2534095696668,4.36102637460495,16473,5857
142.807562824943,101.8,142.05,10.0880567449281,10.7,8957,15640
140.945228496831,74.3538461538461,84.49,5.89033434670532,5.70995739388658,2433,6538
157.199482313773,33.3453082339417,76.8425,8.07429928288431,7.1459988804925,11605,8994
109.411502594038,51.1513157894737,127.69,4.40557332076383,5.44287459344784,18721,16162
142.321797590921,74.479792147806,82.3375,5.55907110671134,4.75374491848269,2467,3139
141.522053128546,75.7678,69.9666666666667,5.24861776343702,4.48671576248522,11096,18615
115.175029551822,99.1338928571429,134.214,4.49584371721169,4.65947712087955,15719,6866
144.130036670764,76.8431758530184,66.1,5.26549135208128,4.16096630069934,17151,17862
131.302196551623,81.3819285714286,79.6075,4.6409216251314,4.59906411675245,17423,14883
160.946897988716,76.701,64.12,5.40449782000054,3.78516937827387,4800,6315
112.333362178264,58.3764705882353,66.9971428571429,35.311286893319,35.0244207118987,7560,553
197.838317825441,32.45,58.0,4.23849545829649,7.5,7427,5632
145.340365696991,31.2333333333333,61.4666666666667,10.5576049472512,10.5576049472512,12365,15904
88.0909792120017,61.2,160.85,4.76642649534326,5.3665771912831,4130,528
177.834192437787,75.1833333333333,67.975,11.2194275948266,11.9,1573,15703
81.0397610003258,42.375,79.5333333333333,13.22138705793,12.4965894369446,1902,9751
146.444942754688,117.122330097087,106.9,9.22562023676162,10.2397797285337,18766,13838
147.592661015872,47.05,59.9916666666667,4.3537828326734,4.10158614305355,10307,6409
164.097531974128,64.0,59.0,8.484,10.605,11738,11439
169.440254957315,28.2,44.55,8.53242182631767,9.05,3272,16929
105.778069560755,83.2333333333333,108.25,48.0832611206852,51.0,3129,8680
166.292656437015,17.3375,65.0666666666667,9.9288679490665,10.6751310166303,4616,15803
138.438429191704,66.75,91.8333333333333,35.7611171525723,34.8980738086725,11277,11985
145.340365696991,31.2333333333333,61.4666666666667,10.5576049472512,10.5576049472512,15750,21136
144.904783815535,75.7936,64.8,5.09958032260172,3.86987070395202,13898,17568
119.139891617767,33.995,71.18,10.3931338271957,9.44456740353946,8492,8431
115.824447098209,54.9,200.333333333333,16.5095586413027,15.2862966956247,20807,19982
140.176567642299,75.3219607843137,71.95,6.71711956721606,6.70290556699108,2369,800
142.245338798365,75.7706666666667,65.23,5.79306076228754,4.96386920053299,21133,2919
158.077935133554,28.0836,53.35,7.65852660503311,6.78988217865376,16341,20379
127.382977261505,81.3732857142857,78.9425,4.65700203117492,4.63697970127108,9606,10621
94.5483641463815,16.42,61.7,25.8499516440554,39.4467010309129,13810,16788
181.46625030567,51.3666666666667,77.15,9.52237131997884,10.1,15286,10487
183.670901342592,1.29,80.35,7.05716657023199,7.7,4728,17912
154.337372472517,65.9473684210526,102.4,15.245688732581,14.3576537854283,3235,10598
112.156244516276,93.4833333333333,70.9,6.75587207957311,8.13527140843432,4548,17798
143.678252509203,81.3212928571429,73.986,4.6610345916208,4.11426365708373,10318,16384
112.316517040015,18.3,14.85,19.4690067086696,20.65,6892,7632
131.909059582729,7.96666666666667,30.35,6.59966329107444,7.0,6445,15104
167.988986252994,28.71,79.7375,8.01961495335032,7.31723137532223,2823,1473
155.938199338429,49.5464285714286,72.09,4.37844879576579,4.4553048649896,7157,2390
155.545935260333,83.0552941176471,78.3042857142857,7.43394158398144,11.5996844643925,20531,16655
130.363593588974,33.4278571428571,81.694,4.16886580768067,4.42544721355933,19237,4217
131.302196551623,81.2886428571429,79.6075,4.6583013524026,4.59906411675245,18757,9257
139.595298984601,76.7273076923077,62.09,5.63684260353101,4.43821466808445,5772,16760
142.173436397764,81.0554285714286,74.386,4.78389724140543,4.15159890162814,14120,8754
142.939547695054,59.675,84.0333333333333,6.65365313192685,9.00259221928144,1979,4184
143.678252509203,81.2886428571429,73.986,4.66705825057774,4.11426365708373,14583,14305
95.768942547908,61.0953488372093,91.375,10.9156365978535,11.1109917199141,15194,12817
136.652833253888,73.815625,67.0166666666667,5.25824920693402,4.1758554679118,14515,2556
134.933170373073,30.88,68.7716666666667,4.10202531277742,4.03061313229417,17760,15595
96.4917977403901,84.4088235294118,81.7166666666667,51.5139222462269,47.5774394808669,10873,4736
134.66503454858,35.380125,86.386,4.60398234548092,5.82042863026427,20814,10928
139.555322052591,32.6226666666667,99.0428571428571,3.69310441863124,3.86613582328423,10871,13326
111.0,0.0,135.1,0.0,0.0,21007,17256
157.368144748751,76.4330769230769,63.7866666666667,5.58908128703959,4.0662863893238,18634,4703
175.396110944903,31.0164,38.2825,8.73336126814871,9.42830412905736,1579,364
155.077950780322,76.6116923076923,49.9642857142857,5.08934521311188,3.85410193356192,10056,18083
139.000513752081,71.7976855546688,77.2375,5.66736444211589,4.9481552875794,20566,4962
118.773274148886,31.4551948051948,58.04,10.1886781040862,9.36247944937664,17172,4012
136.329793621801,87.4166666666667,140.233333333333,13.6848354839297,12.5831456939652,13844,2277
159.588184524061,75.2837837837838,76.17,5.43938546609303,4.14290302082972,874,2668
141.55204628915,83.646,82.3375,5.54232162184765,4.90083571954825,11864,4995
65.4625001438711,144.693846153846,193.4,24.624468870353,48.6236699652432,10400,12669
143.254881303946,44.994,70.2375,7.55440235364148,10.1354168636519,16490,6265
134.711448383193,81.4279214285714,65.2325,8.69703504690782,9.77190568671229,13286,13896
113.229470162061,31.705125,92.9714285714286,10.1752014275382,8.80673705935706,13007,11624
139.000513752081,73.4508963367108,77.2375,5.65592602468437,4.9481552875794,17762,2232
161.05212064637,38.966325,37.5175,8.62056529700924,8.31869430860396,13026,6696
133.247889289099,145.695238095238,101.9,21.8942998825479,51.405,18172,5269
92.5824296795131,63.7055865921788,84.075,5.4725705689006,6.59007867934822,20400,19536
139.595298984601,76.7134615384615,62.09,5.58942627426499,4.43821466808445,18668,20358
125.296299984713,33.18,71.18,10.0149214050835,9.05641062673287,20543,16656
131.325250225859,80.325,91.35,5.20852054673055,4.76150089257578,1428,18737
154.857129381478,83.0552941176471,76.5883333333333,7.10536516427179,8.37927870801937,18704,20651
115.65693327872,95.1558139534884,94.5666666666667,14.6024909667408,15.7805314936545,2652,18784
139.000513752081,73.1807511737089,77.2375,5.6579764853482,4.9481552875794,1609,815
134.491635427636,37.15,67.55,7.055,7.055,15112,8284
139.000513752081,70.9121212121212,77.2375,5.67240323285272,4.9481552875794,18011,1809
157.902806981813,27.1333333333333,82.275,10.7778332186432,9.76164945078443,3981,10691
145.574820487533,75.7015612802498,69.31,5.4671737305572,4.85331860071024,5390,10482
169.958582759207,63.39495,82.8333333333333,8.55065751857715,8.54842415627322,7796,18093
161.554944214035,21.7,130.65,8.9566858950296,9.5,7989,9809
142.332972798315,72.1239210850802,56.644,5.17026094720383,4.62784535610256,5843,3105
161.799477548718,62.9210526315789,106.233333333333,16.8881607139194,16.0008333116331,8838,18497
146.527370897536,95.774,69.85,6.37219288074168,5.83742826508386,3501,11390
136.652833253888,31.2413333333333,67.0166666666667,3.27871268843937,4.1758554679118,18609,11007
141.508276638116,50.0635714285714,74.83,4.38536889984812,5.46601989019433,5038,9651
163.327891065795,1.69,15.95,0.291,0.485,16420,16917
135.907214936949,35.582,67.126,4.56875485635857,4.95243106362926,6881,13759
123.22583929828,79.5628571428571,83.9433333333333,8.6979615345863,10.6610181294075,19724,14748
99.2500637610302,76.48,144.866666666667,3.92609283659977,3.92418342531992,5155,392
144.130036670764,29.68475,66.1,3.90304591793384,4.16096630069934,11600,19715
137.90029905685,73.44,90.4666666666667,36.2491379207837,36.5786823163438,8252,5387
94.6414285606467,3.41877394636015,64.75,8.0347348681571,8.071,11814,5196
155.938199338429,76.3346153846154,72.09,5.62450125494376,4.4553048649896,10894,15838
154.190090362412,75.9211746522411,67.176,6.28292471862099,5.64825189239998,10408,16935
133.425311183972,76.2937190082645,73.1,5.24916992641035,4.36102637460495,7880,7875
160.00965732874,31.6077955911824,38.7175,9.04753376565646,9.28276898344454,10224,18799
149.617846510421,102.9,93.125,4.48413615606347,5.10442638794997,1642,16058
141.100875213221,39.4704761904762,64.8857142857143,3.38943661430012,6.57871376300187,4222,10939
160.493269387109,41.98,56.2666666666667,9.25168092835026,9.10384534139283,3596,8541
139.000513752081,70.4756097560976,77.2375,5.67460845728577,4.9481552875794,4550,4501
136.355434509461,27.09325,71.7833333333333,3.96093207938485,4.98435290573299,3009,3652
186.585101227295,13.26,48.9,1.97050754883101,2.15,17278,15125
156.057681643679,72.0,139.65,4.60230643154016,4.65,4124,9351
134.074845087858,78.1992592592593,75.0075,5.62372096356092,4.9481552875794,3729,10525
121.449578014911,66.215,82.25,9.92148834600938,10.55,20071,10871
110.679718105893,24.0,96.5,15.58,15.58,18890,9698
148.737352419316,75.6346021554689,71.69,5.62669238453873,4.4892312749512,9406,6303
