Key_0_0,oz173,oz131,oz178,oz177,Key_1_3
5021,0.0,0.0,0.0,0.166667,6577
6744,0.0,0.0,0.0,0.0,588
7400,0.0,0.05,0.0,0.055556,3705
210,0.0,0.0,0.0,0.0,5873
452,0.166667,0.1,0.0,0.0,963
3971,0.0,0.0,0.0,0.0,6800
7126,0.0,0.0,0.0,0.0,2312
109,0.0,0.0,0.0,0.0,3713
172,0.0,0.0,0.0,0.0,3375
3553,0.0,0.0,0.0,0.0,7002
72,0.0,0.0,0.0,0.0,7979
3086,0.0,0.0,0.0,0.0,7708
1564,0.0,0.0,0.0,0.0,3857
6940,0.0,0.0,0.0,0.0,2160
774,0.0,0.0,0.0,0.055556,5376
906,0.0,0.0,0.0,0.111111,3838
4839,0.0,0.0,0.0,0.0,2267
8561,0.0,0.0,0.0,0.0,6345
5554,0.0,0.0,0.0,0.0,2021
3029,0.0,0.0,0.0,0.0,8534
309,0.0,0.0,0.0,0.0,6319
3819,0.0,0.05,0.0,0.083333,249
4934,0.0,0.0,0.0,0.0,4876
8268,0.0,0.0,0.0,0.0,5123
3929,0.0,0.0,0.0,0.0,3440
5439,0.0,0.0,0.0,0.222222,4588
5873,0.0,0.05,0.25,0.222222,6666
5036,0.0,0.0,0.0,0.222222,8603
8698,0.0,0.0,0.0,0.0,1524
1454,0.0,0.0,0.0,0.0,5316
6893,0.0,0.05,0.0,0.083333,6758
1530,0.0,0.0,0.0,0.083333,5726
7178,0.083333,0.15,0.0,0.0,3656
3110,0.0,0.0,0.0,0.0,4672
259,0.0,0.05,0.0,0.083333,1252
8334,0.0,0.1,0.0,0.166667,5752
2174,0.0,0.0,0.0,0.0,3307
6618,0.0,0.0,0.0,0.055556,7068
4150,0.0,0.05,0.0,0.0,4835
8225,0.0,0.0,0.0,0.166667,5571
5566,0.0,0.0,0.0,0.0,1
7953,0.0,0.05,0.0,0.0,8729
6601,0.0,0.0,0.0,0.0,1441
12,0.0,0.0,0.0,0.0,8484
3202,0.0,0.0,0.0,0.0,7474
202,0.0,0.0,0.0,0.0,4414
6550,0.0,0.0,0.0,0.0,5565
3607,0.0,0.0,0.0,0.0,1859
5001,0.0,0.1,0.0,0.0,6302
4885,0.0,0.3,0.0,0.0,3762
193,0.083333,0.05,0.0,0.0,7825
5910,0.0,0.0,0.0,0.0,2524
4029,0.0,0.0,0.0,0.0,4062
4901,0.083333,0.0,0.0,0.0,1714
5602,0.0,0.0,0.0,0.0,5125
2852,0.0,0.0,0.0,0.0,3022
279,0.0,0.0,0.0,0.0,1807
7983,0.0,0.0,0.0,0.055556,7329
2197,0.0,0.0,0.0,0.0,3368
6719,0.0,0.05,0.0,0.0,6601
1418,0.0,0.05,0.0,0.0,5543
5896,0.0,0.0,0.0,0.0,3517
5284,0.0,0.0,0.0,0.0,1708
1594,0.0,0.15,0.0,0.027778,291
5196,0.0,0.1,0.0,0.0,1538
8385,0.0,0.0,0.0,0.0,5769
8820,0.0,0.0,0.0,0.0,1851
7550,0.0,0.0,0.0,0.055556,6923
3998,0.0,0.2,0.0,0.0,2738
3824,0.083333,0.0,0.0,0.0,2701
1462,0.0,0.05,0.0,0.055556,278
3065,0.0,0.1,0.0,0.0,7788
528,0.0,0.0,0.0,0.0,2962
1366,0.0,0.0,0.0,0.083333,7897
8071,0.0,0.0,0.0,0.0,4217
1045,0.0,0.1,0.0,0.055556,4447
1106,0.0,0.0,0.0,0.0,5422
3280,0.0,0.05,0.0,0.0,1830
6236,0.0,0.1,0.0,0.0,7208
2518,0.0,0.0,0.0,0.0,1425
2901,0.0,0.05,0.0,0.138889,8162
4415,0.0,0.05,0.0,0.0,5025
7317,0.0,0.0,0.0,0.0,4076
237,0.0,0.05,0.0,0.0,2510
2621,0.0,0.05,0.0,0.055556,7348
6830,0.0,0.0,0.0,0.0,8196
5233,0.0,0.0,0.0,0.055556,5953
7747,0.0,0.0,0.0,0.0,5307
7680,0.0,0.0,0.0,0.0,4658
3302,0.0,0.05,0.0,0.083333,1421
614,0.0,0.15,0.0,0.166667,3220
6531,0.0,0.0,0.0,0.166667,6518
4190,0.166667,0.0,0.0,0.0,7460
357,0.0,0.0,0.25,0.166667,8601
4575,0.0,0.0,0.0,0.0,4247
3475,0.0,0.0,0.0,0.0,4775
7164,0.0,0.0,0.0,0.0,4397
5414,0.0,0.0,0.0,0.0,7481
5846,0.0,0.0,0.0,0.0,6600
1312,0.166667,0.0,0.0,0.083333,6857
5271,0.0,0.0,0.0,0.0,8086
8024,0.083333,0.05,0.0,0.055556,8050
2772,0.0,0.0,0.0,0.111111,2840
3164,0.0,0.1,0.0,0.0,1427
2489,0.0,0.0,0.0,0.0,6125
7929,0.0,0.0,0.0,0.0,7738
1878,0.0,0.0,0.0,0.166667,41
8229,0.0,0.05,0.0,0.083333,8466
3297,0.0,0.0,0.0,0.0,7131
2619,0.0,0.0,0.0,0.083333,1598
2722,0.0,0.0,0.0,0.166667,5352
6506,0.0,0.05,0.0,0.083333,5293
3248,0.0,0.0,0.0,0.0,1888
3762,0.0,0.0,0.0,0.0,5005
2164,0.0,0.0,0.0,0.0,1615
8863,0.0,0.0,0.0,0.0,4023
8666,0.0,0.0,0.0,0.055556,8368
7444,0.0,0.0,0.0,0.0,3135
7192,0.0,0.0,0.0,0.0,7614
4782,0.0,0.0,0.0,0.0,4051
3826,0.0,0.0,0.0,0.0,2077
8519,0.0,0.0,0.0,0.0,7027
7841,0.0,0.15,0.0,0.111111,7165
796,0.083333,0.0,0.0,0.0,2660
7027,0.0,0.05,0.0,0.0,7755
2199,0.0,0.0,0.0,0.0,7509
3139,0.0,0.05,0.0,0.083333,5715
8491,0.0,0.1,0.0,0.083333,2592
8313,0.0,0.0,0.0,0.0,568
7185,0.0,0.05,0.0,0.277778,2563
1249,0.0,0.05,0.0,0.083333,3305
3536,0.0,0.0,0.0,0.055556,6728
1883,0.0,0.0,0.0,0.0,7159
7124,0.0,0.0,0.0,0.0,4350
4313,0.0,0.0,0.0,0.0,7240
8481,0.083333,0.05,0.0,0.083333,856
2627,0.0,0.05,0.0,0.111111,4593
1811,0.0,0.2,0.0,0.0,3072
7856,0.0,0.0,0.0,0.055556,7887
1699,0.0,0.0,0.0,0.0,5751
1519,0.083333,0.05,0.5,0.166667,5856
8766,0.0,0.15,0.0,0.277778,1415
3597,0.0,0.0,0.0,0.0,1301
5918,0.0,0.0,0.0,0.0,321
3356,0.0,0.0,0.0,0.0,5101
6539,0.0,0.0,0.0,0.083333,6735
3996,0.0,0.0,0.0,0.0,6909
5431,0.0,0.0,0.0,0.0,4092
5985,0.0,0.05,0.0,0.0,4146
4748,0.0,0.0,0.0,0.166667,7871
7159,0.0,0.1,0.0,0.25,6181
4949,0.0,0.05,0.0,0.0,2488
8689,0.0,0.0,0.0,0.166667,7794
4749,0.0,0.0,0.0,0.0,5791
2212,0.0,0.05,0.0,0.25,273
8070,0.0,0.05,0.0,0.0,48
7633,0.083333,0.0,0.0,0.0,7365
8214,0.0,0.15,0.0,0.111111,2460
6033,0.0,0.05,0.0,0.0,3711
7341,0.0,0.0,0.0,0.0,2764
5984,0.0,0.05,0.0,0.0,3543
6099,0.0,0.05,0.0,0.055556,1044
591,0.0,0.1,0.0,0.111111,7984
3132,0.0,0.0,0.0,0.0,8394
8518,0.0,0.0,0.0,0.0,4722
6759,0.0,0.05,0.0,0.111111,7662
4815,0.0,0.0,0.0,0.0,5998
1474,0.0,0.0,0.0,0.083333,4577
1383,0.0,0.0,0.0,0.0,2993
1929,0.0,0.05,0.083333,0.055556,878
3373,0.0,0.0,0.0,0.0,488
7505,0.0,0.05,0.0,0.0,6391
7033,0.0,0.0,0.0,0.083333,4202
489,0.0,0.0,0.0,0.0,5515
2115,0.0,0.0,0.0,0.0,4365
4834,0.0,0.0,0.0,0.055556,2519
3509,0.0,0.0,0.0,0.0,5719
7685,0.0,0.0,0.0,0.0,6764
7834,0.0,0.0,0.0,0.0,4819
4527,0.0,0.0,0.0,0.0,431
6012,0.0,0.0,0.0,0.0,6753
4121,0.083333,0.05,0.0,0.0,7324
8545,0.0,0.05,0.0,0.055556,995
7483,0.0,0.0,0.0,0.055556,8702
162,0.0,0.1,0.0,0.055556,4618
7546,0.0,0.15,0.0,0.055556,833
2735,0.0,0.0,0.0,0.0,1337
483,0.0,0.0,0.0,0.0,5687
6218,0.0,0.0,0.0,0.0,1433
7781,0.0,0.0,0.0,0.111111,1078
880,0.0,0.05,0.0,0.055556,2558
5375,0.0,0.1,0.0,0.166667,4846
7187,0.0,0.05,0.0,0.0,6578
6219,0.0,0.0,0.0,0.222222,5066
788,0.0,0.0,0.0,0.0,7261
4906,0.0,0.15,0.0,0.055556,5779
6256,0.0,0.2,0.0,0.166667,8753
5366,0.0,0.0,0.0,0.0,8334
3497,0.0,0.1,0.0,0.111111,8173
536,0.0,0.05,0.0,0.0,1165
4827,0.166667,0.0,0.0,0.055556,2715
6202,0.0,0.0,0.0,0.166667,8169
2917,0.0,0.0,0.0,0.0,875
8410,0.0,0.0,0.0,0.0,4216
1199,0.0,0.0,0.0,0.0,8447
8494,0.083333,0.0,0.0,0.0,5180
8253,0.0,0.05,0.0,0.0,8382
2148,0.0,0.05,0.0,0.083333,6088
4395,0.0,0.0,0.0,0.0,73
8569,0.0,0.0,0.0,0.0,6731
3691,0.0,0.0,0.0,0.0,1570
5799,0.0,0.1,0.0,0.25,3417
935,0.0,0.0,0.0,0.0,50
1498,0.083333,0.0,0.0,0.083333,6427
6638,0.0,0.0,0.0,0.0,2102
4947,0.0,0.0,0.0,0.222222,1536
378,0.083333,0.0,0.0,0.0,6970
3590,0.083333,0.0,0.0,0.0,8580
7007,0.083333,0.05,0.0,0.083333,7402
8821,0.0,0.05,0.0,0.083333,1952
6921,0.0,0.1,0.0,0.0,7332
7622,0.0,0.0,0.0,0.027778,6078
3087,0.0,0.0,0.0,0.0,7426
8531,0.0,0.0,0.0,0.0,7516
2343,0.0,0.0,0.0,0.083333,8682
8142,0.0,0.0,0.0,0.0,7892
8065,0.0,0.1,0.0,0.0,8832
5745,0.0,0.2,0.0,0.0,6524
4241,0.0,0.0,0.0,0.0,6004
2285,0.0,0.05,0.0,0.083333,858
5923,0.0,0.05,0.0,0.055556,730
4600,0.0,0.0,0.0,0.0,3714
5060,0.0,0.0,0.0,0.0,5994
2342,0.0,0.05,0.0,0.0,339
2567,0.0,0.0,0.0,0.0,969
6701,0.0,0.0,0.0,0.0,6255
3550,0.0,0.0,0.0,0.0,3988
7601,0.0,0.0,0.0,0.0,6126
3570,0.0,0.0,0.0,0.0,1592
2924,0.0,0.0,0.0,0.0,8639
4185,0.0,0.0,0.0,0.0,1607
5362,0.0,0.0,0.0,0.0,1913
392,0.0,0.0,0.0,0.0,4761
678,0.0,0.0,0.0,0.0,5290
1861,0.0,0.0,0.0,0.0,3136
1311,0.0,0.0,0.0,0.083333,8240
8879,1.0,0.05,0.0,0.0,6798
1268,0.0,0.05,0.0,0.111111,7804
3660,0.0,0.0,0.0,0.0,255
523,0.0,0.0,0.0,0.0,5454
4837,0.0,0.0,0.0,0.0,6683
1635,0.0,0.0,0.0,0.166667,5793
8172,0.0,0.0,0.0,0.0,6925
537,0.0,0.0,0.0,0.0,4991
7246,0.0,0.0,0.0,0.0,3813
3,0.0,0.2,0.0,0.166667,7024
5681,0.0,0.0,0.0,0.0,530
962,0.083333,0.0,0.166667,0.0,2251
6461,0.0,0.0,0.0,0.0,7020
2095,0.0,0.1,0.0,0.111111,5898
3962,0.0,0.0,0.0,0.055556,2611
5925,0.0,0.2,0.0,0.333333,7152
7173,0.0,0.05,0.0,0.055556,7231
8733,0.0,0.05,0.0,0.083333,3317
7879,0.0,0.0,0.0,0.0,4117
2407,0.0,0.1,0.0,0.0,4079
3871,0.0,0.0,0.0,0.0,4331
5163,0.0,0.1,0.0,0.277778,1651
7551,0.0,0.05,0.0,0.111111,3337
6041,0.0,0.05,0.0,0.055556,701
812,0.0,0.0,0.0,0.0,3034
160,0.166667,0.05,0.0,0.055556,6603
8578,0.0,0.1,0.0,0.0,34
656,0.0,0.0,0.0,0.0,4915
5203,0.0,0.0,0.0,0.083333,7151
930,0.0,0.15,0.0,0.111111,8247
4075,0.0,0.0,0.0,0.166667,8065
3565,0.0,0.05,0.0,0.055556,6827
7897,0.0,0.1,0.0,0.0,5588
5054,0.0,0.0,0.0,0.0,7497
3774,0.0,0.0,0.0,0.0,5999
5011,0.0,0.0,0.0,0.0,5014
1003,0.0,0.0,0.0,0.166667,2166
7473,0.166667,0.0,0.0,0.0,2278
4041,0.0,0.05,0.166667,0.111111,2391
7247,0.0,0.2,0.0,0.0,8072
3391,0.0,0.0,0.0,0.194444,8755
155,0.083333,0.0,0.0,0.166667,7260
4386,0.0,0.2,0.0,0.0,1351
5328,0.0,0.0,0.0,0.0,6165
8270,0.0,0.0,0.0,0.111111,6120
484,0.0,0.05,0.0,0.222222,2101
3837,0.0,0.0,0.0,0.055556,5556
6093,0.0,0.1,0.0,0.25,8140
3863,0.0,0.05,0.0,0.027778,2619
4898,0.0,0.05,0.0,0.055556,7682
7276,0.0,0.0,0.0,0.0,8882
1488,0.0,0.05,0.0,0.25,8422
6919,0.0,0.0,0.0,0.0,114
3285,0.0,0.0,0.0,0.277778,7371
5460,0.083333,0.0,0.0,0.305556,7663
1038,0.083333,0.05,0.0,0.083333,624
754,0.0,0.05,0.0,0.083333,5247
7095,0.0,0.0,0.0,0.166667,8149
5792,0.166667,0.1,0.0,0.055556,4387
1989,0.0,0.05,0.0,0.0,1051
8693,0.0,0.0,0.0,0.194444,8749
252,0.0,0.0,0.0,0.0,6347
875,0.0,0.05,0.0,0.055556,3183
3527,0.0,0.05,0.0,0.138889,2751
299,0.0,0.05,0.0,0.055556,6924
2844,0.0,0.0,0.0,0.0,1038
4964,0.0,0.0,0.0,0.0,4372
2000,0.0,0.1,0.0,0.111111,2374
948,0.0,0.0,0.0,0.0,271
2854,0.0,0.0,0.0,0.0,3091
1884,0.0,0.0,0.0,0.166667,3913
3167,0.0,0.0,0.0,0.0,5640
3712,0.0,0.0,0.0,0.166667,8690
7996,0.0,0.0,0.0,0.0,6475
4016,0.0,0.0,0.0,0.0,1379
439,0.0,0.05,0.0,0.083333,7652
5182,0.083333,0.0,0.333333,0.25,4533
2882,0.166667,0.05,0.166667,0.083333,3389
7757,0.0,0.0,0.0,0.0,5449
3730,0.0,0.0,0.0,0.0,7070
5457,0.0,0.0,0.0,0.0,7441
4577,0.0,0.0,0.0,0.0,5104
4252,0.0,0.2,0.166667,0.111111,6904
5394,0.0,0.0,0.0,0.0,6691
3220,0.0,0.0,0.0,0.0,4905
3098,0.0,0.0,0.0,0.0,1378
7114,0.0,0.0,0.0,0.0,1992
863,0.0,0.1,0.0,0.0,4418
908,0.083333,0.05,0.0,0.0,8401
1539,0.0,0.05,0.0,0.166667,2907
2756,0.0,0.05,0.0,0.138889,6236
1741,0.0,0.0,0.0,0.055556,5283
6819,0.0,0.0,0.0,0.0,7695
1918,0.0,0.0,0.0,0.0,1887
6475,0.0,0.0,0.0,0.083333,5896
846,0.0,0.1,0.0,0.111111,8760
5793,0.0,0.0,0.0,0.0,5216
7811,0.0,0.1,0.25,0.0,3735
59,0.083333,0.0,0.0,0.166667,5443
2811,0.0,0.05,0.0,0.055556,6189
8499,0.0,0.05,0.0,0.083333,3500
8128,0.083333,0.0,0.166667,0.166667,7670
3428,0.0,0.05,0.0,0.083333,691
1864,0.0,0.15,0.0,0.083333,7209
1241,0.083333,0.05,0.166667,0.083333,6481
5725,0.0,0.0,0.0,0.166667,3359
5306,0.0,0.05,0.0,0.055556,8520
2895,0.083333,0.0,0.166667,0.166667,5684
3242,0.0,0.0,0.0,0.111111,8694
3947,0.0,0.0,0.0,0.0,885
3079,0.0,0.0,0.0,0.0,3090
7824,0.0,0.0,0.0,0.083333,692
3584,0.0,0.05,0.0,0.166667,6196
215,0.0,0.0,0.0,0.0,4251
599,0.0,0.0,0.0,0.0,7335
6420,0.0,0.0,0.0,0.0,5032
4449,0.0,0.0,0.0,0.0,6623
7857,0.0,0.0,0.0,0.0,7807
841,0.0,0.05,0.0,0.083333,4207
5412,0.0,0.05,0.0,0.0,6919
3457,0.0,0.0,0.0,0.0,5424
5229,0.0,0.05,0.0,0.055556,6209
6460,0.166667,0.0,0.0,0.083333,5901
1615,0.0,0.15,0.0,0.0,2182
7923,0.0,0.05,0.416667,0.083333,5094
3233,0.0,0.15,0.0,0.055556,6849
5391,0.166667,0.0,0.0,0.027778,3902
1540,0.0,0.05,0.0,0.083333,7968
3785,0.0,0.1,0.333333,0.0,342
6583,0.083333,0.1,0.0,0.083333,2958
7226,0.0,0.05,0.0,0.055556,354
2347,0.0,0.1,0.333333,0.055556,2998
3389,0.0,0.1,0.0,0.0,7798
7911,0.0,0.0,0.0,0.0,8220
4240,0.0,0.0,0.0,0.0,410
8556,0.0,0.0,0.0,0.0,1937
3731,0.0,0.2,0.083333,0.111111,2604
4858,0.0,0.0,0.0,0.0,3594
8213,0.0,0.0,0.0,0.083333,940
4580,0.0,0.0,0.0,0.0,5518
2641,0.0,0.0,0.0,0.0,7661
3778,0.0,0.0,0.0,0.0,943
1885,0.166667,0.1,0.0,0.0,4949
7771,0.0,0.1,0.0,0.083333,2722
4734,0.0,0.0,0.0,0.0,3043
7393,0.0,0.05,0.0,0.083333,2082
4737,0.0,0.0,0.0,0.0,1961
6966,0.0,0.0,0.0,0.0,1970
3608,0.0,0.0,0.0,0.0,4093
3881,0.0,0.0,0.0,0.0,6826
7559,0.0,0.0,0.0,0.027778,4308
5088,0.0,0.0,0.0,0.083333,3693
2070,0.0,0.05,0.0,0.0,2353
1114,0.0,0.1,0.0,0.055556,7090
4246,0.0,0.05,0.0,0.0,1303
8814,0.0,0.0,0.0,0.0,1946
7701,0.0,0.05,0.0,0.083333,7488
436,0.0,0.05,0.0,0.083333,1879
5452,0.0,0.05,0.0,0.166667,7449
4294,0.0,0.0,0.0,0.0,6782
8180,0.0,0.0,0.0,0.0,564
5733,0.0,0.0,0.0,0.0,2950
8660,0.0,0.0,0.0,0.0,6499
4461,0.0,0.2,0.333333,0.0,7744
8772,0.0,0.0,0.0,0.0,4026
6374,0.0,0.0,0.0,0.0,1000
1376,0.0,0.0,0.0,0.0,1202
4640,0.0,0.0,0.0,0.0,4035
2385,0.0,0.0,0.0,0.0,1950
6879,0.0,0.0,0.0,0.0,4964
149,0.0,0.0,0.0,0.0,2535
5881,0.0,0.0,0.0,0.0,1111
1180,0.0,0.05,0.0,0.055556,5524
1032,0.0,0.0,0.0,0.0,6761
6147,0.0,0.1,0.0,0.0,3358
7583,0.0,0.05,0.0,0.055556,5004
2806,0.0,0.05,0.0,0.0,3371
5020,0.0,0.0,0.0,0.0,7218
4701,0.0,0.0,0.0,0.083333,3897
6397,0.0,0.1,0.0,0.0,2734
7409,0.0,0.05,0.0,0.0,648
5428,0.0,0.0,0.0,0.0,7791
2031,0.0,0.05,0.0,0.0,4992
1029,0.0,0.0,0.0,0.0,6881
5948,0.0,0.0,0.0,0.0,2033
929,0.083333,0.0,0.0,0.111111,839
37,0.0,0.1,0.0,0.055556,4173
4271,0.0,0.05,0.0,0.0,2669
3358,0.0,0.0,0.0,0.0,5982
2548,0.0,0.05,0.0,0.0,408
4880,0.0,0.05,0.0,0.0,5355
6689,0.083333,0.05,0.25,0.055556,1429
3492,0.0,0.15,0.166667,0.166667,77
5293,0.0,0.05,0.0,0.0,6899
1012,0.0,0.0,0.0,0.138889,8010
3817,0.0,0.05,0.0,0.027778,4044
2777,0.0,0.05,0.0,0.027778,4166
2834,0.0,0.1,0.0,0.055556,2341
904,0.0,0.1,0.0,0.055556,85
5454,0.0,0.05,0.0,0.0,2685
959,0.0,0.0,0.0,0.111111,2274
6088,0.0,0.1,0.0,0.0,4001
1552,0.0,0.0,0.0,0.333333,4046
5478,0.0,0.0,0.0,0.0,1639
114,0.0,0.1,0.0,0.055556,5113
6621,0.0,0.1,0.0,0.166667,2899
6480,0.0,0.0,0.0,0.083333,1509
6291,0.0,0.0,0.0,0.0,8877
1743,0.0,0.0,0.0,0.0,4562
4845,0.0,0.1,0.0,0.0,3149
6737,0.166667,0.05,0.0,0.055556,1825
8051,0.0,0.05,0.0,0.0,1777
4843,0.0,0.05,0.0,0.055556,7242
8038,0.0,0.05,0.0,0.083333,6146
6533,0.0,0.0,0.0,0.0,1496
4893,0.0,0.0,0.0,0.0,2560
6102,0.0,0.1,0.0,0.0,4945
4339,0.0,0.0,0.0,0.0,8159
3872,0.0,0.0,0.0,0.0,6921
3412,0.0,0.0,0.0,0.0,5867
4104,0.0,0.0,0.0,0.0,4353
4421,0.0,0.05,0.0,0.166667,2571
7508,0.0,0.0,0.0,0.0,1158
1985,0.0,0.0,0.0,0.0,7837
3150,0.0,0.0,0.0,0.0,3550
6393,0.0,0.05,0.0,0.0,3322
3094,0.0,0.0,0.0,0.0,7619
3743,0.0,0.05,0.0,0.0,6384
3197,0.0,0.05,0.0,0.083333,1660
1781,0.0,0.1,0.0,0.0,7300
4864,0.0,0.05,0.0,0.138889,3955
849,0.0,0.05,0.0,0.083333,5576
3976,0.0,0.05,0.0,0.083333,1735
3437,0.0,0.05,0.0,0.055556,4530
4501,0.0,0.0,0.0,0.0,8429
1697,0.0,0.0,0.0,0.0,1020
335,0.0,0.0,0.0,0.0,6230
8243,0.0,0.05,0.0,0.083333,4529
8635,0.0,0.1,0.0,0.166667,1743
8676,0.0,0.0,0.0,0.194444,5061
3229,0.0,0.0,0.0,0.0,4833
5651,0.0,0.05,0.0,0.0,4147
1889,0.083333,0.1,0.0,0.083333,7398
8043,0.0,0.05,0.0,0.138889,7442
3452,0.0,0.0,0.0,0.138889,7139
6906,0.166667,0.0,0.25,0.555556,7415
8089,0.0,0.05,0.0,0.138889,1014
1935,0.0,0.05,0.0,0.0,1393
7149,0.0,0.0,0.0,0.0,3918
4802,0.0,0.0,0.0,0.055556,7944
7675,0.0,0.0,0.0,0.0,3339
793,0.0,0.0,0.0,0.0,6265
4235,0.0,0.05,0.0,0.083333,2345
113,0.083333,0.0,0.0,0.0,2626
6307,0.0,0.0,0.0,0.166667,649
3843,0.0,0.05,0.0,0.0,8332
447,0.0,0.0,0.0,0.0,1915
5638,0.0,0.0,0.0,0.0,1512
6790,0.0,0.05,0.0,0.027778,4003
58,0.0,0.05,0.0,0.0,4710
2410,0.0,0.0,0.0,0.0,5833
134,0.0,0.0,0.0,0.083333,4132
518,0.0,0.1,0.0,0.0,125
7888,0.0,0.0,0.0,0.0,4355
7931,0.0,0.05,0.0,0.083333,4630
396,0.0,0.0,0.0,0.277778,2397
2737,0.0,0.0,0.0,0.027778,8322
2194,0.0,0.0,0.0,0.0,6933
8643,0.0,0.0,0.0,0.0,3191
153,0.0,0.05,0.0,0.0,7647
7140,0.0,0.0,0.0,0.0,652
2840,0.0,0.05,0.0,0.0,1170
1477,0.0,0.05,0.0,0.083333,6544
8678,0.0,0.0,0.0,0.0,4306
6738,0.0,0.0,0.0,0.0,8776
2612,0.0,0.0,0.0,0.0,8655
4762,0.0,0.0,0.0,0.111111,4861
2325,0.0,0.1,0.0,0.111111,4952
8606,0.0,0.0,0.0,0.0,3483
1778,0.0,0.0,0.0,0.0,1594
3646,0.0,0.1,0.0,0.083333,5235
2249,0.0,0.0,0.0,0.055556,2828
6913,0.0,0.0,0.0,0.055556,6968
6686,0.0,0.05,0.0,0.0,586
8536,0.0,0.05,0.0,0.055556,632
